date,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
03-10,36.9,17.1,11.0,30.4,22.2,42.7,33.2,13.7,20.7,15.3,13.4,28.7,21.3,,11.0,13.5,16.4,29.4,36.2,42.7,21.3
03-11,36.4,24.1,11.1,30.1,23.6,44.0,33.2,13.9,20.9,16.1,13.8,28.7,21.2,,11.1,13.9,19.0,29.3,35.8,44.0,23.6
03-12,36.8,37.0,11.3,29.8,24.2,44.4,33.1,14.1,20.7,15.9,14.4,28.4,21.4,,11.3,14.2,18.8,31.1,37.0,44.4,24.2
03-13,39.6,38.3,11.3,29.9,24.3,44.9,33.6,14.5,21.2,16.2,13.9,28.5,21.3,,11.3,14.0,19.2,31.4,39.3,44.9,24.3
03-14,43.8,38.3,11.0,29.6,24.5,45.8,35.2,14.8,21.2,16.3,14.3,28.6,21.4,,11.0,14.4,19.2,31.8,42.7,45.8,24.5
03-15,44.6,45.0,11.8,29.9,25.2,45.5,36.6,15.1,21.5,16.1,14.2,28.3,21.6,,11.8,14.4,19.4,32.6,44.9,45.5,25.2
03-16,46.2,46.7,27.7,30.0,27.3,45.8,40.3,15.6,21.4,16.1,14.4,31.5,21.4,,14.4,15.7,21.4,35.1,46.2,46.7,27.7
03-17,49.3,48.1,27.5,29.9,27.7,46.7,44.0,16.0,23.6,16.5,14.4,31.2,21.5,,14.4,16.1,22.7,36.3,47.8,49.3,27.7
03-18,49.5,48.8,31.2,34.4,28.4,47.5,51.7,16.0,24.9,16.4,14.6,32.0,21.6,,14.6,16.1,23.6,39.7,49.4,51.7,31.2
03-19,51.7,45.9,33.2,34.5,29.1,48.4,56.5,16.0,25.1,17.1,14.8,32.4,21.7,,14.8,16.3,23.7,39.0,51.1,56.5,32.4
03-20,51.9,43.9,40.1,35.0,34.2,49.1,58.0,16.7,28.1,17.5,18.6,32.8,21.6,,16.7,17.7,25.5,41.6,51.4,58.0,34.2
03-21,51.9,43.9,42.5,35.7,39.1,51.1,61.6,16.5,25.3,17.5,19.4,33.9,21.6,,16.5,17.9,23.9,43.1,51.7,61.6,35.7
03-22,52.3,47.7,41.6,35.4,41.8,52.0,62.7,16.2,24.7,18.1,18.9,34.8,21.7,,16.2,18.3,23.5,44.2,52.2,62.7,35.4
03-23,51.5,51.5,42.1,35.1,45.2,51.5,63.3,18.0,24.2,18.1,19.0,35.0,21.6,,18.0,18.2,23.2,47.7,51.5,63.3,35.1
03-24,53.1,52.7,42.4,36.6,47.3,51.5,61.3,18.6,24.1,18.8,18.8,35.3,21.7,,18.6,18.8,23.1,49.0,53.0,61.3,36.6
03-25,53.0,53.3,40.3,37.0,48.0,52.7,61.7,18.0,29.5,18.4,19.4,35.4,21.7,,18.0,18.6,26.3,49.9,53.3,61.7,37.0
03-26,53.6,55.0,41.5,38.2,48.8,52.8,61.5,19.4,30.4,18.7,19.0,35.2,21.7,,18.7,19.1,26.9,50.4,54.7,61.5,38.2
03-27,53.5,53.7,45.2,37.6,52.5,51.7,61.7,19.6,30.7,19.2,18.6,35.6,21.6,,18.6,19.3,27.1,52.0,53.6,61.7,37.6
03-28,55.0,54.8,49.8,37.7,54.5,52.2,61.7,21.6,32.4,19.4,19.0,36.2,21.7,,19.0,19.8,28.1,53.1,55.0,61.7,37.7
03-29,57.6,56.3,55.3,38.6,55.6,52.3,61.8,21.3,33.8,19.6,20.4,36.5,21.8,,19.6,20.6,29.0,55.4,57.3,61.8,38.6
03-30,59.0,55.7,63.8,38.8,60.9,51.9,61.9,21.5,31.4,19.8,20.5,37.6,21.7,,19.8,20.7,27.5,57.0,61.7,63.8,38.8
03-31,61.8,60.7,63.0,37.6,62.4,52.0,62.5,21.9,31.2,19.6,20.3,38.4,21.9,,19.6,20.6,27.4,61.1,62.5,63.0,38.4
04-01,64.8,61.0,64.1,37.4,62.6,52.2,62.1,24.6,32.2,20.2,21.2,38.7,21.9,,20.2,21.3,29.1,61.5,63.8,64.8,38.7
04-02,69.2,57.3,59.8,37.9,61.3,54.2,61.8,37.0,34.6,21.2,21.6,39.5,22.0,,21.2,21.7,36.1,58.3,61.7,69.2,39.5
04-03,73.7,53.6,60.6,37.8,59.4,57.5,62.7,39.2,34.1,21.6,24.9,40.1,22.1,,21.6,22.6,36.4,58.2,62.3,73.7,40.1
04-04,65.4,56.1,62.9,38.2,58.5,57.6,62.1,39.9,35.0,21.9,28.6,40.4,22.1,,21.9,23.4,36.9,58.0,62.7,65.4,40.4
04-05,64.8,56.3,62.6,37.4,58.1,58.5,61.6,40.7,38.6,22.5,32.3,41.3,22.3,,22.3,24.5,38.1,58.2,62.4,64.8,41.3
04-06,74.9,55.4,61.3,37.4,58.0,59.3,62.6,41.8,39.6,24.2,34.1,41.7,22.4,,22.4,26.2,38.7,58.5,62.3,74.9,41.8
04-07,67.7,54.5,58.6,38.1,58.1,59.3,66.5,44.3,39.8,26.1,38.0,42.4,22.4,,22.4,28.5,39.1,58.3,65.0,67.7,44.3
04-08,65.4,54.1,58.1,38.5,57.3,59.5,66.5,50.1,40.5,29.6,40.9,44.2,22.5,,22.5,31.4,40.7,57.6,64.2,66.5,50.1
04-09,63.9,54.8,56.3,45.0,56.3,60.0,66.8,52.5,44.8,34.3,43.7,48.9,22.5,,22.5,36.2,44.9,56.3,63.2,66.8,52.5
04-10,62.2,54.7,55.2,55.0,56.6,61.0,65.3,54.3,50.7,33.9,44.1,53.3,22.6,,22.6,35.9,52.3,55.8,62.0,65.3,54.7
04-11,61.1,54.3,58.9,56.6,56.9,61.5,65.1,54.4,49.8,35.4,49.4,54.9,22.7,,22.7,38.2,52.5,57.7,61.4,65.1,54.9
04-12,64.5,54.5,56.8,59.0,60.9,61.4,65.7,56.1,48.9,39.5,54.6,58.4,22.9,,22.9,41.4,54.5,59.8,63.9,65.7,56.8
04-13,64.7,54.7,57.6,59.9,61.6,62.2,66.6,56.5,48.5,41.9,55.2,58.2,23.1,,23.1,43.2,55.0,60.6,64.2,66.6,57.6
04-14,66.1,54.7,56.7,59.2,61.4,62.6,66.2,55.8,50.6,41.9,54.5,58.2,23.1,,23.1,43.6,54.6,60.1,65.4,66.2,56.7
04-15,64.0,54.2,57.0,61.8,61.3,62.7,66.0,56.4,52.2,42.6,53.5,59.3,23.5,,23.5,44.5,53.9,61.5,63.7,66.0,57.0
04-16,68.0,55.1,58.1,61.6,60.2,61.6,65.0,56.5,53.2,43.8,53.1,63.1,23.8,,23.8,45.6,54.4,61.6,64.6,68.0,58.1
04-17,74.0,58.3,54.9,63.1,59.9,61.5,64.1,56.1,53.5,44.4,52.9,62.4,24.0,,24.0,46.1,54.3,61.9,63.9,74.0,58.3
04-18,75.5,58.3,53.5,64.4,60.7,61.9,63.7,55.9,54.4,49.4,52.6,61.8,24.3,,24.3,50.0,54.0,61.8,64.3,75.5,58.3
04-19,74.3,57.9,54.0,64.6,63.5,62.1,64.0,55.8,55.7,51.6,52.9,60.9,25.2,,25.2,51.8,55.0,62.6,64.5,74.3,57.9
04-20,74.1,57.2,56.7,64.3,65.3,68.3,63.8,55.1,56.9,52.6,53.4,60.0,29.0,,29.0,52.7,56.0,64.0,67.7,74.1,57.2
04-21,74.4,57.1,58.2,64.5,65.3,68.7,64.4,55.4,57.5,55.0,53.2,59.2,30.0,,30.0,53.6,56.4,64.5,68.0,74.4,58.2
04-22,74.3,57.3,58.8,64.1,65.2,68.5,64.5,55.8,58.1,57.0,53.1,58.3,34.7,,34.7,53.6,57.2,64.3,67.8,74.3,58.3
04-23,73.0,57.3,58.2,64.0,65.4,67.9,64.3,56.6,58.0,60.2,52.8,58.4,36.0,,36.0,53.5,57.7,64.1,67.4,73.0,58.4
04-24,69.4,56.3,56.9,63.0,64.4,66.9,64.5,59.8,59.4,61.3,52.5,59.0,37.8,,37.8,53.2,58.1,63.6,66.4,69.4,59.8
04-25,68.6,55.7,56.5,62.6,64.7,66.9,64.0,60.4,59.7,61.4,52.3,58.6,38.9,,38.9,53.0,57.7,63.2,66.5,68.6,60.4
04-26,68.6,53.7,56.6,62.8,65.1,66.1,63.6,60.0,60.4,61.3,52.0,58.2,42.8,,42.8,52.3,57.6,63.1,65.9,68.6,60.4
04-27,65.7,53.4,55.8,61.5,66.6,67.0,64.2,59.6,60.8,60.7,51.4,57.6,46.9,,46.9,51.8,56.9,62.5,66.4,67.0,60.7
04-28,68.0,54.1,56.2,62.8,67.3,68.1,64.4,59.2,60.7,59.7,51.1,57.3,51.3,,51.1,51.8,56.8,63.4,67.9,68.1,59.7
04-29,68.3,52.6,55.0,63.7,66.6,67.6,64.3,58.5,59.8,62.4,52.1,56.6,54.2,,52.1,52.9,56.0,64.0,67.4,68.3,59.8
04-30,65.5,52.4,53.7,61.9,67.5,68.7,64.5,58.0,60.2,62.6,53.2,56.0,61.2,,52.4,53.3,57.2,63.4,67.1,68.7,61.2
05-01,63.8,51.6,51.9,61.2,67.1,68.8,66.2,57.7,61.1,63.6,52.5,55.6,63.0,,51.6,52.0,56.9,63.6,66.9,68.8,61.2
05-02,63.1,51.5,51.5,62.5,66.6,69.7,69.1,57.1,62.2,65.4,56.5,55.0,70.4,,51.5,52.2,56.9,65.9,69.6,70.4,62.5
05-03,62.7,50.2,50.6,62.9,66.0,69.1,68.8,57.4,61.5,65.3,56.3,54.6,70.9,,50.2,51.4,57.0,65.6,69.1,70.9,62.7
05-04,63.6,49.8,49.7,63.5,64.7,73.0,69.1,60.5,62.0,65.9,56.2,58.4,71.4,,49.7,51.0,59.7,65.2,70.9,73.0,63.5
05-05,63.8,48.8,49.9,62.3,66.7,72.0,69.1,64.2,66.7,66.2,56.3,58.2,70.0,,48.8,51.2,60.7,66.7,69.8,72.0,64.2
05-06,63.3,48.5,49.4,61.8,67.3,70.7,68.5,63.5,66.0,66.0,56.1,58.0,68.6,,48.5,50.7,60.2,66.5,68.6,70.7,63.5
05-07,63.7,47.7,48.4,60.7,68.6,69.4,68.1,63.2,68.2,65.9,55.6,58.1,68.6,,47.7,49.9,59.7,68.1,68.6,69.4,63.7
05-08,63.3,46.6,48.3,60.6,67.5,70.6,67.3,62.6,68.9,65.8,57.5,57.9,68.8,,46.6,50.1,59.5,67.4,68.9,70.6,63.3
05-09,63.3,46.1,48.8,61.5,66.8,70.6,67.2,61.6,69.4,65.8,60.3,57.2,69.4,,46.1,50.4,61.0,66.9,69.4,70.6,63.3
05-10,65.1,46.3,49.9,61.4,66.7,73.5,66.6,61.0,69.4,65.9,59.5,58.5,69.3,,46.3,51.6,60.4,66.6,69.4,73.5,65.1
05-11,65.8,45.4,52.5,61.3,66.0,71.3,68.7,60.2,69.5,66.3,59.2,58.1,68.1,,45.4,53.6,59.8,67.0,69.3,71.3,65.8
05-12,67.2,44.5,50.7,61.2,66.2,69.6,68.1,58.5,69.7,65.7,59.0,58.0,68.1,,44.5,52.2,58.8,67.5,69.3,69.7,65.7
05-13,69.1,43.9,50.9,63.5,65.8,69.3,67.7,57.7,68.9,65.1,59.2,57.6,67.4,,43.9,52.2,58.6,67.6,69.1,69.3,65.1
05-14,67.2,43.2,49.8,67.5,65.8,68.4,68.0,56.8,69.1,64.4,58.3,57.3,67.6,,43.2,51.2,57.9,67.5,68.3,69.1,65.8
05-15,66.4,42.9,49.5,68.6,66.3,67.9,67.0,55.6,70.3,63.9,57.9,56.5,72.0,,42.9,50.8,57.3,67.4,70.0,72.0,66.3
05-16,65.1,42.4,48.2,67.1,69.0,67.9,65.6,54.9,70.2,63.6,56.8,55.2,72.5,,42.4,49.5,56.2,67.4,70.0,72.5,65.1
05-17,64.1,41.7,47.2,65.0,69.7,67.3,64.9,53.7,70.4,62.9,55.9,54.5,72.3,,41.7,48.5,55.3,66.0,70.2,72.3,64.1
05-18,63.9,40.6,46.6,64.3,69.2,67.6,64.1,52.2,71.0,62.5,54.5,53.5,72.3,,40.6,47.7,54.1,65.6,70.7,72.3,63.9
05-19,63.4,40.2,45.6,63.5,68.7,68.2,63.6,51.1,70.9,61.7,53.8,52.1,71.2,,40.2,46.7,53.1,65.4,70.4,71.2,63.4
05-20,62.3,39.9,44.8,62.6,68.8,67.7,63.1,50.0,70.9,60.8,52.5,50.5,70.5,,39.9,45.8,51.7,65.0,70.1,70.9,62.3
05-21,65.9,39.5,45.0,61.7,68.2,67.2,63.2,50.7,71.2,60.2,51.5,49.6,70.0,,39.5,45.9,51.1,66.4,69.7,71.2,61.7
05-22,68.6,39.9,44.2,61.4,67.7,66.3,63.4,49.5,72.6,59.4,50.5,49.2,69.5,,39.9,45.2,50.1,66.9,69.3,72.6,61.4
05-23,68.3,39.6,43.8,60.3,67.3,65.6,63.0,48.7,73.2,58.5,49.7,48.0,70.5,,39.6,44.7,49.3,66.3,70.1,73.2,60.3
05-24,67.1,37.9,43.3,59.8,69.3,65.2,62.9,47.4,73.3,57.7,48.7,46.4,69.9,,37.9,43.9,48.2,66.0,69.8,73.3,59.8
05-25,67.4,37.2,42.6,59.5,68.8,64.5,61.9,46.3,73.7,57.2,48.4,45.7,69.2,,37.2,43.2,47.5,65.7,69.2,73.7,59.5
05-26,66.4,36.9,41.5,59.1,68.8,64.0,61.1,44.9,75.0,56.4,47.0,44.7,68.5,,36.9,42.2,46.2,64.9,68.7,75.0,59.1
05-27,65.1,35.1,40.4,58.6,70.9,63.4,60.3,43.4,73.2,55.9,46.4,43.4,67.8,,35.1,41.0,45.2,64.1,70.2,73.2,58.6
05-28,64.4,35.1,39.5,58.3,71.2,62.8,59.4,42.7,72.3,54.8,45.3,42.2,67.0,,35.1,40.1,44.3,63.4,70.4,72.3,58.3
05-29,63.0,34.7,38.9,58.0,70.4,62.2,58.3,41.8,75.8,53.9,44.6,41.2,66.4,,34.7,39.4,43.5,62.5,69.6,75.8,58.0
05-30,52.3,34.5,37.9,56.7,69.5,61.7,57.8,40.5,75.8,52.5,43.3,40.0,65.5,,34.5,38.3,42.2,59.4,68.7,75.8,52.5
05-31,61.9,33.8,37.3,56.3,70.0,61.4,56.2,40.3,76.1,51.2,42.0,39.6,64.5,,33.8,37.7,41.3,61.6,68.9,76.1,56.2
06-01,60.4,33.3,36.0,53.6,69.6,60.8,55.6,39.0,73.9,50.4,41.7,39.1,63.3,,33.3,36.6,40.6,60.5,68.4,73.9,53.6
06-02,59.1,32.6,34.9,52.5,67.6,60.1,54.4,37.7,72.5,48.6,40.7,38.6,62.5,,32.6,35.5,39.9,59.5,66.6,72.5,52.5
06-03,58.3,31.5,34.6,51.0,67.0,59.0,53.9,36.6,71.5,47.5,39.7,38.3,62.0,,31.5,35.0,39.2,58.6,66.0,71.5,51.0
06-04,57.3,30.4,33.9,49.4,65.5,57.5,52.9,35.8,72.8,46.3,39.2,37.2,61.7,,30.4,34.2,38.4,57.4,64.7,72.8,49.4
06-05,56.0,29.3,32.5,47.8,64.0,55.8,51.8,34.9,72.3,45.1,38.5,36.9,60.9,,29.3,33.0,37.8,55.8,63.4,72.3,47.8
06-06,55.4,28.5,30.9,46.3,64.4,53.9,50.4,33.5,71.6,43.9,37.9,36.1,60.4,,28.5,31.4,37.2,54.5,63.6,71.6,46.3
06-07,54.7,27.3,29.4,44.6,65.7,51.9,48.7,31.9,70.8,43.2,36.9,35.5,59.5,,27.3,29.9,36.3,53.0,64.5,70.8,44.6
06-08,53.8,26.0,28.5,43.2,66.1,50.3,46.9,30.7,69.7,42.6,35.6,35.0,58.4,,26.0,29.0,35.4,51.7,64.6,69.7,43.2
06-09,52.8,25.3,27.2,42.2,64.7,48.5,45.5,29.5,68.6,42.0,35.1,34.3,57.2,,25.3,27.7,34.8,50.2,63.2,68.6,42.2
06-10,51.8,24.2,25.3,40.9,64.3,46.6,44.5,28.6,68.0,41.2,34.2,33.7,56.0,,24.2,26.0,34.0,48.7,62.6,68.0,41.2
06-11,51.5,22.9,23.5,40.3,66.9,45.1,42.9,27.4,67.1,41.0,33.3,32.7,55.0,,22.9,24.3,33.1,47.7,64.5,67.1,41.0
06-12,50.7,22.9,22.2,39.1,68.0,43.1,41.8,27.1,66.2,40.7,33.0,32.2,53.9,,22.2,23.7,32.7,46.1,63.7,68.0,40.7
06-13,48.9,22.1,20.7,38.2,67.6,41.5,40.6,26.1,65.4,39.9,32.3,30.8,53.0,,20.7,22.9,31.7,44.5,63.0,67.6,39.9
06-14,48.5,21.6,19.7,37.7,66.9,40.3,39.7,25.4,64.4,38.9,31.6,30.2,52.6,,19.7,22.4,31.0,43.6,62.0,66.9,38.9
06-15,47.8,21.2,18.3,36.8,66.3,38.9,39.2,24.8,63.0,38.2,31.1,29.2,51.9,,18.3,21.9,30.4,42.6,60.8,66.3,38.2
06-16,46.4,20.6,17.0,35.9,65.4,37.9,38.2,23.6,62.1,37.2,30.4,28.4,55.3,,17.0,21.2,29.6,41.5,60.8,65.4,37.2
06-17,46.2,20.3,16.7,34.7,63.6,36.3,37.2,22.8,61.4,36.3,29.8,28.0,58.6,,16.7,20.8,29.1,40.8,60.9,63.6,36.3
06-18,44.8,19.4,16.6,34.1,62.5,35.6,36.6,22.9,60.7,35.5,29.0,26.8,58.0,,16.6,20.1,28.1,39.9,60.2,62.5,35.5
06-19,44.1,19.7,14.8,33.4,60.5,34.5,36.3,22.0,60.1,34.7,28.3,26.2,56.9,,14.8,20.2,27.5,39.4,59.5,60.5,34.5
06-20,45.8,18.9,14.4,32.8,58.4,33.6,35.5,21.6,58.8,34.3,28.0,26.1,55.6,,14.4,19.4,27.2,39.6,57.9,58.8,33.6
06-21,46.0,18.2,14.3,31.7,56.8,32.8,34.9,21.2,57.1,33.7,27.6,25.7,54.2,,14.3,18.8,26.9,39.3,56.3,57.1,32.8
06-22,45.7,17.8,14.2,31.0,55.1,31.4,34.2,21.0,55.7,32.9,27.4,25.6,52.8,,14.2,18.4,26.7,38.8,54.6,55.7,31.4
06-23,45.1,17.6,13.8,30.5,53.1,30.7,33.4,20.2,54.8,32.4,26.1,25.0,51.3,,13.8,18.1,25.7,38.1,52.7,54.8,30.7
06-24,44.5,17.2,12.7,29.4,51.3,29.8,33.1,20.2,53.3,32.0,26.0,24.8,49.7,,12.7,17.8,25.5,37.7,51.0,53.3,29.8
06-25,43.0,16.6,12.9,29.3,49.5,28.4,32.5,20.2,51.9,31.3,25.4,25.2,48.0,,12.9,17.3,25.3,36.7,49.2,51.9,29.3
06-26,42.0,16.5,13.3,28.2,47.3,27.1,31.3,19.7,50.5,31.1,24.8,24.4,46.4,,13.3,17.1,24.6,35.6,47.1,50.5,28.2
06-27,40.0,16.0,12.7,27.7,46.2,26.4,30.3,19.3,48.6,29.8,24.2,24.3,44.7,,12.7,16.7,24.2,34.2,45.9,48.6,27.7
06-28,39.4,15.5,12.4,26.2,44.5,25.4,29.6,19.5,46.9,30.2,24.7,24.6,43.3,,12.4,16.3,24.6,33.9,44.2,46.9,26.2
06-29,37.7,16.1,11.7,25.8,42.7,24.7,28.3,19.1,45.5,29.4,24.2,24.3,41.7,,11.7,16.7,24.3,32.7,42.5,45.5,25.8
06-30,36.1,15.8,12.4,25.5,41.3,24.0,28.0,19.0,44.4,28.9,27.5,24.5,41.0,,12.4,16.5,24.3,31.8,41.2,44.4,27.5
07-01,34.9,15.4,12.1,25.4,40.0,24.3,27.0,18.7,43.5,28.7,28.4,24.0,39.9,,12.1,16.1,24.2,31.2,39.9,43.5,27.0
07-02,34.7,14.6,11.4,24.7,39.0,30.0,26.3,18.7,42.3,28.2,29.0,24.1,39.1,,11.4,15.4,24.4,31.9,39.1,42.3,28.2
07-03,34.0,14.5,11.4,24.1,37.9,30.9,25.6,18.6,41.3,28.0,28.2,24.1,38.0,,11.4,15.3,24.1,32.2,38.0,41.3,28.0
07-04,33.2,14.0,12.0,22.9,37.0,32.1,25.0,18.5,39.6,27.7,27.0,24.0,37.5,,12.0,14.9,23.5,32.5,37.4,39.6,27.0
07-05,31.9,14.0,11.2,22.7,39.6,32.3,25.0,18.7,38.7,27.4,27.0,23.6,36.5,,11.2,14.9,23.2,32.0,38.3,39.6,27.0
07-06,36.3,13.7,11.3,22.6,39.0,32.8,24.2,18.2,37.3,27.1,26.4,23.7,35.9,,11.3,14.6,23.3,34.0,37.1,39.0,26.4
07-07,36.4,13.3,11.6,21.7,38.1,32.6,24.0,18.3,36.3,26.9,25.6,23.8,35.3,,11.6,14.3,22.9,33.7,36.4,38.1,25.6
07-08,35.9,13.6,11.1,22.0,42.0,32.4,23.5,18.0,35.7,26.2,25.0,23.4,34.4,,11.1,14.5,22.8,33.2,35.8,42.0,25.0
07-09,48.4,13.6,12.1,21.6,44.2,31.7,22.7,18.0,35.0,25.8,24.5,23.1,33.8,,12.1,14.5,22.3,32.5,42.3,48.4,24.5
07-10,49.7,13.7,11.2,20.7,44.3,31.5,22.6,18.0,34.1,25.0,23.9,22.8,32.7,,11.2,14.6,21.9,32.0,42.3,49.7,23.9
07-11,55.0,13.4,12.4,22.0,49.5,30.4,22.2,18.4,33.9,24.8,23.3,22.1,32.0,,12.4,14.4,22.1,31.0,46.4,55.0,23.3
07-12,59.8,13.4,12.4,22.2,48.4,30.1,23.3,18.1,33.3,24.5,22.9,21.9,31.3,,12.4,14.3,22.1,30.5,45.4,59.8,23.3
07-13,57.7,13.4,11.9,22.4,45.9,29.0,23.6,17.7,32.6,23.5,22.1,21.6,31.0,,11.9,14.3,21.9,29.8,43.2,57.7,23.5
07-14,55.8,12.9,11.7,23.4,44.8,28.4,23.4,18.1,32.2,23.7,21.6,23.9,30.2,,11.7,14.0,22.7,29.1,42.3,55.8,23.7
07-15,53.0,13.2,10.9,23.0,50.7,27.4,23.4,24.8,32.3,23.9,26.3,23.7,29.4,,10.9,15.2,23.6,28.2,47.0,53.0,24.8
07-16,51.0,13.1,13.2,29.6,47.2,26.6,23.3,24.6,31.8,23.1,25.4,23.8,28.7,,13.1,15.2,23.6,29.1,44.1,51.0,25.4
07-17,48.2,12.4,13.3,29.7,45.3,25.6,23.6,24.0,31.0,22.9,24.6,23.1,28.1,,12.4,15.2,23.4,28.7,42.4,48.2,24.6
07-18,46.6,13.7,28.8,28.4,43.5,24.8,23.6,26.2,30.7,22.1,23.8,23.3,27.5,,13.7,22.3,23.7,28.6,41.0,46.6,26.2
07-19,46.5,12.9,29.3,27.4,42.2,24.2,23.3,26.1,30.0,22.2,23.2,23.2,27.0,,12.9,22.4,23.3,28.1,39.8,46.5,26.1
07-20,45.4,13.7,30.6,26.6,40.9,27.0,23.7,26.0,29.0,21.7,23.1,24.1,26.9,,13.7,22.0,23.9,27.8,38.8,45.4,26.6
07-21,43.4,14.9,28.7,25.4,41.0,25.7,24.0,26.1,28.1,21.8,27.0,24.0,26.5,,14.9,22.2,24.8,27.4,38.5,43.4,26.1
07-22,41.5,14.4,27.7,24.3,43.4,24.8,23.2,25.6,27.7,21.1,29.9,23.6,26.2,,14.4,21.6,24.1,27.7,39.2,43.4,25.6
07-23,38.6,32.0,26.0,23.5,41.9,24.3,23.1,26.1,26.6,21.5,34.8,23.5,26.2,,21.5,23.1,24.0,28.8,37.8,41.9,26.1
07-24,36.3,31.2,25.4,22.5,40.6,23.7,23.2,26.7,26.0,21.4,35.1,23.4,25.8,,21.4,22.7,23.6,28.5,36.1,40.6,25.8
07-25,33.8,30.0,26.1,21.9,38.8,23.7,22.7,25.9,25.5,26.7,36.7,23.2,25.5,,21.9,22.8,24.8,28.0,36.2,38.8,25.9
07-26,32.3,31.8,26.2,21.0,37.0,23.2,31.6,26.5,31.1,27.7,36.6,23.0,25.1,,21.0,23.1,25.8,31.7,35.7,37.0,27.7
07-27,31.7,29.0,25.0,20.2,35.9,23.3,29.6,26.1,31.8,27.9,36.6,23.6,24.7,,20.2,23.4,24.9,30.4,35.1,36.6,27.9
07-28,30.8,24.5,23.5,20.1,33.8,22.6,29.3,25.4,32.6,29.2,37.7,24.2,24.6,,20.1,22.8,24.4,29.9,33.6,37.7,25.4
07-29,29.8,25.4,23.2,23.0,32.6,22.8,30.1,26.2,33.5,29.9,37.3,24.3,24.5,,22.8,23.0,24.4,30.0,33.3,37.3,26.2
07-30,28.9,26.9,23.4,27.6,31.3,22.0,29.3,25.3,33.3,29.2,44.8,24.1,24.3,,22.0,23.6,24.9,29.3,32.9,44.8,27.6
07-31,27.8,30.0,19.7,29.2,30.3,21.6,28.6,24.7,32.9,28.8,47.7,24.1,23.9,,19.7,22.1,24.5,29.5,32.4,47.7,28.6
08-01,32.1,30.1,18.8,29.9,28.9,21.5,28.3,24.1,32.8,28.0,46.9,28.8,23.8,,18.8,22.0,26.4,30.0,32.6,46.9,28.8
08-02,31.3,28.7,19.2,29.6,27.7,21.2,28.1,23.5,32.6,27.2,51.5,32.1,25.4,,19.2,21.6,26.5,30.3,32.5,51.5,28.1
08-03,29.4,28.3,18.8,28.5,36.0,20.6,27.2,23.3,32.2,26.4,51.6,31.5,26.4,,18.8,21.1,26.4,30.2,35.2,51.6,28.3
08-04,28.6,28.8,18.7,28.6,34.4,20.4,27.1,23.7,32.0,25.1,50.2,30.5,27.0,,18.7,21.1,26.2,29.5,34.0,50.2,28.6
08-05,27.2,28.1,18.2,28.3,33.4,20.4,27.6,23.6,31.8,24.8,48.4,29.8,26.8,,18.2,21.0,26.0,28.9,33.1,48.4,27.6
08-06,26.1,27.2,17.6,27.7,31.1,19.7,28.2,23.1,31.7,23.9,46.8,28.7,26.8,,17.6,20.4,25.2,28.4,31.6,46.8,27.2
08-07,25.3,27.1,16.8,27.5,29.6,19.9,33.6,22.6,33.6,22.8,45.2,27.7,26.4,,16.8,20.4,24.3,28.5,33.6,45.2,27.1
08-08,24.6,26.7,17.6,26.3,29.1,20.5,32.8,22.3,33.7,22.0,43.5,26.5,25.7,,17.6,20.8,23.7,27.7,33.6,43.5,26.3
08-09,24.6,25.4,16.3,25.1,28.7,20.6,31.1,22.2,33.5,21.7,42.0,25.6,25.2,,16.3,20.9,23.6,26.9,33.1,42.0,25.2
08-10,22.6,25.1,16.1,24.4,27.3,20.4,30.5,21.3,32.8,21.1,40.8,25.0,24.6,,16.1,20.5,22.1,25.9,32.4,40.8,24.6
08-11,23.0,24.0,16.2,23.4,27.0,19.9,29.7,21.0,32.3,20.8,39.4,24.4,24.2,,16.2,20.1,22.2,25.4,31.8,39.4,24.0
08-12,21.8,20.3,16.2,22.6,28.5,19.6,29.7,20.5,31.0,20.8,38.4,23.9,23.8,,16.2,19.8,20.7,25.7,30.8,38.4,22.6
08-13,21.5,23.7,15.8,22.1,34.4,19.7,29.8,19.7,29.9,20.6,37.2,23.3,28.9,,15.8,19.7,21.1,29.3,33.5,37.2,23.3
08-14,20.8,22.9,15.4,28.4,33.3,19.2,28.9,19.8,29.7,19.8,35.7,23.3,28.6,,15.4,19.3,20.4,28.7,32.5,35.7,23.3
08-15,20.2,30.2,14.8,28.2,32.9,19.3,28.5,19.2,28.8,19.9,34.1,23.0,27.9,,14.8,19.2,20.1,28.6,32.3,34.1,27.9
08-16,20.3,28.8,14.7,27.6,31.6,19.2,27.8,18.9,27.7,19.8,33.0,23.3,27.7,,14.7,19.0,20.1,27.8,31.0,33.0,27.6
08-17,20.3,27.6,15.1,27.0,30.1,18.7,27.0,19.0,26.4,19.7,31.5,23.8,27.3,,15.1,18.7,20.1,27.1,29.6,31.5,26.4
08-18,20.1,26.5,14.1,25.8,28.7,18.0,26.7,18.4,25.9,19.3,30.6,24.1,26.8,,14.1,18.1,19.8,26.6,28.3,30.6,25.8
08-19,33.2,25.2,14.4,25.3,28.0,18.2,25.8,18.4,25.1,19.4,37.7,23.9,31.4,,14.4,18.2,22.1,26.7,32.9,37.7,25.2
