date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
01-26,25.0,53.0,50.5,64.8,58.8,19.6,44.3,26.8,17.7,56.3,49.1,,17.7,19.6,26.8,53.0,58.8,64.8,49.1
01-27,24.8,52.4,50.7,64.6,58.8,19.4,44.4,26.7,17.8,56.3,49.1,,17.8,19.4,26.7,52.4,58.8,64.6,49.1
01-28,25.3,52.2,50.5,64.4,59.0,19.5,44.5,26.8,18.1,55.9,49.1,,18.1,19.5,26.8,52.2,59.0,64.4,49.1
01-29,25.5,52.2,50.8,64.4,59.1,19.4,44.7,27.2,17.8,56.0,49.2,,17.8,19.4,27.2,52.2,59.1,64.4,49.2
01-30,25.3,51.8,50.7,64.4,59.0,19.5,44.6,27.3,18.3,55.8,49.3,,18.3,19.5,27.3,51.8,59.0,64.4,49.3
01-31,25.3,51.7,50.7,64.3,59.3,19.8,44.4,27.4,18.1,55.6,49.2,,18.1,19.8,27.4,51.7,59.3,64.3,49.2
02-01,25.5,51.8,50.8,64.4,59.1,19.8,44.6,27.4,18.4,55.2,49.3,,18.4,19.8,27.4,51.8,59.1,64.4,49.3
02-02,25.6,51.7,50.9,64.6,59.3,19.7,44.2,27.5,18.4,54.9,49.3,,18.4,19.7,27.5,51.7,59.3,64.6,49.3
02-03,25.7,51.5,51.0,64.6,59.2,20.1,44.2,27.8,18.6,55.0,49.1,,18.6,20.1,27.8,51.5,59.2,64.6,49.1
02-04,25.6,51.4,50.9,64.5,59.1,20.3,44.3,27.7,18.5,54.5,49.2,,18.5,20.3,27.7,51.4,59.1,64.5,49.2
02-05,25.8,51.7,51.1,64.6,59.4,20.2,44.4,27.8,18.8,54.1,49.5,,18.8,20.2,27.8,51.7,59.4,64.6,49.5
02-06,25.9,51.2,51.2,64.3,59.1,20.4,44.5,28.0,18.7,53.6,49.3,,18.7,20.4,28.0,51.2,59.1,64.3,49.3
02-07,26.1,51.3,51.1,64.3,59.3,20.5,44.4,28.0,19.0,53.5,49.4,,19.0,20.5,28.0,51.3,59.3,64.3,49.4
02-08,26.0,50.9,51.1,64.2,59.3,20.2,44.7,28.1,18.9,53.0,49.4,,18.9,20.2,28.1,51.1,59.3,64.2,49.4
02-09,25.9,51.0,51.5,64.2,59.5,20.4,44.7,28.0,18.9,52.8,49.3,,18.9,20.4,28.0,51.5,59.5,64.2,49.3
02-10,25.9,51.2,51.7,64.2,59.4,20.5,44.6,28.1,18.7,52.5,49.4,,18.7,20.5,28.1,51.7,59.4,64.2,49.4
02-11,26.2,51.0,51.9,64.2,60.8,20.5,44.9,28.0,18.7,52.6,49.5,,18.7,20.5,28.0,51.9,60.8,64.2,49.5
02-12,26.0,51.4,51.9,64.8,61.3,20.1,44.8,28.1,18.9,52.3,49.4,,18.9,20.1,28.1,51.9,61.3,64.8,49.4
02-13,26.0,51.0,51.9,65.1,61.3,20.1,45.1,28.4,19.2,52.3,49.3,,19.2,20.1,28.4,51.9,61.3,65.1,49.3
02-14,25.9,51.4,51.9,65.3,61.4,20.1,45.1,28.1,19.3,52.1,49.6,,19.3,20.1,28.1,51.9,61.4,65.3,49.6
02-15,25.6,51.2,52.0,65.3,61.8,20.3,45.2,28.4,19.0,52.2,49.5,,19.0,20.3,28.4,52.0,61.8,65.3,49.5
02-16,25.9,51.7,52.5,65.4,61.9,20.3,45.2,28.3,19.1,52.0,49.4,,19.1,20.3,28.3,52.0,61.9,65.4,49.4
02-17,26.3,51.8,52.2,65.4,61.8,20.4,45.3,28.2,19.3,51.6,49.5,,19.3,20.4,28.2,51.8,61.8,65.4,49.5
02-18,25.8,52.4,52.1,65.6,62.3,20.3,45.2,28.4,19.2,51.5,49.6,,19.2,20.3,28.4,52.1,62.3,65.6,49.6
02-19,25.8,52.4,51.6,66.4,62.1,20.5,45.4,28.6,19.5,51.4,49.6,,19.5,20.5,28.6,51.6,62.1,66.4,49.6
02-20,25.9,52.9,51.5,66.3,62.3,20.2,45.1,28.3,19.4,51.5,49.4,,19.4,20.2,28.3,51.5,62.3,66.3,49.4
02-21,26.4,52.7,51.7,66.3,62.3,20.3,45.6,28.6,19.4,51.0,49.5,,19.4,20.3,28.6,51.7,62.3,66.3,49.5
02-22,26.2,52.6,51.6,66.7,62.3,20.3,45.4,28.5,19.4,51.1,49.5,,19.4,20.3,28.5,51.6,62.3,66.7,49.5
02-23,25.8,52.5,51.2,66.8,62.9,20.2,45.7,28.6,19.6,51.1,49.8,,19.6,20.2,28.6,51.2,62.9,66.8,49.8
02-24,25.8,52.3,50.9,66.8,63.0,20.1,45.6,28.4,19.5,51.1,49.6,,19.5,20.1,28.4,51.1,63.0,66.8,49.6
02-25,26.3,52.4,50.8,66.6,62.9,20.2,46.0,28.7,19.5,51.2,49.7,,19.5,20.2,28.7,51.2,62.9,66.6,49.7
02-26,26.1,52.4,50.8,66.6,63.1,20.1,45.6,28.8,19.5,51.2,49.5,,19.5,20.1,28.8,51.2,63.1,66.6,49.5
02-27,26.0,52.6,50.4,66.3,62.9,20.0,45.5,28.7,19.3,51.1,49.5,,19.3,20.0,28.7,51.1,62.9,66.3,49.5
02-28,26.3,52.8,50.4,66.3,63.0,20.2,45.8,28.5,19.5,51.0,49.6,,19.5,20.2,28.5,51.0,63.0,66.3,49.6
02-29,,,,66.4,,,,28.5,,,,,19.5,20.2,28.5,51.0,63.0,66.3,49.6
03-01,26.1,53.2,50.3,66.7,63.1,20.2,45.8,28.8,19.4,51.3,49.7,,19.4,20.2,28.8,51.3,63.1,66.7,49.7
03-02,25.6,53.2,50.2,67.0,62.9,20.4,46.3,28.7,19.2,51.0,49.8,,19.2,20.4,28.7,51.0,62.9,67.0,49.8
03-03,25.9,53.8,50.0,67.4,63.0,20.2,45.9,28.6,19.3,51.4,49.8,,19.3,20.2,28.6,51.4,63.0,67.4,49.8
03-04,26.0,53.8,50.2,67.7,62.8,20.2,46.3,28.7,19.3,51.4,49.7,,19.3,20.2,28.7,51.4,62.8,67.7,49.7
03-05,25.8,53.7,50.1,68.5,62.8,20.3,46.2,28.6,19.4,51.6,49.8,,19.4,20.3,28.6,51.6,62.8,68.5,49.8
03-06,26.0,54.0,50.2,69.4,62.5,20.2,46.2,28.8,19.9,51.4,49.8,,19.9,20.2,28.8,51.4,62.5,69.4,49.8
03-07,26.4,54.3,49.9,69.8,62.6,20.3,46.3,28.5,20.1,51.7,49.9,,20.1,20.3,28.5,51.7,62.6,69.8,49.9
03-08,26.5,54.6,50.1,70.0,62.4,20.3,46.4,29.1,22.1,51.9,50.1,,20.3,22.1,29.1,51.9,62.4,70.0,50.1
03-09,26.6,54.4,50.7,69.9,62.4,20.4,46.7,29.2,22.1,51.8,49.8,,20.4,22.1,29.2,51.8,62.4,69.9,49.8
03-10,26.9,55.2,51.7,69.8,63.9,20.5,46.5,29.2,22.6,52.0,49.9,,20.5,22.6,29.2,52.0,63.9,69.8,49.9
03-11,26.6,55.2,51.7,69.9,64.8,20.6,46.4,29.7,22.7,52.3,50.2,,20.6,22.7,29.7,52.3,64.8,69.9,50.2
03-12,27.1,55.5,51.9,70.8,65.9,20.9,46.7,29.9,22.9,52.2,50.0,,20.9,22.9,29.9,52.2,65.9,70.8,50.0
03-13,26.7,55.9,51.7,71.2,68.1,21.1,46.6,30.2,23.0,52.4,50.0,,21.1,23.0,30.2,52.4,68.1,71.2,50.0
03-14,27.5,56.1,51.9,71.8,69.5,21.2,46.6,30.8,23.4,52.6,50.1,,21.2,23.4,30.8,52.6,69.5,71.8,50.1
03-15,30.8,56.3,52.1,71.9,71.3,21.7,46.8,31.1,23.1,52.7,50.3,,21.7,23.1,31.1,52.7,71.3,71.9,50.3
03-16,35.4,56.3,52.8,71.9,74.4,22.1,46.8,31.1,23.5,52.6,50.2,,22.1,23.5,35.4,52.8,71.9,74.4,50.2
03-17,37.2,56.6,53.9,71.6,76.4,22.4,47.0,31.8,23.3,52.7,50.3,,22.4,23.3,37.2,53.9,71.6,76.4,50.3
03-18,38.2,56.8,55.2,72.2,78.4,22.6,47.4,32.3,23.3,52.8,50.3,,22.6,23.3,38.2,55.2,72.2,78.4,50.3
03-19,39.0,56.8,56.6,72.6,80.6,22.8,47.4,33.4,23.4,53.1,50.4,,22.8,23.4,39.0,56.6,72.6,80.6,50.4
03-20,39.7,57.1,58.3,73.4,81.2,22.9,47.6,33.6,23.9,53.1,50.5,,22.9,23.9,39.7,57.1,73.4,81.2,50.5
03-21,39.5,57.4,61.8,75.3,81.4,23.0,47.7,34.1,24.0,53.1,50.5,,23.0,24.0,39.5,57.4,75.3,81.4,50.5
03-22,39.8,57.2,65.1,76.5,81.4,23.2,48.0,34.5,24.4,53.5,50.7,,23.2,24.4,39.8,57.2,76.5,81.4,50.7
03-23,39.9,57.1,66.7,76.4,81.5,23.4,48.7,35.0,24.4,53.5,50.9,,23.4,24.4,39.9,57.1,76.4,81.5,50.9
03-24,39.9,57.5,67.9,75.4,79.3,27.7,48.7,35.9,24.4,53.6,50.7,,24.4,27.7,39.9,57.5,75.4,79.3,50.7
03-25,39.9,58.4,68.1,75.0,79.9,29.9,48.8,36.4,24.7,54.6,50.8,,24.7,29.9,39.9,58.4,75.0,79.9,50.8
03-26,40.0,59.8,67.9,74.9,79.5,30.5,48.7,37.1,24.5,58.1,51.1,,24.5,30.5,40.0,59.8,74.9,79.5,51.1
03-27,39.8,59.7,69.6,74.6,79.6,31.1,49.0,37.4,24.5,62.7,51.2,,24.5,31.1,39.8,62.7,74.6,79.6,51.2
