date,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
03-01,47.5,30.8,33.8,41.9,40.8,52.2,69.3,28.0,55.3,34.4,15.7,46.5,69.8,,15.7,28.5,34.1,49.3,66.5,69.8,41.9
03-02,47.0,30.8,33.7,45.2,40.7,52.9,69.5,27.8,55.2,34.8,15.8,47.0,69.8,,15.8,28.4,34.3,49.4,66.6,69.8,45.2
03-03,48.3,30.5,34.1,45.5,40.7,53.2,69.0,28.2,55.7,34.6,16.1,46.8,70.1,,16.1,28.7,34.4,50.2,66.4,70.1,45.5
03-04,46.9,30.1,34.2,47.4,40.6,53.4,69.1,28.0,55.7,35.1,16.0,47.0,70.2,,16.0,28.4,34.8,49.8,66.4,70.2,46.9
03-05,48.2,30.7,34.1,47.1,40.5,55.2,69.9,28.0,55.8,34.5,15.8,47.9,70.1,,15.8,28.5,34.3,51.0,67.1,70.1,47.1
03-06,47.1,30.1,35.0,48.6,40.4,60.6,69.5,27.7,55.9,35.3,15.9,48.5,70.3,,15.9,28.1,35.2,51.5,67.7,70.3,47.1
03-07,47.3,30.6,35.5,49.8,40.8,66.2,69.0,28.3,56.2,35.7,16.0,48.8,70.5,,16.0,28.8,35.6,52.4,68.4,70.5,47.3
03-08,47.0,30.4,36.2,49.2,41.4,65.7,69.6,28.4,56.4,36.3,16.1,49.2,70.5,,16.1,28.8,36.3,52.1,68.8,70.5,47.0
03-09,48.2,30.3,36.5,49.5,42.0,65.9,69.7,28.4,56.5,37.8,19.0,49.4,70.9,,19.0,28.8,37.3,52.3,68.9,70.9,48.2
03-10,47.9,30.9,36.8,50.6,42.8,65.3,69.4,28.5,56.3,39.5,22.0,50.1,70.7,,22.0,29.0,38.4,52.8,68.5,70.7,47.9
03-11,48.0,31.4,36.7,50.9,43.5,65.2,71.5,28.9,56.9,40.2,22.4,50.0,71.7,,22.4,29.4,38.8,53.3,70.3,71.7,48.0
03-12,49.3,30.7,37.3,51.0,43.8,66.9,72.2,29.1,56.6,48.4,23.0,50.6,72.0,,23.0,29.4,41.2,53.3,71.0,72.2,49.3
03-13,47.7,31.0,38.3,50.4,44.8,67.4,72.8,30.4,56.8,50.1,23.5,50.7,72.0,,23.5,30.5,42.2,53.1,71.1,72.8,50.1
03-14,48.5,31.1,42.1,51.1,45.4,67.9,73.8,31.6,57.8,49.8,23.4,51.1,72.6,,23.4,31.2,44.1,53.8,71.7,73.8,49.8
03-15,49.1,31.5,44.2,51.7,47.1,67.2,73.9,34.0,57.6,50.1,23.8,51.2,72.3,,23.8,32.0,45.9,54.1,71.3,73.9,50.1
03-16,49.9,31.6,46.8,51.4,49.2,67.3,75.3,35.8,57.3,50.1,24.5,52.1,74.9,,24.5,32.4,48.3,54.2,73.4,75.3,50.1
03-17,52.5,33.6,48.0,52.1,51.6,67.2,76.3,36.2,57.8,50.5,24.9,52.8,74.2,,24.9,34.2,49.5,54.8,72.8,76.3,52.1
03-18,52.8,35.5,48.1,52.1,55.3,67.3,77.8,36.0,57.6,51.1,25.0,53.4,74.4,,25.0,35.6,49.9,56.2,73.0,77.8,52.8
03-19,52.2,37.5,48.3,51.2,55.1,67.9,77.5,37.7,58.0,55.1,26.5,54.7,74.1,,26.5,37.6,50.0,56.3,72.9,77.5,54.7
03-20,52.8,38.1,48.6,51.1,54.7,68.9,79.2,38.3,58.3,56.1,29.3,55.8,74.4,,29.3,38.2,50.1,57.0,73.3,79.2,54.7
03-21,51.2,38.4,49.6,52.3,54.9,70.9,78.5,38.8,58.7,56.7,29.4,56.7,74.4,,29.4,38.4,50.5,57.5,73.7,78.5,54.9
03-22,51.0,38.4,49.9,52.2,55.9,71.7,79.0,39.4,58.3,57.4,29.6,57.0,74.5,,29.6,38.6,50.5,57.7,73.9,79.0,55.9
03-23,52.0,39.5,49.3,53.7,56.6,70.7,79.5,41.6,58.3,57.7,29.8,57.2,74.5,,29.8,39.9,50.9,57.9,73.7,79.5,56.6
03-24,51.1,41.2,49.6,53.0,54.2,70.7,77.8,42.9,58.4,57.3,29.2,58.0,74.4,,29.2,41.5,50.5,58.1,73.7,77.8,54.2
03-25,50.7,42.3,49.3,52.4,57.2,70.6,77.5,42.6,58.8,58.4,30.2,59.3,74.8,,30.2,42.4,50.2,59.0,73.9,77.5,57.2
03-26,50.2,43.4,49.2,54.9,56.6,70.6,77.2,43.2,59.5,59.0,30.0,60.9,74.5,,30.0,43.2,49.8,60.0,73.7,77.2,56.6
03-27,50.5,46.4,51.2,54.5,59.1,70.2,76.4,43.9,60.0,61.4,30.4,68.0,74.7,,30.4,44.4,50.9,64.0,73.8,76.4,59.1
03-28,51.4,46.9,52.7,53.7,59.5,70.4,76.8,43.9,60.5,61.3,30.3,69.4,74.9,,30.3,44.5,52.2,64.5,74.0,76.8,59.5
03-29,50.0,48.1,56.4,54.5,70.1,70.8,76.3,44.2,61.3,61.5,31.5,71.1,74.9,,31.5,45.0,52.7,70.4,74.1,76.3,61.3
03-30,50.7,49.6,59.7,55.3,70.4,71.2,76.1,44.4,61.2,61.8,32.4,73.1,74.7,,32.4,45.5,53.5,70.7,74.4,76.1,61.2
03-31,49.7,51.6,53.5,55.4,70.9,70.8,77.1,45.9,61.8,62.1,32.2,74.7,75.0,,32.2,46.7,52.7,70.8,74.9,77.1,61.8
04-01,52.1,56.1,64.8,55.5,71.1,70.0,76.3,48.0,61.6,67.5,32.1,75.4,74.8,,32.1,48.8,55.9,70.4,75.3,76.3,64.8
04-02,51.4,54.9,67.1,56.3,70.5,71.1,77.2,48.6,62.3,77.9,32.9,77.3,75.2,,32.9,49.1,55.7,72.8,77.3,77.9,67.1
04-03,62.2,54.4,67.6,55.8,68.9,73.1,76.5,51.0,62.3,82.0,33.2,79.5,76.6,,33.2,51.7,59.6,74.5,78.9,82.0,67.6
04-04,55.6,55.4,67.9,56.2,67.4,74.3,77.0,51.9,63.6,81.8,47.3,81.2,76.2,,47.3,52.6,55.9,75.0,80.3,81.8,67.4
04-05,54.3,58.7,68.0,56.0,68.8,76.3,75.9,50.5,64.5,83.1,49.1,83.2,75.6,,49.1,51.3,57.6,75.7,81.7,83.2,68.0
04-06,62.6,59.5,69.0,57.3,68.1,76.2,76.5,53.4,73.3,85.2,56.4,84.2,75.8,,53.4,56.6,61.4,76.0,82.6,85.2,69.0
04-07,56.3,56.8,68.6,56.6,67.8,77.3,77.9,54.9,75.4,85.2,56.5,84.4,75.8,,54.9,56.3,56.7,76.4,83.1,85.2,68.6
04-08,57.7,57.8,69.3,61.2,66.1,77.5,79.8,63.1,77.0,85.9,60.6,85.3,76.7,,57.7,58.3,62.4,77.2,84.2,85.9,69.3
04-09,55.0,59.6,67.3,63.8,65.0,79.4,79.6,64.3,79.9,89.0,64.1,87.0,77.8,,55.0,60.5,64.2,79.5,85.6,89.0,67.3
04-10,56.3,66.0,67.6,65.7,66.7,80.1,77.5,68.1,80.2,88.7,65.3,88.0,78.3,,56.3,65.4,66.4,79.0,86.4,88.7,68.1
04-11,56.6,69.4,67.4,67.0,66.9,80.7,77.6,73.2,79.0,89.8,66.9,86.6,78.9,,56.6,66.9,67.2,78.9,85.4,89.8,73.2
04-12,56.5,68.1,67.8,68.7,66.4,79.8,77.9,74.7,78.5,90.8,67.8,87.4,79.8,,56.5,66.7,68.0,79.0,85.9,90.8,74.7
04-13,55.4,60.0,68.5,69.2,66.5,80.0,80.0,73.5,78.1,88.4,68.7,86.5,79.8,,55.4,61.3,68.6,79.9,85.2,88.4,73.5
04-14,55.9,60.0,69.1,67.8,65.1,80.0,80.1,72.1,77.5,86.7,69.5,85.7,79.3,,55.9,61.0,68.6,79.5,84.6,86.7,72.1
04-15,54.5,59.5,69.1,67.7,64.1,78.4,78.3,75.0,78.7,85.8,70.0,85.6,78.8,,54.5,60.4,68.5,78.5,84.2,85.8,75.0
04-16,54.7,60.8,68.1,70.0,63.6,76.6,77.6,74.6,79.0,86.6,70.7,87.1,79.0,,54.7,61.4,69.2,78.2,85.1,87.1,74.6
04-17,64.8,60.6,67.3,68.7,64.1,77.4,76.7,74.3,79.5,86.3,71.0,87.1,79.7,,60.6,64.3,68.1,78.2,84.9,87.1,74.3
04-18,66.9,60.8,66.0,71.1,67.5,75.5,76.7,74.5,80.3,86.5,71.6,88.4,80.1,,60.8,66.2,69.7,78.0,85.2,88.4,74.5
04-19,70.0,67.8,65.9,71.5,67.2,75.3,78.3,74.9,82.0,87.1,72.3,89.6,79.8,,65.9,67.3,70.9,78.9,86.1,89.6,74.9
04-20,67.8,68.8,67.1,70.9,66.3,77.0,76.9,73.5,83.6,87.5,73.2,89.6,79.7,,66.3,67.2,70.0,78.1,86.7,89.6,73.5
04-21,70.0,68.6,67.7,71.3,66.7,76.5,76.3,73.7,83.4,87.5,74.2,90.1,79.5,,66.7,67.9,70.8,77.7,86.6,90.1,74.2
04-22,67.5,69.2,68.9,70.2,64.4,74.5,75.3,73.7,84.0,87.8,76.4,89.9,79.9,,64.4,67.8,69.8,77.8,87.0,89.9,74.5
04-23,67.5,68.2,68.9,68.9,63.6,74.5,75.4,73.8,83.7,90.3,77.9,88.5,79.8,,63.6,67.6,68.9,78.7,87.6,90.3,74.5
04-24,61.5,69.1,67.4,67.8,63.0,73.4,76.2,72.6,84.9,91.7,79.2,87.7,80.9,,61.5,63.9,68.6,79.9,87.1,91.7,73.4
04-25,61.3,64.3,68.1,66.0,64.7,74.0,74.9,73.1,85.8,91.2,82.4,87.0,81.3,,61.3,64.4,67.2,81.7,86.8,91.2,74.0
04-26,62.3,61.3,67.6,64.6,66.8,72.7,75.6,72.2,86.6,91.4,83.8,87.9,80.5,,61.3,62.7,67.3,81.8,87.6,91.4,72.7
04-27,60.3,59.9,68.9,66.1,67.4,75.0,76.0,71.9,86.8,91.1,84.2,88.4,81.9,,59.9,61.5,68.3,82.8,88.1,91.1,75.0
04-28,61.8,60.8,69.5,66.0,68.3,75.3,75.3,71.2,87.6,90.2,84.2,88.4,82.7,,60.8,62.6,69.0,83.3,88.2,90.2,75.3
04-29,68.9,59.8,69.2,65.4,67.6,75.0,74.4,69.4,87.6,88.7,85.6,87.5,83.4,,59.8,65.9,69.1,84.3,87.6,88.7,74.4
04-30,63.5,58.9,67.8,66.3,66.9,74.9,74.6,68.6,87.6,87.9,87.2,86.5,84.6,,58.9,64.0,67.4,85.4,87.5,87.9,74.6
05-01,61.0,57.3,66.0,66.2,64.8,74.3,74.3,68.8,86.7,86.5,88.2,86.3,85.7,,57.3,61.8,66.1,85.9,86.7,88.2,74.3
05-02,61.3,56.3,65.5,65.4,63.8,73.6,74.4,69.3,84.4,84.6,87.8,79.3,86.6,,56.3,61.8,65.5,81.4,86.2,87.8,73.6
05-03,64.1,53.4,64.2,66.3,62.0,73.5,75.5,70.7,84.1,82.8,86.9,80.2,86.6,,53.4,62.4,65.4,81.2,86.1,86.9,73.5
05-04,69.1,53.2,63.7,62.8,61.4,74.2,74.3,71.1,86.7,82.3,86.3,79.8,87.1,,53.2,61.7,66.9,80.8,86.6,87.1,74.2
05-05,70.2,51.7,62.2,61.1,61.5,73.6,73.8,71.7,89.7,80.6,85.8,78.8,85.9,,51.7,61.2,67.0,79.5,85.9,89.7,73.6
05-06,72.4,51.3,63.0,59.5,64.4,73.4,72.2,71.0,89.6,79.7,85.3,78.2,84.8,,51.3,60.2,68.4,78.8,85.2,89.6,72.4
05-07,74.5,48.7,62.6,58.5,67.7,70.6,71.9,70.6,89.0,78.2,84.9,76.7,84.4,,48.7,59.3,69.4,77.3,84.8,89.0,71.9
05-08,75.8,48.1,61.6,58.9,67.2,71.2,70.8,68.7,88.3,77.5,84.2,74.6,84.6,,48.1,59.4,68.1,76.5,84.5,88.3,71.2
05-09,74.6,47.1,64.9,61.0,66.5,73.5,69.8,67.7,86.7,76.5,83.5,73.6,85.8,,47.1,61.8,67.2,75.4,85.3,86.7,73.5
05-10,72.9,46.9,63.9,62.7,68.9,75.5,70.1,66.5,85.6,76.0,82.7,76.2,91.6,,46.9,63.0,68.0,76.1,85.0,91.6,72.9
05-11,72.1,44.5,64.7,61.5,70.3,73.5,69.1,65.3,85.3,75.1,82.3,77.0,91.2,,44.5,62.2,67.6,75.8,84.7,91.2,72.1
05-12,70.9,44.4,65.3,62.6,67.8,71.8,68.5,64.3,85.1,73.7,82.1,75.6,91.5,,44.4,63.0,66.8,74.5,84.5,91.5,70.9
05-13,71.4,43.9,64.3,64.9,65.8,71.7,66.7,66.2,84.7,72.4,81.6,76.7,91.7,,43.9,64.4,66.0,74.1,84.1,91.7,71.4
05-14,71.7,42.2,62.2,66.6,64.3,70.0,66.6,67.1,84.1,71.8,81.2,76.4,91.5,,42.2,62.6,66.6,73.6,83.5,91.5,70.0
05-15,73.9,41.6,60.0,65.9,67.0,68.0,65.1,67.6,83.2,71.2,80.0,75.3,92.2,,41.6,61.0,66.5,74.5,82.6,92.2,68.0
05-16,73.4,39.8,58.3,65.8,69.5,71.4,63.8,66.4,83.6,69.6,78.8,74.2,91.9,,39.8,59.4,66.2,73.7,82.7,91.9,69.6
05-17,71.5,37.3,56.9,63.3,70.9,72.2,64.2,65.0,84.3,68.4,77.4,72.4,92.5,,37.3,58.2,64.7,72.3,82.9,92.5,70.9
05-18,70.2,36.3,57.0,61.8,68.0,72.1,62.9,63.9,83.4,67.7,76.7,71.0,92.0,,36.3,58.0,63.5,71.5,82.0,92.0,68.0
05-19,71.1,36.9,58.5,60.6,67.1,71.4,64.5,62.9,83.5,66.4,76.0,70.1,91.6,,36.9,58.9,63.9,71.2,82.0,91.6,67.1
05-20,66.3,36.0,59.0,59.9,67.7,70.3,65.3,62.4,83.9,64.6,75.0,68.8,90.9,,36.0,59.1,63.7,69.4,82.2,90.9,66.3
05-21,71.1,35.0,61.7,58.1,66.7,68.1,68.7,61.0,84.3,63.3,74.1,67.6,90.4,,35.0,58.7,62.7,69.6,82.3,90.4,67.6
05-22,69.7,33.2,59.2,56.6,66.5,68.5,69.1,61.0,84.7,63.2,72.0,67.1,90.4,,33.2,57.1,62.3,69.4,82.2,90.4,67.1
05-23,69.8,32.8,59.1,57.0,68.4,67.2,68.6,60.1,85.1,62.1,71.0,66.8,90.9,,32.8,57.4,61.3,69.1,82.3,90.9,67.2
05-24,71.1,30.6,57.4,55.4,71.0,66.2,67.8,60.2,86.1,61.4,69.5,65.6,90.9,,30.6,55.8,60.9,70.1,83.1,90.9,66.2
05-25,68.8,30.5,56.2,55.8,69.9,64.3,67.3,59.8,86.0,61.0,70.2,64.5,90.2,,30.5,55.9,60.5,69.2,82.8,90.2,64.5
05-26,66.5,27.9,55.2,53.3,68.9,63.8,64.6,57.7,85.7,60.0,69.4,63.2,89.7,,27.9,53.7,59.1,67.5,82.4,89.7,63.8
05-27,66.2,27.9,54.1,52.5,70.9,63.2,63.4,57.0,86.0,59.3,68.5,62.3,89.0,,27.9,52.8,58.4,67.1,83.0,89.0,63.2
05-28,65.1,27.6,53.6,52.2,70.2,61.6,62.1,56.1,85.6,57.4,67.6,60.7,88.4,,27.6,52.5,56.9,66.1,82.5,88.4,61.6
05-29,64.6,26.6,52.7,50.3,69.1,61.6,61.3,55.1,84.4,56.4,66.6,59.6,87.9,,26.6,50.8,55.9,65.4,81.4,87.9,61.3
05-30,64.5,25.9,54.3,47.9,66.6,61.3,59.5,55.9,84.3,55.2,64.5,59.0,87.2,,25.9,49.2,55.6,64.5,80.8,87.2,59.5
05-31,71.2,26.0,53.5,46.8,64.9,61.5,57.8,54.9,84.7,53.6,63.8,60.1,86.3,,26.0,48.2,54.4,64.3,82.0,86.3,60.1
06-01,68.3,25.6,53.8,45.3,62.5,59.2,56.0,53.7,84.5,52.8,61.8,61.0,85.6,,25.6,46.8,53.8,62.1,81.2,85.6,59.2
06-02,65.3,24.5,52.9,43.1,61.5,57.8,54.6,53.3,84.6,51.0,60.2,60.6,84.9,,24.5,44.7,53.2,61.0,80.8,84.9,57.8
06-03,60.5,22.3,51.9,41.0,59.4,58.0,53.5,51.8,84.6,48.7,59.1,58.8,84.4,,22.3,42.5,51.9,59.2,79.7,84.6,58.0
06-04,59.7,22.4,50.7,39.2,56.7,56.6,51.8,50.1,83.8,47.1,57.4,57.5,84.1,,22.4,40.8,50.5,57.5,79.0,84.1,56.6
06-05,58.0,21.4,49.3,36.9,54.6,54.5,49.9,48.8,82.7,45.8,56.4,56.1,83.1,,21.4,38.6,49.1,56.2,77.7,83.1,54.5
06-06,55.7,19.6,48.5,34.8,53.6,52.4,47.5,47.2,82.0,43.7,53.9,55.1,82.0,,19.6,36.6,47.4,54.4,76.7,82.0,52.4
06-07,52.9,18.4,47.4,32.4,52.4,51.1,45.3,45.0,81.4,42.4,52.4,53.7,80.9,,18.4,34.4,45.2,52.6,75.5,81.4,51.1
06-08,52.7,18.4,46.5,30.2,51.3,48.8,43.6,43.2,80.4,45.1,50.8,52.7,80.2,,18.4,32.8,44.5,51.8,74.7,80.4,48.8
06-09,51.7,17.5,45.8,27.4,50.0,47.5,41.8,41.1,79.7,48.1,48.9,50.9,79.1,,17.5,30.2,44.2,50.4,73.6,79.7,48.1
06-10,51.2,17.3,44.7,26.6,48.4,45.1,39.4,38.8,79.0,49.4,47.3,49.4,78.2,,17.3,29.0,42.6,49.4,72.8,79.0,47.3
06-11,48.8,16.0,43.2,26.2,47.3,44.4,37.6,38.1,78.6,49.6,45.7,47.8,77.0,,16.0,28.5,41.2,48.2,71.5,78.6,45.7
06-12,47.7,16.1,41.7,24.8,50.3,42.6,35.8,36.7,78.0,49.2,44.5,45.7,76.5,,16.1,27.0,39.7,48.3,71.3,78.0,44.5
06-13,46.4,15.5,40.2,23.1,50.8,42.1,34.6,34.2,77.6,48.5,43.1,43.7,76.1,,15.5,25.3,38.0,47.2,71.0,77.6,43.1
06-14,45.5,14.9,39.1,22.4,49.4,40.8,33.9,33.4,77.2,47.3,41.8,42.4,75.2,,14.9,24.6,37.1,46.2,70.1,77.2,41.8
06-15,45.0,14.4,38.1,21.8,47.1,39.0,32.7,31.3,75.9,46.5,40.1,41.0,74.8,,14.4,23.7,35.9,45.6,69.3,75.9,40.1
06-16,43.8,13.4,37.2,20.4,46.1,38.3,31.3,29.6,75.2,45.6,38.7,40.3,75.3,,13.4,22.3,34.9,44.5,69.4,75.3,38.7
06-17,41.3,13.0,36.2,20.1,43.7,37.2,30.6,28.5,74.4,44.6,38.0,38.5,75.0,,13.0,21.8,34.0,42.3,68.4,75.0,38.0
06-18,41.3,12.7,35.5,19.1,40.9,35.2,29.8,27.6,73.0,43.2,36.4,37.0,74.3,,12.7,20.8,33.1,41.0,67.0,74.3,36.4
06-19,40.1,12.0,34.0,19.4,38.0,34.4,29.2,26.7,72.5,42.1,35.5,35.5,73.1,,12.0,20.8,32.1,38.8,66.4,73.1,35.5
06-20,49.5,13.0,33.0,20.0,34.5,32.7,28.6,26.0,71.3,41.2,34.6,34.5,71.9,,13.0,21.2,31.1,37.2,67.0,71.9,34.5
06-21,50.9,12.6,32.0,19.6,33.0,31.2,27.6,24.8,70.5,40.7,34.2,33.5,70.5,,12.6,20.6,29.7,36.8,66.6,70.5,33.0
06-22,48.3,12.1,31.3,20.1,30.5,28.2,27.1,24.8,69.6,39.8,32.9,32.4,69.0,,12.1,21.1,27.7,35.7,64.8,69.6,31.3
06-23,47.6,11.4,30.0,18.3,27.9,28.6,26.7,24.0,68.7,38.5,31.7,31.5,67.3,,11.4,19.5,27.4,34.4,63.4,68.7,30.0
06-24,45.1,11.1,28.7,18.5,26.8,27.3,25.6,23.8,68.1,37.3,31.4,31.0,65.6,,11.1,19.6,26.3,33.8,61.5,68.1,28.7
06-25,42.0,11.2,27.9,18.9,25.3,25.7,24.8,22.7,67.2,36.5,30.0,30.5,63.7,,11.2,19.7,25.1,32.9,59.4,67.2,27.9
06-26,40.2,10.7,26.9,18.2,24.1,24.3,24.0,22.2,65.8,35.3,29.9,29.6,61.7,,10.7,19.0,24.1,32.1,57.4,65.8,26.9
06-27,39.0,9.7,25.5,17.4,22.9,23.7,23.9,22.0,65.0,34.8,29.8,29.1,59.5,,9.7,18.3,23.3,31.8,55.4,65.0,25.5
06-28,37.3,10.7,24.8,16.9,21.9,22.2,23.4,21.5,64.1,33.9,29.4,28.7,57.9,,10.7,17.8,22.1,31.2,53.8,64.1,24.8
06-29,35.8,10.0,23.7,16.9,20.9,22.4,23.2,20.8,62.5,32.9,29.4,28.1,56.2,,10.0,17.7,21.8,30.8,52.1,62.5,23.7
06-30,33.5,8.4,22.0,16.3,19.6,20.5,22.4,20.4,61.0,31.7,28.5,27.5,54.7,,8.4,17.0,20.5,29.8,50.5,61.0,22.4
07-01,31.8,8.3,21.3,16.4,19.1,20.1,22.5,19.6,59.4,31.3,27.7,27.3,53.3,,8.3,17.0,19.9,29.1,49.0,59.4,22.5
07-02,30.1,7.5,19.8,16.2,18.8,19.9,21.9,19.2,58.5,30.7,27.5,26.8,52.1,,7.5,16.7,19.6,28.6,47.8,58.5,21.9
07-03,27.9,7.6,18.8,16.2,19.0,19.4,21.8,18.8,56.6,30.2,27.8,26.3,50.1,,7.6,16.7,18.9,27.8,46.1,56.6,21.8
07-04,27.1,7.8,17.9,15.6,18.0,19.0,21.1,19.0,54.9,29.9,27.8,26.2,48.7,,7.8,16.0,18.6,27.4,45.0,54.9,21.1
07-05,26.4,8.0,17.9,14.9,17.0,19.0,21.1,18.4,53.2,29.6,27.5,25.6,46.7,,8.0,15.3,18.2,26.8,43.3,53.2,21.1
07-06,23.9,7.2,17.3,15.1,17.3,18.8,20.3,17.8,51.6,28.6,27.1,25.4,45.2,,7.2,15.5,17.6,26.0,41.9,51.6,20.3
07-07,24.9,6.9,16.5,15.1,17.1,19.2,20.3,17.5,50.3,28.6,26.9,25.3,43.4,,6.9,15.4,17.4,25.9,40.5,50.3,20.3
07-08,24.6,7.1,16.3,15.0,16.0,18.1,19.9,17.7,48.9,27.8,26.7,24.6,42.0,,7.1,15.2,17.1,25.4,39.2,48.9,19.9
07-09,24.4,7.5,16.7,14.3,15.8,19.0,19.6,17.1,47.7,27.4,25.9,24.5,40.5,,7.5,14.6,17.0,25.1,37.8,47.7,19.6
07-10,23.6,7.3,16.2,14.8,15.5,17.7,19.2,16.9,46.5,26.9,26.2,24.1,39.7,,7.3,15.0,16.6,24.9,37.1,46.5,19.2
07-11,21.9,7.7,16.8,14.0,15.7,17.5,19.5,16.6,45.4,26.0,26.3,23.9,38.2,,7.7,14.4,16.7,24.8,35.9,45.4,19.5
07-12,22.3,7.1,15.9,14.4,15.6,17.0,19.1,16.1,44.3,26.0,25.8,23.4,37.5,,7.1,14.7,16.0,24.4,35.2,44.3,19.1
07-13,22.1,7.0,15.4,14.8,15.7,17.4,18.6,18.9,43.5,26.1,25.4,22.9,37.0,,7.0,14.9,16.7,23.9,34.8,43.5,18.9
07-14,21.9,6.6,16.1,15.1,15.9,16.2,18.9,20.9,42.8,25.6,24.8,22.7,35.8,,6.6,15.2,16.2,23.5,33.8,42.8,20.9
07-15,21.2,6.2,16.0,15.4,15.4,16.6,18.6,20.4,41.5,25.1,25.0,22.7,35.5,,6.2,15.4,16.3,23.6,33.4,41.5,20.4
07-16,20.0,6.7,15.4,15.1,15.4,16.6,18.9,20.8,40.9,24.8,24.9,24.1,34.1,,6.7,15.1,16.1,24.4,32.2,40.9,20.0
07-17,18.8,6.9,15.5,15.1,15.4,15.8,18.9,20.7,40.0,24.3,24.6,24.0,33.2,,6.9,15.2,15.7,24.1,31.4,40.0,18.9
07-18,17.6,7.0,15.4,14.6,16.0,15.8,18.5,20.6,38.9,24.3,24.3,23.7,32.3,,7.0,14.8,15.9,23.9,30.7,38.9,18.5
07-19,17.0,7.3,16.0,14.2,14.9,14.9,18.3,20.5,37.7,24.2,24.5,24.2,31.6,,7.3,14.3,15.6,24.2,30.1,37.7,18.3
07-20,17.3,7.0,16.0,14.2,14.8,15.2,17.7,20.6,37.2,23.8,24.4,24.1,31.5,,7.0,14.3,15.7,23.9,30.1,37.2,17.7
07-21,17.4,7.1,15.8,14.6,14.7,15.6,17.7,20.1,36.1,23.6,24.1,23.9,31.1,,7.1,14.6,15.7,23.8,29.7,36.1,17.7
07-22,15.7,6.9,16.3,13.9,14.4,15.4,17.9,19.9,35.8,22.7,35.5,23.7,31.1,,6.9,14.0,15.6,23.1,34.6,35.8,17.9
07-23,14.3,7.5,16.1,14.3,14.5,14.9,18.0,19.8,34.9,22.1,34.4,23.7,30.6,,7.5,14.3,14.7,22.8,33.7,34.9,18.0
07-24,15.1,6.9,15.8,14.0,14.9,14.3,17.5,19.6,34.1,21.5,33.9,23.0,30.1,,6.9,14.1,15.0,22.1,33.2,34.1,17.5
07-25,13.3,7.5,15.5,14.1,14.5,15.2,17.5,19.9,33.7,22.0,33.4,22.6,29.7,,7.5,13.4,14.9,22.2,32.6,33.7,17.5
07-26,13.5,8.2,15.4,13.6,14.7,14.5,17.4,19.9,33.0,21.4,32.6,22.5,29.4,,8.2,13.5,14.6,21.9,31.9,33.0,17.4
07-27,12.5,8.3,15.9,13.7,14.4,14.6,17.8,19.4,32.6,22.0,32.2,26.5,29.2,,8.3,12.8,14.5,23.8,31.6,32.6,17.8
07-28,12.2,8.1,15.1,13.6,14.3,15.3,17.7,19.9,32.5,21.3,36.5,25.9,29.1,,8.1,12.5,14.8,23.2,31.8,36.5,17.7
07-29,13.1,8.7,14.7,14.1,14.4,15.1,18.1,19.4,32.9,21.6,36.3,25.4,28.7,,8.7,13.3,14.6,23.1,32.1,36.3,18.1
07-30,11.3,8.5,14.1,17.2,14.1,14.9,18.1,19.1,32.6,21.6,36.1,24.4,28.4,,8.5,11.9,14.6,22.7,31.8,36.1,18.1
07-31,12.9,8.1,14.4,22.3,13.5,14.5,18.0,19.0,32.2,21.6,35.3,24.5,28.1,,8.1,13.0,14.5,23.2,31.4,35.3,19.0
08-01,11.7,8.3,14.7,22.1,14.0,14.3,17.9,18.7,31.6,21.5,35.0,24.1,27.7,,8.3,12.1,14.5,22.9,30.8,35.0,18.7
08-02,11.8,8.5,14.4,20.8,13.9,14.0,17.6,19.6,32.3,21.5,36.8,23.9,27.5,,8.5,12.2,14.3,22.4,31.4,36.8,19.6
08-03,12.0,9.6,14.2,20.6,13.8,14.5,18.2,19.0,32.1,21.7,41.2,24.0,33.1,,9.6,12.3,14.4,22.6,32.9,41.2,19.0
08-04,11.7,22.7,14.6,18.9,13.4,14.7,18.0,19.0,35.6,21.2,40.6,24.0,33.3,,11.7,13.6,16.7,23.2,35.1,40.6,19.0
08-05,11.5,22.0,14.4,18.4,14.0,14.5,17.6,18.5,35.5,21.3,40.3,23.3,33.0,,11.5,14.1,16.4,22.5,35.0,40.3,18.5
08-06,12.1,21.6,14.1,17.4,14.2,14.1,18.3,17.5,34.9,20.6,38.6,23.0,33.1,,12.1,14.1,16.1,22.2,34.6,38.6,18.3
08-07,10.5,21.2,14.3,16.4,13.6,14.1,17.6,17.0,34.5,20.6,36.6,22.7,32.4,,10.5,13.7,15.5,21.8,34.1,36.6,17.6
08-08,11.3,21.1,14.2,15.7,13.4,13.6,17.0,17.6,33.7,20.1,35.4,23.1,32.1,,11.3,13.4,15.1,21.9,33.4,35.4,17.6
08-09,10.9,20.9,12.9,15.3,13.2,13.5,17.5,17.0,34.5,20.3,33.3,23.1,31.7,,10.9,13.0,14.6,21.8,33.0,34.5,17.5
08-10,10.7,20.8,13.3,15.0,13.5,14.1,17.7,16.8,34.1,19.6,31.8,22.9,31.0,,10.7,13.3,14.7,21.7,31.6,34.1,17.7
