date,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
10-29,27.7,34.3,45.1,50.4,50.5,20.3,44.6,38.7,46.4,29.7,43.9,34.0,47.3,46.6,41.5,9.1,42.1,45.9,37.8,,9.1,26.2,35.7,45.6,47.9,50.5,42.1
10-30,30.4,31.6,34.5,42.1,51.1,30.4,39.2,41.4,48.0,28.2,47.5,33.1,50.2,36.5,28.0,11.7,45.0,47.5,36.7,,11.7,28.2,32.2,43.8,48.5,51.1,36.7
10-31,21.4,35.8,29.5,37.4,48.2,38.7,36.0,44.2,50.0,30.0,48.6,41.5,36.3,34.7,28.0,26.6,43.7,46.0,39.9,,21.4,27.8,35.1,42.8,48.3,50.0,37.4
11-01,19.0,46.2,30.6,37.6,47.7,41.9,37.4,27.1,44.8,35.4,42.8,46.8,35.2,43.2,34.3,29.1,48.4,43.9,43.0,,19.0,28.7,35.3,43.6,46.9,48.4,41.9
11-02,30.9,47.1,39.7,35.8,37.9,42.4,45.1,23.0,39.7,45.0,29.5,46.6,35.2,44.6,38.5,35.6,52.2,36.7,27.7,,23.0,29.1,35.7,43.7,46.7,52.2,38.5
11-03,38.7,35.2,37.6,39.0,36.9,45.0,46.0,31.6,41.0,25.3,25.5,35.2,43.0,39.7,31.8,38.1,52.0,38.5,21.6,,21.6,25.5,35.2,39.5,45.2,52.0,38.1
11-04,37.6,32.0,33.6,44.8,29.5,50.9,49.1,33.1,42.6,19.6,32.2,27.0,46.2,35.8,32.4,36.9,49.6,48.2,22.1,,19.6,26.0,32.3,43.9,49.2,50.9,35.8
11-05,44.1,29.1,35.6,45.9,19.8,50.0,51.6,18.7,42.3,20.1,37.0,23.4,45.9,32.7,30.4,39.6,50.5,45.9,29.8,,18.7,20.0,30.1,45.1,50.1,51.6,37.0
11-06,44.8,43.0,42.1,45.7,23.0,43.5,48.2,22.8,46.4,30.6,46.0,23.2,45.1,28.0,26.8,41.2,49.8,47.1,29.5,,22.8,23.1,29.9,45.5,47.3,49.8,43.0
11-07,47.7,43.3,49.3,47.1,30.6,39.0,42.1,23.0,48.6,41.2,42.6,30.4,44.4,21.6,25.2,41.0,38.3,37.9,39.0,,21.6,24.7,38.1,43.1,47.8,49.3,41.0
