date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
03-27,37.3,26.8,42.4,32.3,31.7,23.0,40.0,19.0,27.1,46.5,14.7,,14.7,19.0,26.8,37.3,42.4,46.5,31.7
03-28,38.9,28.7,46.0,34.3,28.8,30.9,36.4,22.7,36.6,43.6,24.4,,22.7,24.4,28.8,36.6,43.6,46.0,34.3
03-29,39.0,37.4,42.5,24.6,32.9,32.4,24.2,26.7,33.3,36.0,33.3,,24.2,24.6,32.4,36.0,39.0,42.5,33.3
03-30,38.4,31.0,45.0,22.9,36.0,35.8,24.2,30.6,18.5,32.2,22.4,,18.5,22.4,24.2,35.8,38.4,45.0,31.0
03-31,39.2,25.8,46.2,27.5,33.4,42.9,26.8,38.4,28.5,31.9,23.6,,23.6,25.8,27.5,38.4,42.9,46.2,31.9
04-01,34.0,26.6,33.7,30.3,35.2,42.5,33.2,39.0,36.8,31.5,32.3,,26.6,30.3,32.3,35.2,39.0,42.5,33.7
04-02,32.3,22.6,24.7,35.6,32.0,37.3,35.1,19.3,44.7,35.5,36.5,,19.3,22.6,32.0,35.6,37.3,44.7,35.1
04-03,37.5,24.1,26.6,40.4,29.6,26.9,33.7,24.1,46.9,38.2,25.5,,24.1,24.1,26.6,37.5,40.4,46.9,29.6
04-04,41.9,28.6,35.7,42.0,22.7,36.5,38.1,34.7,48.2,37.4,13.3,,13.3,22.7,34.7,38.1,42.0,48.2,36.5
04-05,38.2,28.8,40.6,34.4,32.1,38.5,37.4,38.5,44.4,35.3,14.9,,14.9,28.8,34.4,38.5,40.6,44.4,37.4
04-06,36.9,29.9,36.5,38.1,40.7,40.4,35.5,36.4,26.0,28.4,19.8,,19.8,26.0,29.9,36.9,40.4,40.7,36.4
04-07,38.5,35.0,34.9,44.2,45.1,41.2,38.9,37.3,36.8,29.5,32.2,,29.5,32.2,35.0,38.9,44.2,45.1,37.3
04-08,32.6,41.8,26.5,44.3,37.8,32.8,44.4,40.7,39.8,38.0,36.8,,26.5,32.6,36.8,40.7,44.3,44.4,38.0
04-09,19.6,45.7,32.5,38.1,21.8,34.3,39.2,35.9,33.5,42.5,39.7,,19.6,21.8,33.5,39.2,42.5,45.7,35.9
04-10,25.0,43.8,38.5,38.3,31.1,43.6,24.4,36.0,39.8,34.4,43.0,,24.4,25.0,34.4,39.8,43.6,43.8,38.3
04-11,31.6,45.7,40.8,39.3,38.1,49.4,24.4,37.1,36.8,29.0,47.7,,24.4,29.0,36.8,40.8,47.7,49.4,38.1
04-12,33.5,43.4,36.7,41.3,42.7,30.3,26.3,27.6,33.4,26.5,44.9,,26.3,26.5,30.3,41.3,43.4,44.9,33.5
04-13,37.2,28.8,42.4,42.8,46.3,20.4,28.6,20.8,36.5,15.4,34.5,,15.4,20.4,28.6,37.2,42.8,46.3,34.5
04-14,29.2,29.1,37.4,36.5,35.4,29.9,39.5,22.6,32.0,23.3,26.2,,22.6,23.3,29.1,35.4,37.4,39.5,29.9
04-15,29.3,39.5,18.0,27.8,34.4,40.3,42.2,32.7,27.1,34.3,31.5,,18.0,27.1,29.3,34.4,40.3,42.2,32.7
04-16,24.3,34.0,23.3,30.3,41.9,44.4,33.9,26.5,26.4,37.4,38.3,,23.3,24.3,26.5,37.4,41.9,44.4,33.9
04-17,19.6,40.6,31.1,30.0,44.9,21.8,33.1,29.7,26.9,37.8,42.6,,19.6,21.8,29.7,37.8,42.6,44.9,31.1
04-18,21.5,45.3,38.4,31.5,42.8,28.9,39.7,33.9,33.5,41.8,34.2,,21.5,28.9,33.5,39.7,42.8,45.3,34.2
04-19,30.2,43.5,39.4,36.1,34.6,36.2,46.3,33.8,36.6,45.3,20.9,,20.9,30.2,34.6,39.4,45.3,46.3,36.2
04-20,31.3,43.9,40.6,43.8,34.7,32.5,45.2,35.8,32.9,41.5,23.4,,23.4,31.3,32.9,41.5,43.9,45.2,35.8
04-21,36.5,46.2,43.6,47.1,29.6,39.6,37.9,38.1,35.6,42.8,32.4,,29.6,32.4,36.5,42.8,46.2,47.1,38.1
04-22,35.1,44.6,40.6,48.8,35.5,45.0,36.3,39.4,34.2,41.5,30.7,,30.7,34.2,35.5,41.5,45.0,48.8,39.4
04-23,27.1,28.6,38.8,33.8,42.8,43.8,39.8,38.7,36.5,30.2,34.5,,27.1,28.6,33.8,38.8,42.8,43.8,36.5
04-24,34.0,37.8,37.6,35.7,35.2,38.8,43.0,37.6,42.0,26.8,35.3,,26.8,34.0,35.3,37.8,42.0,43.0,37.6
04-25,37.7,42.8,33.4,31.9,29.1,42.8,45.3,42.5,44.8,30.8,27.1,,27.1,29.1,31.9,42.8,44.8,45.3,37.7
04-26,39.9,32.2,29.7,30.5,32.6,46.6,44.7,46.6,33.9,38.5,37.0,,29.7,30.5,32.6,39.9,46.6,46.6,37.0
04-27,43.0,27.5,35.7,33.6,27.9,49.4,44.3,49.2,30.7,45.0,41.0,,27.5,27.9,33.6,44.3,49.2,49.4,41.0
04-28,46.9,25.7,42.8,32.4,23.5,50.2,43.0,45.4,37.3,45.6,41.4,,23.5,25.7,37.3,45.4,46.9,50.2,42.8
04-29,47.7,27.2,47.8,31.4,28.6,41.9,37.6,50.6,44.9,39.4,46.4,,27.2,28.6,37.6,46.4,47.8,50.6,41.9
04-30,41.7,30.8,48.3,33.1,34.1,30.8,33.4,51.9,51.8,35.1,50.0,,30.8,30.8,33.4,48.3,51.8,51.9,35.1
05-01,26.4,38.3,48.7,34.1,38.8,32.7,26.5,47.6,53.1,39.2,49.6,,26.4,26.5,34.1,47.6,49.6,53.1,38.8
05-02,32.7,45.9,49.7,37.7,39.8,32.7,33.8,45.5,41.2,39.5,45.2,,32.7,32.7,37.7,45.2,45.9,49.7,39.8
05-03,40.7,51.3,47.6,42.9,41.8,36.7,39.5,45.3,36.0,36.7,45.4,,36.0,36.7,39.5,45.3,47.6,51.3,41.8
05-04,42.2,51.9,43.1,47.8,48.1,42.7,41.9,38.6,39.8,29.6,39.6,,29.6,38.6,39.8,43.1,48.1,51.9,42.2
05-05,45.7,49.0,41.3,50.0,52.9,48.4,43.5,44.1,43.1,36.1,32.5,,32.5,36.1,43.1,48.4,50.0,52.9,44.1
05-06,37.5,40.4,38.1,41.8,49.1,52.2,42.1,48.9,51.4,47.2,34.1,,34.1,37.5,40.4,48.9,51.4,52.2,42.1
05-07,35.6,30.5,41.0,35.2,47.0,52.0,39.3,38.7,51.4,49.7,37.0,,30.5,35.2,37.0,47.0,51.4,52.0,39.3
05-08,36.0,33.6,36.6,35.1,44.6,51.7,34.3,42.5,37.4,43.5,42.7,,33.6,34.3,36.0,42.7,44.6,51.7,37.4
05-09,41.5,39.4,31.7,42.0,44.4,55.7,34.0,46.2,34.9,35.0,44.4,,31.7,34.0,35.0,44.4,46.2,55.7,41.5
05-10,43.8,38.2,34.2,34.3,42.6,53.2,35.1,49.4,33.9,33.5,39.2,,33.5,33.9,34.3,42.6,49.4,53.2,38.2
05-11,47.1,29.2,41.3,36.0,47.9,42.7,40.8,49.2,36.3,39.5,39.5,,29.2,36.0,39.5,42.7,47.9,49.2,40.8
05-12,50.6,28.3,46.4,44.7,51.0,37.6,45.1,48.4,43.2,37.1,42.6,,28.3,37.1,42.6,46.4,50.6,51.0,44.7
05-13,54.3,31.9,44.9,51.6,43.1,37.8,49.0,44.0,50.7,35.7,41.4,,31.9,35.7,41.4,49.0,51.6,54.3,44.0
05-14,55.5,39.4,38.6,52.9,43.6,41.4,49.4,44.0,52.4,44.3,41.9,,38.6,39.4,41.9,49.4,52.9,55.5,44.0
05-15,51.8,46.1,32.5,42.5,41.6,45.9,49.9,42.8,51.4,50.6,47.5,,32.5,41.6,42.8,49.9,51.4,51.8,46.1
05-16,50.9,50.4,34.1,38.0,38.7,49.2,45.0,45.4,48.2,54.6,49.3,,34.1,38.0,45.0,49.3,50.9,54.6,48.2
05-17,44.9,51.7,41.0,37.9,27.0,47.6,31.0,53.1,44.4,53.1,48.0,,27.0,31.0,41.0,48.0,53.1,53.1,44.9
05-18,38.3,52.7,40.7,41.8,27.0,44.2,33.5,53.6,48.6,49.9,47.3,,27.0,33.5,40.7,48.6,52.7,53.6,44.2
05-19,35.7,46.5,37.3,47.4,32.6,46.4,34.0,47.3,51.7,50.2,48.0,,32.6,34.0,37.3,47.4,50.2,51.7,46.5
05-20,36.3,47.0,41.1,48.4,39.0,46.2,31.3,35.4,51.5,42.0,48.7,,31.3,35.4,39.0,47.0,48.7,51.5,42.0
05-21,44.6,44.4,41.9,42.0,40.2,49.2,31.6,41.4,42.8,31.7,48.8,,31.6,31.7,41.4,44.4,48.8,49.2,42.0
05-22,51.4,47.0,37.8,37.2,44.4,44.9,31.2,46.1,37.2,37.4,48.5,,31.2,37.2,37.4,46.1,48.5,51.4,44.4
05-23,50.5,42.4,35.6,41.8,48.6,45.7,32.3,32.6,33.1,39.6,46.6,,32.3,32.6,35.6,45.7,48.6,50.5,41.8
05-24,46.2,42.1,38.6,40.9,53.6,52.5,35.9,36.0,38.1,38.6,49.1,,35.9,36.0,38.6,46.2,52.5,53.6,40.9
05-25,50.2,46.8,41.0,40.6,47.2,55.4,40.4,42.3,47.5,44.2,48.0,,40.4,40.6,42.3,47.5,50.2,55.4,46.8
05-26,51.1,52.1,41.5,39.0,47.4,50.4,43.2,50.1,49.1,51.5,45.6,,39.0,41.5,45.6,50.4,51.5,52.1,49.1
05-27,48.9,57.6,43.3,40.7,42.0,42.5,35.4,54.6,50.5,57.2,47.2,,35.4,40.7,42.5,50.5,57.2,57.6,47.2
05-28,40.4,57.7,44.3,45.4,46.8,41.9,36.5,57.1,54.2,53.5,49.5,,36.5,40.4,44.3,53.5,57.1,57.7,46.8
05-29,37.7,54.0,47.2,47.0,50.4,46.6,40.1,60.9,52.9,43.3,51.1,,37.7,40.1,46.6,51.1,54.0,60.9,47.2
05-30,41.4,51.5,52.8,48.5,53.3,51.8,42.8,59.4,50.8,34.4,50.0,,34.4,41.4,48.5,51.8,53.3,59.4,50.8
05-31,42.2,55.1,57.2,48.7,53.2,54.4,45.2,57.7,51.7,34.5,50.5,,34.5,42.2,48.7,54.4,57.2,57.7,51.7
06-01,48.2,50.3,57.0,50.7,49.1,47.7,47.6,57.9,54.5,40.0,47.1,,40.0,47.1,47.7,50.7,57.0,57.9,49.1
06-02,57.0,55.9,53.9,56.0,51.4,51.1,47.9,57.2,57.2,47.7,44.7,,44.7,47.7,51.1,56.0,57.2,57.2,53.9
06-03,53.3,54.2,52.9,54.9,56.2,56.6,46.5,59.1,60.7,53.4,46.2,,46.2,46.5,53.3,56.2,59.1,60.7,54.2
06-04,54.0,54.6,53.1,57.0,59.1,60.6,50.3,59.0,64.2,54.8,48.8,,48.8,50.3,54.0,59.0,60.6,64.2,54.8
06-05,52.9,53.7,45.9,61.8,58.0,60.0,51.8,60.3,61.3,53.2,51.2,,45.9,51.2,52.9,60.0,61.3,61.8,53.7
06-06,55.0,54.6,44.5,61.3,58.7,58.1,52.9,45.2,61.1,52.1,53.3,,44.5,45.2,52.9,58.1,61.1,61.3,54.6
06-07,58.0,55.5,46.3,58.3,60.0,57.5,53.4,37.0,60.0,53.0,49.5,,37.0,46.3,53.0,58.0,60.0,60.0,55.5
06-08,58.3,49.5,51.9,58.6,59.0,57.4,38.8,29.4,55.5,56.5,47.5,,29.4,38.8,49.5,57.4,58.6,59.0,55.5
06-09,62.1,51.8,56.1,62.4,58.8,59.2,42.2,38.4,56.9,60.6,47.4,,38.4,42.2,51.8,59.2,62.1,62.4,56.9
06-10,62.8,56.5,50.6,61.4,57.5,51.3,49.8,47.7,50.6,62.3,49.8,,47.7,49.8,50.6,57.5,62.3,62.8,51.3
06-11,55.7,55.5,47.5,52.8,55.1,52.2,52.6,55.0,50.9,65.0,50.6,,47.5,50.6,52.2,55.1,55.7,65.0,52.8
06-12,59.8,56.3,52.8,53.6,44.1,57.2,54.4,59.8,59.1,65.6,44.0,,44.0,44.1,53.6,59.1,59.8,65.6,56.3
06-13,60.4,57.0,56.1,47.5,43.7,63.2,55.6,54.6,63.4,56.9,45.9,,43.7,45.9,54.6,57.0,63.2,63.4,56.1
06-14,51.8,44.2,55.9,53.0,51.1,62.6,51.4,50.4,65.4,45.6,47.8,,44.2,45.6,50.4,53.0,62.6,65.4,51.4
06-15,55.1,51.4,57.0,56.2,56.6,60.8,52.1,56.6,65.9,45.3,43.6,,43.6,45.3,52.1,56.6,60.8,65.9,56.2
06-16,56.6,50.6,60.7,54.2,58.9,56.2,50.8,56.6,66.4,54.5,45.0,,45.0,50.6,54.2,56.6,60.7,66.4,56.2
06-17,57.4,43.0,60.4,56.4,57.9,55.8,48.0,42.6,67.1,62.8,48.9,,42.6,43.0,48.9,57.9,62.8,67.1,56.4
06-18,57.9,40.0,62.0,60.0,56.9,51.2,51.0,45.5,65.7,60.6,55.8,,40.0,45.5,51.2,60.0,62.0,65.7,56.9
06-19,52.8,48.4,62.9,60.7,61.0,50.3,55.5,48.0,63.7,53.2,57.7,,48.0,48.4,52.8,60.7,62.9,63.7,55.5
06-20,49.6,56.6,61.8,65.9,64.3,53.9,52.3,54.9,62.7,45.8,52.5,,45.8,49.6,52.5,61.8,64.3,65.9,54.9
06-21,53.2,57.6,65.2,65.9,65.6,62.0,40.8,58.7,63.0,47.8,50.8,,40.8,47.8,53.2,63.0,65.6,65.9,58.7
06-22,51.2,57.2,62.3,64.6,60.2,55.7,37.3,57.6,63.6,55.4,53.9,,37.3,51.2,55.4,60.2,63.6,64.6,57.2
06-23,54.9,58.1,61.8,64.8,56.4,57.9,44.8,58.4,58.6,55.8,50.3,,44.8,50.3,55.8,58.4,61.8,64.8,57.9
06-24,52.6,59.9,62.9,62.6,56.8,52.3,53.3,60.9,52.0,54.2,52.4,,52.0,52.3,52.6,59.9,62.6,62.9,54.2
06-25,55.5,61.2,63.3,54.9,59.0,58.1,56.7,59.7,51.6,54.6,55.4,,51.6,54.6,55.4,59.0,61.2,63.3,56.7
06-26,60.6,54.1,63.3,59.8,61.9,65.3,56.2,57.6,55.2,56.8,55.8,,54.1,55.2,56.2,60.6,63.3,65.3,57.6
06-27,65.3,48.8,64.9,64.2,60.4,66.2,56.5,61.1,56.5,58.8,54.1,,48.8,54.1,56.5,64.2,65.3,66.2,60.4
06-28,65.4,54.4,66.0,63.7,58.7,61.8,58.8,61.1,57.0,60.8,52.7,,52.7,54.4,58.7,61.8,65.4,66.0,60.8
06-29,67.3,60.0,65.1,58.6,55.2,55.4,59.2,38.9,53.3,60.9,50.7,,38.9,50.7,55.2,60.0,65.1,67.3,58.6
06-30,66.2,57.8,66.3,56.4,54.0,51.9,54.1,44.5,52.7,58.0,53.0,,44.5,51.9,53.0,57.8,66.2,66.3,54.1
07-01,67.2,57.7,64.7,52.1,60.0,55.2,57.7,54.5,57.1,58.5,57.6,,52.1,54.5,57.1,58.5,64.7,67.2,57.7
07-02,65.7,61.7,63.3,54.5,59.9,61.4,60.3,57.9,60.7,59.6,60.6,,54.5,57.9,59.9,61.4,63.3,65.7,60.6
07-03,65.7,59.4,63.9,55.8,61.6,61.6,58.4,57.2,64.2,60.4,63.1,,55.8,57.2,59.4,63.1,64.2,65.7,61.6
07-04,62.4,62.0,60.0,59.1,64.1,61.3,56.0,60.0,64.5,59.5,60.7,,56.0,59.1,60.0,62.0,64.1,64.5,60.7
07-05,58.5,60.6,58.4,62.1,64.9,62.3,56.2,62.1,62.0,59.2,59.6,,56.2,58.4,59.2,62.1,62.3,64.9,60.6
07-06,56.8,62.3,54.3,60.8,65.0,64.2,58.7,64.6,63.5,56.8,60.3,,54.3,56.8,58.7,63.5,64.6,65.0,60.8
07-07,57.2,62.7,51.8,59.2,65.3,63.4,56.0,61.3,66.5,58.7,59.4,,51.8,56.0,58.7,62.7,65.3,66.5,59.4
07-08,60.5,62.3,52.2,60.1,64.1,63.0,55.4,59.9,69.3,61.3,59.5,,52.2,55.4,59.9,62.3,64.1,69.3,60.5
07-09,62.2,59.8,51.1,61.5,63.5,63.0,57.0,60.0,69.5,64.8,61.5,,51.1,57.0,60.0,63.0,64.8,69.5,61.5
07-10,64.4,56.9,48.7,59.3,60.1,64.1,61.5,62.1,66.0,63.8,60.3,,48.7,56.9,60.1,63.8,64.4,66.0,61.5
07-11,59.4,57.0,51.8,48.6,58.7,59.5,59.6,64.0,67.0,63.9,61.8,,48.6,51.8,58.7,61.8,64.0,67.0,59.5
07-12,54.8,61.4,55.0,57.6,56.6,57.7,62.6,66.3,66.3,62.8,63.6,,54.8,55.0,57.6,62.8,66.3,66.3,61.4
07-13,58.9,64.5,57.3,58.1,57.4,59.8,58.0,65.4,61.8,61.7,62.8,,57.3,57.4,58.1,61.8,64.5,65.4,59.8
07-14,59.7,66.1,55.0,61.0,59.4,57.3,62.5,62.0,60.4,61.7,60.7,,55.0,57.3,59.7,61.7,62.5,66.1,60.7
07-15,60.0,62.4,57.0,63.6,63.2,59.9,63.1,62.0,60.5,59.2,60.8,,57.0,59.2,60.0,62.4,63.2,63.6,60.8
07-16,58.1,59.5,58.7,61.3,63.4,62.5,64.0,60.6,60.7,63.0,66.0,,58.1,58.7,60.6,63.0,64.0,66.0,61.3
07-17,57.2,58.7,60.5,63.1,63.0,63.5,61.0,62.6,63.3,64.8,68.6,,57.2,58.7,61.0,63.3,64.8,68.6,63.0
07-18,59.5,59.5,54.2,57.3,64.7,64.3,61.5,64.2,64.7,63.3,60.5,,54.2,57.3,59.5,64.2,64.7,64.7,61.5
07-19,61.3,62.0,54.5,59.0,59.3,64.0,62.8,63.8,60.7,63.6,60.9,,54.5,59.0,60.7,62.8,63.8,64.0,61.3
07-20,63.5,59.3,51.0,62.3,58.4,62.8,61.6,62.8,59.4,61.9,60.2,,51.0,58.4,59.4,62.3,62.8,63.5,61.6
07-21,63.8,60.2,52.8,62.2,59.9,61.5,63.3,61.9,58.8,63.1,63.2,,52.8,58.8,60.2,63.1,63.3,63.8,61.9
07-22,64.5,63.9,56.2,64.2,60.5,61.1,64.6,54.3,60.9,65.4,66.3,,54.3,56.2,60.9,64.5,65.4,66.3,63.9
07-23,64.5,63.4,58.1,63.4,62.2,62.3,62.5,54.2,61.6,66.8,67.4,,54.2,58.1,62.2,63.4,66.8,67.4,62.5
07-24,59.2,63.4,58.1,63.5,60.6,63.5,60.4,56.1,63.1,58.1,64.1,,56.1,58.1,59.2,63.4,63.5,64.1,60.6
07-25,62.0,62.8,58.5,63.9,53.3,63.9,57.2,57.2,60.6,58.4,62.0,,53.3,57.2,58.4,62.0,63.9,63.9,60.6
07-26,63.5,59.9,59.1,65.6,57.8,64.4,56.8,58.8,59.9,62.0,62.3,,56.8,57.8,59.1,62.3,64.4,65.6,59.9
07-27,56.4,61.0,56.0,65.8,59.7,64.3,56.6,58.1,57.0,62.6,64.8,,56.0,56.4,57.0,62.6,64.8,65.8,59.7
07-28,55.1,56.3,52.0,66.6,57.2,62.8,59.6,59.0,60.0,59.8,65.6,,52.0,55.1,57.2,60.0,65.6,66.6,59.6
07-29,54.0,52.5,57.2,66.2,59.2,63.5,63.2,61.9,58.3,57.5,65.0,,52.5,54.0,57.5,63.2,65.0,66.2,59.2
07-30,58.6,54.6,59.9,61.4,59.2,62.7,63.3,64.9,56.6,58.4,64.8,,54.6,56.6,58.6,62.7,64.8,64.9,59.9
07-31,61.3,55.3,61.1,61.1,59.9,64.6,55.2,66.7,58.0,59.6,59.0,,55.2,55.3,59.0,61.1,64.6,66.7,59.9
08-01,58.0,56.2,61.7,61.9,62.4,62.2,57.4,66.8,56.2,59.1,55.2,,55.2,56.2,57.4,61.9,62.4,66.8,59.1
08-02,59.3,58.1,54.8,63.1,63.2,60.1,61.8,67.0,54.8,58.7,53.7,,53.7,54.8,58.1,61.8,63.2,67.0,59.3
08-03,59.2,56.5,51.4,61.5,62.2,61.1,59.7,65.8,57.6,60.8,54.1,,51.4,54.1,57.6,61.1,62.2,65.8,59.7
08-04,59.9,55.0,59.2,57.1,59.1,60.2,61.2,63.8,59.7,62.5,57.8,,55.0,57.1,59.1,60.2,62.5,63.8,59.7
08-05,60.1,55.3,59.2,55.6,58.8,61.8,63.0,61.9,63.3,59.6,58.8,,55.3,55.6,58.8,61.8,63.0,63.3,59.6
08-06,60.3,55.6,57.1,56.9,54.2,60.0,64.0,60.7,61.0,57.4,59.0,,54.2,55.6,57.1,60.3,61.0,64.0,59.0
08-07,56.7,55.5,53.0,58.5,53.3,61.1,55.2,58.5,54.9,57.3,58.3,,53.0,53.3,55.2,58.3,58.5,61.1,56.7
08-08,54.3,54.9,53.0,60.9,53.9,62.4,54.7,60.0,60.6,59.4,56.7,,53.0,53.9,54.7,60.0,60.9,62.4,56.7
08-09,54.6,56.5,55.8,60.5,57.3,63.6,56.6,60.3,61.4,62.8,57.2,,54.6,55.8,56.6,60.5,62.8,63.6,57.3
08-10,54.7,57.8,57.9,55.9,57.4,65.3,56.7,61.9,60.9,62.5,58.6,,54.7,55.9,57.4,60.9,62.5,65.3,57.9
08-11,55.2,59.3,55.9,56.0,57.8,63.6,56.2,61.7,59.9,59.7,57.6,,55.2,55.9,56.2,59.7,61.7,63.6,57.8
08-12,52.5,57.1,54.8,56.5,56.9,63.0,56.1,61.6,61.6,58.1,58.3,,52.5,54.8,56.5,58.3,61.6,63.0,57.1
08-13,57.4,52.5,58.5,57.4,58.3,62.8,58.5,62.8,64.8,58.2,59.1,,52.5,57.4,58.2,59.1,62.8,64.8,58.5
08-14,59.1,56.8,62.6,59.7,57.4,60.1,60.6,62.1,65.1,57.6,60.3,,56.8,57.4,59.1,60.6,62.6,65.1,60.1
08-15,60.1,58.3,63.3,58.2,52.3,57.8,61.7,63.2,63.2,56.9,60.2,,52.3,56.9,58.2,61.7,63.2,63.3,60.1
08-16,61.6,60.1,62.3,59.5,53.8,60.1,60.8,65.6,61.4,57.7,59.3,,53.8,57.7,59.5,61.4,62.3,65.6,60.1
08-17,59.5,61.4,60.8,56.5,57.1,61.3,59.8,67.1,59.6,59.8,59.0,,56.5,57.1,59.5,60.8,61.4,67.1,59.8
08-18,60.1,61.7,55.3,57.8,58.9,58.0,61.3,68.2,51.5,60.5,55.7,,51.5,55.3,57.8,60.5,61.7,68.2,58.9
08-19,57.9,50.4,54.4,58.2,58.7,57.0,60.1,67.8,40.8,53.9,56.5,,40.8,50.4,54.4,58.2,60.1,67.8,57.0
08-20,58.3,51.1,56.9,57.4,57.7,60.6,60.8,65.8,48.2,52.5,60.4,,48.2,51.1,56.9,60.4,60.8,65.8,57.7
08-21,58.9,53.4,60.4,58.4,56.7,53.4,62.2,65.2,53.9,54.9,55.7,,53.4,53.4,54.9,58.9,62.2,65.2,56.7
08-22,57.1,51.5,59.1,56.7,55.7,54.6,60.3,65.6,56.3,57.6,53.8,,51.5,53.8,55.7,57.6,60.3,65.6,56.7
08-23,50.6,45.5,58.6,55.6,57.0,56.1,58.6,63.0,57.6,60.4,55.7,,45.5,50.6,55.7,58.6,60.4,63.0,57.0
08-24,52.5,50.7,62.0,53.6,56.6,57.4,61.0,64.5,56.9,59.4,54.0,,50.7,52.5,54.0,59.4,62.0,64.5,56.9
08-25,51.6,52.0,62.1,52.6,58.0,59.3,63.0,63.9,59.2,56.3,57.3,,51.6,52.0,56.3,59.3,63.0,63.9,58.0
08-26,51.5,50.2,52.4,50.5,61.0,59.4,57.1,64.5,60.0,56.0,57.1,,50.2,50.5,52.4,59.4,61.0,64.5,57.1
08-27,53.9,46.9,55.3,51.4,62.2,57.2,56.7,63.9,58.7,57.3,59.1,,46.9,51.4,55.3,58.7,62.2,63.9,57.2
08-28,54.6,50.8,57.7,53.8,62.6,51.1,61.4,62.1,58.2,58.6,59.4,,50.8,51.1,54.6,59.4,62.1,62.6,58.2
08-29,58.9,55.1,61.3,58.3,61.6,55.7,61.2,60.0,59.7,60.1,63.0,,55.1,55.7,58.9,61.2,61.6,63.0,60.0
08-30,59.6,58.2,59.2,59.0,59.8,57.5,61.8,59.3,61.4,62.2,43.4,,43.4,57.5,59.0,59.8,61.8,62.2,59.3
08-31,57.9,53.3,57.4,59.9,54.7,57.2,62.3,54.2,56.8,63.4,62.2,,53.3,54.2,56.8,59.9,62.3,63.4,57.4
09-01,55.0,52.8,55.6,55.0,56.6,53.3,62.2,47.9,50.9,64.2,50.8,,47.9,50.8,52.8,55.6,62.2,64.2,55.0
09-02,56.7,58.8,56.9,55.3,60.6,55.3,63.1,55.9,54.7,63.5,51.6,,51.6,54.7,55.3,58.8,63.1,63.5,56.7
09-03,56.8,59.1,56.5,55.2,62.8,56.3,58.7,59.8,54.1,65.2,53.5,,53.5,54.1,56.3,59.1,62.8,65.2,56.8
09-04,57.2,55.0,53.9,53.6,63.0,54.2,60.8,62.0,54.5,65.7,43.6,,43.6,53.6,54.2,60.8,63.0,65.7,55.0
09-05,58.7,51.4,52.8,49.1,61.3,53.5,59.8,64.8,56.6,65.9,49.3,,49.1,49.3,52.8,59.8,64.8,65.9,56.6
09-06,58.0,55.7,51.2,51.2,61.1,52.6,57.3,64.8,59.9,66.1,53.3,,51.2,51.2,53.3,59.9,64.8,66.1,57.3
09-07,54.2,57.0,52.6,53.1,56.5,56.0,57.6,60.2,60.1,66.5,53.9,,52.6,53.1,54.2,57.6,60.2,66.5,56.5
09-08,50.7,52.2,52.9,54.7,53.6,59.6,53.2,31.5,60.9,64.1,55.8,,31.5,50.7,52.9,55.8,60.9,64.1,53.6
09-09,51.0,46.2,55.2,50.9,50.2,58.7,49.7,33.9,62.8,57.4,54.4,,33.9,46.2,50.2,55.2,58.7,62.8,51.0
09-10,49.6,48.3,56.7,52.9,53.7,60.7,51.5,40.7,57.9,54.5,51.6,,40.7,48.3,51.5,54.5,57.9,60.7,52.9
09-11,50.0,49.9,57.6,56.7,57.8,59.5,39.7,47.3,56.0,56.5,51.3,,39.7,47.3,50.0,56.7,57.8,59.5,56.0
09-12,49.5,48.9,58.3,54.4,55.5,58.0,43.6,52.9,56.8,56.9,49.8,,43.6,48.9,49.8,56.8,58.0,58.3,54.4
09-13,49.3,53.6,58.2,48.4,54.3,55.4,49.7,54.7,57.4,50.0,49.2,,48.4,49.2,49.7,54.7,57.4,58.2,53.6
09-14,47.8,55.6,53.3,43.7,45.5,56.5,55.0,56.3,55.2,47.0,47.3,,43.7,45.5,47.3,55.2,56.3,56.5,53.3
09-15,48.9,56.8,49.0,41.8,39.9,59.4,56.6,56.4,56.7,47.7,47.9,,39.9,41.8,47.9,56.6,56.8,59.4,49.0
09-16,54.1,58.2,48.8,43.5,41.6,58.4,54.1,56.8,55.6,47.4,49.7,,41.6,43.5,48.8,55.6,58.2,58.4,54.1
09-17,55.4,58.4,46.8,46.7,46.2,57.7,48.9,57.7,54.8,48.4,52.1,,46.2,46.7,48.4,55.4,57.7,58.4,52.1
09-18,49.4,57.5,44.3,53.8,50.6,56.5,50.5,57.8,49.7,51.4,51.3,,44.3,49.4,50.5,53.8,57.5,57.8,51.3
09-19,44.4,56.2,47.7,57.5,46.1,55.0,50.7,53.6,49.1,54.1,50.9,,44.4,46.1,49.1,54.1,56.2,57.5,50.9
09-20,50.5,56.7,51.3,54.3,48.3,47.1,37.6,51.5,39.1,53.4,50.1,,37.6,39.1,48.3,51.5,54.3,56.7,50.5
09-21,52.8,48.5,55.7,48.6,48.4,50.8,39.0,56.0,44.8,50.0,46.2,,39.0,44.8,48.4,50.8,55.7,56.0,48.6
09-22,44.0,49.5,55.3,46.0,35.4,53.9,45.8,52.9,51.4,48.1,43.0,,35.4,43.0,45.8,51.4,53.9,55.3,48.1
09-23,41.7,52.6,56.0,33.4,31.3,53.6,48.7,54.2,50.0,46.3,43.5,,31.3,33.4,43.5,52.6,54.2,56.0,48.7
