date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
01-03,10.5,29.8,18.7,30.6,17.0,22.5,24.3,23.5,23.3,28.0,13.8,,10.5,13.8,18.7,24.3,29.8,30.6,23.3
01-04,15.9,7.9,27.0,30.6,24.2,25.1,28.7,26.2,23.0,24.4,13.2,,7.9,13.2,23.0,26.2,28.7,30.6,24.4
01-05,20.5,4.7,35.8,25.4,-2.0,29.6,29.0,16.6,15.8,26.9,24.1,,-2.0,4.7,16.6,26.9,29.6,35.8,24.1
01-06,27.6,18.9,31.8,24.1,-4.5,28.6,20.8,21.1,21.4,32.8,23.2,,-4.5,18.9,21.1,27.6,31.8,32.8,23.2
01-07,20.9,25.6,31.6,20.0,18.4,25.2,23.1,27.9,17.3,32.9,17.4,,17.3,17.4,20.0,25.6,31.6,32.9,23.1
01-08,22.4,21.6,30.3,16.2,35.1,32.5,27.5,21.9,12.1,15.0,26.4,,12.1,15.0,21.6,27.5,32.5,35.1,22.4
01-09,27.8,16.3,23.5,7.0,29.2,35.2,32.1,12.6,8.4,11.8,28.9,,7.0,8.4,12.6,28.9,32.1,35.2,23.5
01-10,24.2,21.3,31.3,1.7,25.2,24.5,26.1,9.5,7.4,20.3,29.5,,1.7,7.4,20.3,25.2,29.5,31.3,24.2
01-11,0.9,32.3,26.3,14.8,23.8,24.4,15.5,17.5,14.4,22.3,16.2,,0.9,14.4,15.5,23.8,26.3,32.3,17.5
01-12,-8.0,15.7,24.8,20.7,15.6,20.5,8.1,6.4,26.8,28.8,17.8,,-8.0,6.4,15.6,20.7,26.8,28.8,17.8
01-13,-15.8,23.6,18.7,24.4,19.1,23.6,7.0,16.2,30.9,30.9,32.0,,-15.8,7.0,18.7,24.4,30.9,32.0,23.6
01-14,-9.4,23.8,16.2,17.2,13.6,22.6,11.3,18.1,19.6,20.5,29.3,,-9.4,11.3,16.2,20.5,23.8,29.3,18.1
01-15,15.4,25.9,22.7,16.4,14.3,17.6,26.1,13.8,30.0,24.3,22.6,,13.8,14.3,16.4,24.3,26.1,30.0,22.6
01-16,19.7,21.1,31.6,22.0,9.3,18.9,23.1,28.8,27.5,28.5,16.2,,9.3,16.2,19.7,27.5,28.8,31.6,22.0
01-17,17.3,24.4,23.7,24.5,18.0,25.0,28.6,14.1,31.2,26.7,14.8,,14.1,14.8,18.0,25.0,28.6,31.2,24.4
01-18,20.2,22.1,35.8,27.2,24.8,35.1,15.7,13.1,15.4,25.4,11.1,,11.1,13.1,15.7,25.4,35.1,35.8,22.1
01-19,23.4,26.4,28.8,19.8,24.0,33.4,23.8,17.2,11.8,16.9,10.1,,10.1,11.8,17.2,24.0,28.8,33.4,23.4
01-20,20.8,21.2,10.9,16.9,16.2,15.2,29.8,26.4,19.7,19.7,6.9,,6.9,10.9,16.2,20.8,26.4,29.8,19.7
01-21,23.7,22.1,-3.6,16.8,17.4,5.3,20.5,27.3,26.2,18.4,14.4,,-3.6,5.3,16.8,22.1,26.2,27.3,18.4
01-22,28.7,20.3,8.8,27.1,15.7,10.9,9.6,24.7,24.8,11.8,9.9,,8.8,9.6,10.9,24.7,27.1,28.7,15.7
01-23,31.0,12.0,20.0,29.5,19.9,14.9,20.5,23.0,18.6,22.5,13.8,,12.0,13.8,18.6,22.5,29.5,31.0,20.0
01-24,29.9,21.5,26.1,19.0,10.9,27.7,19.0,23.2,10.6,24.4,13.8,,10.6,10.9,19.0,24.4,27.7,29.9,21.5
01-25,24.3,26.8,32.2,11.1,5.3,24.4,20.1,26.7,7.2,8.8,9.3,,5.3,7.2,9.3,24.4,26.8,32.2,20.1
01-26,27.0,26.7,36.2,15.2,1.9,10.0,23.2,29.7,7.7,14.1,17.1,,1.9,7.7,14.1,26.7,29.7,36.2,17.1
01-27,23.3,22.2,36.1,21.9,6.6,18.4,28.1,20.7,18.5,7.4,22.6,,6.6,7.4,18.5,22.6,28.1,36.1,21.9
01-28,7.9,17.3,26.4,28.1,21.1,26.2,14.3,20.4,27.4,15.7,12.7,,7.9,12.7,15.7,26.2,27.4,28.1,20.4
01-29,8.4,31.6,23.5,32.5,24.8,30.7,16.6,13.2,24.7,20.7,11.8,,8.4,11.8,16.6,24.8,31.6,32.5,23.5
01-30,19.5,19.6,25.4,21.9,32.1,38.6,20.0,16.7,14.4,20.2,-2.0,,-2.0,14.4,19.5,21.9,32.1,38.6,20.0
01-31,23.4,8.8,24.3,8.7,34.0,32.3,22.1,26.4,20.0,22.8,6.8,,6.8,8.7,20.0,24.3,32.3,34.0,22.8
02-01,22.4,4.8,25.3,7.0,31.5,30.2,22.6,34.6,28.8,-0.7,17.1,,-0.7,4.8,17.1,28.8,31.5,34.6,22.6
02-02,19.0,1.9,31.1,2.3,24.2,32.4,32.9,38.5,31.6,-4.3,18.5,,-4.3,1.9,18.5,31.6,32.9,38.5,24.2
02-03,22.1,5.1,33.6,4.6,26.9,32.3,27.6,2.3,21.6,6.7,26.1,,2.3,4.6,6.7,26.9,32.3,33.6,22.1
02-04,22.9,2.1,31.3,16.3,27.4,33.8,24.6,-7.0,14.5,17.1,25.0,,-7.0,2.1,16.3,25.0,31.3,33.8,22.9
02-05,30.9,3.8,38.2,15.6,29.1,27.8,19.7,11.8,19.3,22.6,25.6,,3.8,11.8,19.3,27.8,30.9,38.2,22.6
02-06,19.4,15.8,41.0,26.5,31.2,18.8,8.2,24.4,22.7,17.9,16.6,,8.2,15.8,17.9,24.4,31.2,41.0,19.4
02-07,18.7,19.7,37.4,26.7,33.0,27.7,0.1,27.1,26.2,24.8,19.0,,0.1,18.7,19.7,27.1,33.0,37.4,26.2
02-08,21.4,29.1,33.5,27.6,34.2,31.2,13.5,22.3,27.4,29.4,17.4,,13.5,17.4,22.3,29.4,33.5,34.2,27.6
02-09,11.8,28.4,33.2,28.8,42.4,32.3,14.9,7.1,26.3,28.0,8.0,,7.1,8.0,14.9,28.8,33.2,42.4,28.0
02-10,5.5,19.5,23.2,31.8,37.3,15.1,15.4,6.3,26.1,32.6,25.0,,5.5,6.3,15.4,26.1,32.6,37.3,23.2
02-11,-0.7,17.9,23.2,32.8,20.3,17.9,9.7,12.6,27.4,25.2,31.9,,-0.7,9.7,17.9,25.2,31.9,32.8,20.3
02-12,16.2,30.1,33.1,34.2,16.0,18.8,20.3,17.3,27.3,21.4,21.2,,16.0,16.2,18.8,27.3,33.1,34.2,21.2
02-13,20.3,31.1,30.9,31.1,17.8,17.9,28.1,21.5,21.1,27.1,24.8,,17.8,17.9,21.1,28.1,31.1,31.1,24.8
02-14,18.5,33.3,37.8,28.4,21.6,24.8,33.4,28.0,10.1,30.6,9.7,,9.7,10.1,21.6,30.6,33.4,37.8,28.0
02-15,19.8,38.9,28.2,32.7,26.3,11.0,24.9,25.0,19.0,28.3,-2.6,,-2.6,11.0,19.8,28.2,32.7,38.9,25.0
02-16,26.7,29.5,13.2,34.4,33.0,13.6,8.6,28.2,16.7,16.6,6.5,,6.5,8.6,13.6,28.2,33.0,34.4,16.7
02-17,20.9,31.6,16.2,37.8,30.6,29.8,2.5,10.8,9.5,16.6,19.3,,2.5,9.5,16.2,29.8,31.6,37.8,19.3
02-18,13.2,30.0,29.6,27.0,32.5,28.2,2.3,1.8,7.5,21.8,23.9,,1.8,2.3,13.2,28.2,30.0,32.5,23.9
02-19,24.8,19.7,33.4,24.3,28.9,7.5,-0.1,-0.0,22.9,26.2,24.7,,-0.1,-0.0,19.7,24.8,28.9,33.4,24.3
02-20,19.8,14.2,23.9,24.5,31.3,-5.4,5.7,13.2,19.5,30.0,29.7,,-5.4,5.7,14.2,24.5,30.0,31.3,19.8
02-21,9.2,21.7,14.6,21.6,33.5,-0.9,3.9,22.7,17.5,18.3,27.7,,-0.9,3.9,14.6,21.7,27.7,33.5,18.3
02-22,9.7,22.8,-1.6,19.0,21.4,4.6,1.7,25.4,27.2,2.4,3.6,,-1.6,1.7,3.6,21.4,25.4,27.2,9.7
02-23,16.6,30.6,3.6,11.9,12.1,5.8,9.4,25.8,25.3,5.4,6.8,,3.6,5.4,6.8,16.6,25.8,30.6,11.9
02-24,7.4,33.8,21.3,22.3,3.4,7.2,18.5,12.3,11.8,4.3,14.2,,3.4,4.3,7.4,18.5,22.3,33.8,12.3
02-25,15.9,33.0,23.1,26.2,2.7,13.2,27.6,6.8,10.0,-1.5,27.6,,-1.5,2.7,10.0,26.2,27.6,33.0,15.9
02-26,6.0,28.5,14.4,27.0,10.9,21.6,33.2,21.0,16.5,9.6,25.7,,6.0,9.6,14.4,25.7,28.5,33.2,21.0
02-27,4.6,29.5,9.1,31.9,14.4,18.7,30.6,24.5,4.6,20.9,19.4,,4.6,4.6,14.4,24.5,30.6,31.9,19.4
02-28,18.9,28.6,13.0,28.5,6.8,14.1,28.8,26.8,6.4,27.9,13.3,,6.4,6.8,13.3,27.9,28.6,28.8,18.9
02-29,,,,27.2,,,,30.9,,,,,6.4,6.8,13.3,27.9,28.6,28.8,18.9
03-01,27.1,29.6,17.1,33.2,14.9,23.4,26.5,20.2,20.3,33.3,14.4,,14.4,14.9,20.2,27.1,33.2,33.3,23.4
03-02,31.3,27.8,23.2,30.8,18.9,28.8,22.2,17.4,23.0,35.2,16.8,,16.8,17.4,22.2,28.8,31.3,35.2,23.2
03-03,30.0,32.3,12.5,32.9,28.5,30.7,16.2,21.6,28.7,39.2,16.7,,12.5,16.2,21.6,30.7,32.9,39.2,28.7
