date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
12-26,13.6,30.7,10.3,5.4,9.1,29.5,17.4,14.1,26.2,18.0,34.9,,5.4,9.1,13.6,26.2,30.7,34.9,17.4
12-27,13.6,32.7,9.0,11.2,22.2,33.4,11.1,17.2,19.0,17.8,30.6,,9.0,11.1,13.6,22.2,32.7,33.4,17.8
12-28,8.8,26.0,16.2,12.2,25.8,34.4,5.9,7.4,18.7,13.5,22.3,,5.9,7.4,12.2,22.3,26.0,34.4,16.2
12-29,7.1,19.4,9.0,9.6,25.3,39.7,14.8,10.4,15.9,14.5,17.3,,7.1,9.0,10.4,17.3,25.3,39.7,14.8
12-30,11.9,25.2,3.4,9.5,27.0,40.4,22.1,17.7,19.8,22.1,24.5,,3.4,9.5,17.7,24.5,27.0,40.4,22.1
12-31,7.2,31.1,8.9,4.2,22.5,30.4,7.6,18.9,21.4,16.4,31.9,,4.2,7.2,8.9,22.5,31.1,31.9,18.9
01-01,11.8,25.9,16.8,7.9,20.5,29.8,3.6,25.1,18.2,3.2,30.1,,3.2,3.6,11.8,25.1,29.8,30.1,18.2
01-02,13.5,29.3,21.2,16.5,22.3,27.3,20.6,18.7,22.5,16.2,18.8,,13.5,16.2,18.7,22.3,27.3,29.3,20.6
01-03,13.6,31.7,20.4,25.2,20.6,31.2,30.7,23.9,23.4,19.4,17.3,,13.6,17.3,20.4,25.2,31.2,31.7,23.4
01-04,25.5,13.6,25.1,23.8,27.1,32.9,29.8,28.4,25.1,26.3,19.8,,13.6,19.8,25.1,27.1,29.8,32.9,25.5
01-05,24.7,9.0,32.2,23.0,15.2,34.5,24.0,21.6,21.2,28.1,21.2,,9.0,15.2,21.2,24.7,32.2,34.5,23.0
01-06,16.9,24.8,36.6,24.3,3.7,30.6,21.6,19.9,25.7,30.8,25.0,,3.7,16.9,21.6,25.7,30.8,36.6,24.8
01-07,23.7,28.6,39.1,18.8,13.8,27.4,24.5,23.8,23.4,31.9,20.2,,13.8,18.8,23.4,27.4,31.9,39.1,23.8
01-08,23.7,24.3,35.4,17.6,31.6,28.5,24.8,21.1,21.0,21.3,21.8,,17.6,21.0,21.3,24.8,31.6,35.4,23.7
01-09,24.0,20.6,31.1,15.1,31.7,29.9,24.9,18.2,17.6,19.2,24.6,,15.1,17.6,19.2,24.9,31.1,31.7,24.0
01-10,19.8,23.4,29.5,14.0,26.4,26.7,27.3,10.9,15.5,24.7,29.4,,10.9,14.0,19.8,26.7,29.4,29.5,24.7
01-11,3.6,31.1,28.8,19.5,26.0,23.3,20.8,19.8,19.8,28.4,20.1,,3.6,19.5,19.8,26.0,28.8,31.1,20.8
01-12,-0.1,18.4,25.4,25.1,23.9,26.8,17.1,15.8,27.3,32.6,22.4,,-0.1,15.8,18.4,25.4,27.3,32.6,23.9
01-13,-7.6,20.8,24.3,26.0,25.2,27.3,15.3,20.2,33.4,35.8,26.5,,-7.6,15.3,20.8,26.5,33.4,35.8,25.2
01-14,-6.4,24.3,22.7,19.5,21.8,31.6,17.9,22.1,22.9,25.5,25.1,,-6.4,17.9,21.8,24.3,25.5,31.6,22.7
01-15,11.6,28.8,29.0,19.6,25.2,30.5,24.4,19.0,30.9,30.3,23.5,,11.6,19.0,23.5,29.0,30.5,30.9,25.2
01-16,23.1,28.4,30.1,21.4,18.4,25.4,26.1,22.5,27.4,31.0,20.9,,18.4,20.9,22.5,27.4,30.1,31.0,25.4
01-17,26.2,30.9,27.3,23.9,21.6,28.8,28.1,15.8,29.3,30.3,19.7,,15.8,19.7,23.9,28.8,30.3,30.9,27.3
01-18,26.2,29.9,32.3,26.0,25.3,33.2,20.3,18.1,20.7,27.8,14.0,,14.0,18.1,20.7,27.8,32.3,33.2,26.0
01-19,28.4,31.5,32.6,23.2,21.8,32.2,23.5,23.2,17.8,22.2,11.7,,11.7,17.8,22.2,28.4,32.2,32.6,23.2
01-20,27.8,29.5,24.1,20.2,21.2,21.6,26.7,25.2,24.6,23.1,13.1,,13.1,20.2,21.6,25.2,27.8,29.5,24.1
01-21,29.7,29.5,15.9,22.5,19.9,11.3,19.0,26.4,27.5,22.5,16.2,,11.3,15.9,19.0,26.4,29.5,29.7,22.5
01-22,34.5,25.8,19.1,28.5,17.5,16.7,11.8,27.2,25.0,20.4,12.2,,11.8,12.2,17.5,25.8,28.5,34.5,20.4
01-23,33.3,20.0,24.2,27.5,20.7,19.8,18.0,25.8,18.9,25.9,16.4,,16.4,18.0,19.8,25.8,27.5,33.3,20.7
01-24,31.6,27.3,27.1,21.1,13.5,20.7,20.3,25.8,14.7,26.1,12.9,,12.9,13.5,20.3,26.1,27.3,31.6,21.1
01-25,31.4,31.2,37.7,15.8,10.7,20.2,20.6,27.0,15.2,18.4,13.1,,10.7,13.1,15.8,27.0,31.4,37.7,20.2
01-26,28.7,29.3,37.8,20.0,9.0,14.2,23.4,30.6,13.5,18.4,15.0,,9.0,13.5,15.0,28.7,30.6,37.8,20.0
01-27,26.6,25.6,32.2,28.7,11.8,19.6,28.6,22.8,10.4,15.4,23.1,,10.4,11.8,19.6,26.6,28.7,32.2,23.1
01-28,11.8,23.4,29.8,32.4,22.7,27.5,22.2,22.9,19.9,22.3,19.4,,11.8,19.4,22.2,23.4,29.8,32.4,22.7
01-29,10.2,30.7,28.7,32.4,30.6,32.6,22.4,20.7,21.8,29.7,20.6,,10.2,20.6,21.8,30.6,32.4,32.6,28.7
01-30,19.5,23.0,29.0,26.0,30.0,36.8,24.2,19.2,18.4,28.6,10.4,,10.4,18.4,19.5,28.6,30.0,36.8,24.2
01-31,22.6,17.7,28.0,13.6,33.0,35.7,28.0,26.0,19.4,27.1,10.6,,10.6,13.6,19.4,28.0,33.0,35.7,26.0
02-01,24.3,11.8,26.9,11.6,35.5,33.2,25.8,35.4,24.9,7.7,19.2,,7.7,11.6,19.2,26.9,35.4,35.5,24.9
02-02,25.6,8.0,32.4,6.4,29.5,33.3,26.9,33.0,32.0,4.9,24.4,,4.9,6.4,24.4,32.0,33.0,33.3,26.9
02-03,28.0,15.4,34.2,6.7,27.8,32.4,26.7,9.9,26.5,5.3,24.4,,5.3,6.7,15.4,27.8,32.4,34.2,26.5
02-04,26.8,10.7,35.4,13.8,29.8,32.4,25.1,4.1,15.3,14.5,28.0,,4.1,10.7,14.5,28.0,32.4,35.4,25.1
02-05,31.8,9.4,36.2,18.7,30.4,31.5,20.9,9.0,19.0,19.5,22.5,,9.0,9.4,19.0,30.4,31.8,36.2,20.9
02-06,25.5,18.9,36.8,24.8,30.7,22.8,9.9,24.4,23.9,21.8,18.6,,9.9,18.6,21.8,24.8,30.7,36.8,23.9
