date,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
12-19,20.6,24.3,18.5,28.2,34.0,27.9,5.6,27.4,23.3,26.7,22.7,32.9,29.8,20.9,24.4,27.1,20.9,,5.6,19.8,22.4,27.5,31.0,34.0,24.4
12-20,22.0,27.0,14.2,32.3,31.2,24.7,15.7,18.6,27.9,22.4,31.6,30.0,32.5,27.0,29.8,29.4,25.3,,14.2,17.5,24.3,29.8,31.9,32.5,27.0
12-21,25.8,8.8,21.7,26.8,31.6,18.8,21.9,19.4,32.1,25.2,28.7,12.8,33.0,31.5,33.9,30.3,25.9,,8.8,16.4,21.8,30.5,32.5,33.9,25.9
12-22,21.8,18.4,18.9,21.6,31.3,9.8,26.6,19.8,26.0,23.7,26.7,24.8,20.2,31.0,25.6,33.7,22.9,,9.8,18.7,21.3,26.1,31.1,33.7,23.7
12-23,23.8,22.6,10.4,18.1,27.1,22.8,26.1,27.3,18.4,14.1,24.2,26.4,28.2,28.0,13.5,33.0,27.0,,10.4,13.8,21.8,27.0,28.1,33.0,24.2
12-24,23.7,28.6,11.2,15.3,23.7,28.6,18.1,25.4,27.8,10.2,26.0,28.6,26.6,24.4,25.2,28.5,30.6,,10.2,13.6,23.7,27.9,28.6,30.6,25.4
12-25,31.4,7.1,21.0,13.0,24.1,31.6,12.2,28.9,15.2,9.5,12.9,30.6,23.9,20.8,27.8,25.3,32.8,,7.1,11.1,14.8,28.0,31.5,32.8,23.9
12-26,36.1,11.6,5.1,10.2,24.6,31.2,15.5,32.1,9.9,7.2,7.6,31.1,18.4,13.9,29.3,18.4,37.8,,5.1,7.4,11.3,29.7,33.7,37.8,18.4
12-27,28.8,2.1,15.0,12.1,18.6,28.2,13.3,32.9,10.0,11.2,25.0,34.7,11.7,18.2,19.8,18.2,32.4,,2.1,10.7,13.0,25.7,32.6,34.7,18.2
12-28,23.5,6.4,26.5,14.6,20.2,34.3,9.4,27.5,19.4,11.9,27.5,35.6,6.3,7.5,19.3,15.0,22.7,,6.3,7.1,14.1,24.1,30.2,35.6,19.4
12-29,24.7,16.2,33.1,19.0,22.2,37.5,10.3,22.3,9.9,11.0,27.0,41.0,19.9,13.5,17.0,15.6,17.7,,9.9,10.7,16.1,22.8,34.9,41.0,19.0
12-30,31.6,20.4,32.2,17.6,3.6,39.7,13.2,28.4,5.9,11.3,29.0,41.8,24.5,17.7,22.9,22.4,27.2,,3.6,9.1,17.7,28.5,35.2,41.8,22.9
12-31,30.6,3.6,32.2,16.9,-2.3,24.9,8.6,32.4,10.6,3.2,23.9,32.8,7.2,21.1,22.3,17.0,32.7,,-2.3,3.5,10.2,26.1,32.5,32.8,21.1
01-01,25.2,16.5,33.4,29.5,4.9,30.6,13.7,27.9,16.8,7.8,23.0,31.5,4.7,27.3,18.4,5.8,30.2,,4.7,5.4,16.0,28.2,30.9,33.4,23.0
01-02,29.2,24.7,33.6,23.9,18.1,31.9,18.0,31.6,21.2,20.7,23.0,29.6,22.4,18.8,24.1,19.9,19.5,,18.0,18.5,20.5,25.6,31.8,33.6,23.0
01-03,37.0,28.4,8.8,20.6,16.9,35.0,14.4,33.5,23.1,27.6,22.4,32.0,32.2,26.2,24.3,25.3,17.2,,8.8,15.9,22.0,29.1,34.1,37.0,25.3
01-04,31.8,28.5,3.8,27.0,15.4,35.4,26.5,15.7,26.6,25.0,28.1,34.3,32.2,30.1,28.3,27.9,20.2,,3.8,15.6,26.2,28.8,33.0,35.4,27.9
01-05,11.7,27.9,16.5,28.7,21.9,36.3,27.4,11.9,33.6,24.0,17.8,33.8,27.5,23.9,22.7,30.5,22.4,,11.7,14.6,22.3,28.0,33.7,36.3,24.0
01-06,16.6,20.6,22.2,29.7,28.5,33.2,20.3,28.3,37.4,24.7,6.2,31.7,23.1,21.2,27.3,33.0,24.3,,6.2,18.8,22.0,28.7,33.1,37.4,24.7
01-07,21.9,14.8,30.9,23.0,27.8,23.2,24.9,30.5,37.3,18.9,18.7,28.4,25.0,25.6,24.3,34.2,20.4,,14.8,18.8,22.8,27.9,32.2,37.3,24.9
01-08,30.4,18.6,33.9,24.7,28.8,22.0,25.4,25.3,36.4,17.5,34.8,30.2,26.2,23.5,22.1,22.0,24.5,,17.5,20.6,23.2,29.1,34.2,36.4,25.3
01-09,32.0,17.9,18.6,30.4,13.8,32.3,27.5,22.6,31.5,14.8,32.2,32.3,28.3,17.1,18.6,18.6,26.2,,13.8,16.2,18.6,30.7,32.2,32.3,26.2
01-10,32.8,23.5,22.9,26.5,0.1,31.5,22.9,25.5,31.6,13.8,28.4,27.9,28.2,13.6,16.3,25.7,29.6,,0.1,13.7,22.9,28.3,31.6,32.8,25.7
01-11,27.1,22.0,28.0,27.1,10.7,19.4,3.1,33.3,29.9,21.9,27.1,24.7,21.2,20.8,20.1,29.7,19.7,,3.1,15.9,20.7,27.1,29.8,33.3,22.0
01-12,15.8,20.5,25.3,27.5,25.2,20.8,-1.3,19.3,25.8,25.6,24.0,28.4,16.9,16.7,29.1,33.9,24.8,,-1.3,16.3,20.2,25.6,28.7,33.9,24.8
01-13,1.0,19.1,31.8,27.3,30.5,25.0,-7.8,23.4,23.8,28.0,24.6,30.3,17.0,21.3,35.5,37.1,30.1,,-7.8,10.6,23.0,30.2,33.3,37.1,25.0
01-14,1.4,24.7,32.0,24.7,29.8,31.6,-4.8,28.2,23.5,20.2,23.9,31.9,19.5,24.7,26.1,26.8,26.9,,-4.8,12.2,23.8,27.1,31.7,32.0,24.7
01-15,9.3,20.4,29.6,28.2,30.4,30.6,17.7,32.1,29.0,19.8,27.1,31.9,25.2,22.1,35.1,30.8,24.0,,9.3,19.0,23.6,30.5,32.0,35.1,28.2
