date,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
02-12,21.4,25.6,11.8,24.5,29.0,26.3,13.3,28.8,32.9,37.3,20.0,21.7,21.0,20.0,28.2,24.0,26.0,,11.8,17.3,21.3,26.7,30.6,37.3,24.5
02-13,18.7,24.6,12.5,23.1,32.5,22.3,20.9,31.8,35.4,31.6,23.7,22.7,26.6,21.1,24.4,29.2,27.9,,12.5,20.0,22.6,28.2,32.1,35.4,24.4
02-14,17.2,12.1,14.3,18.6,32.7,19.7,20.2,32.9,40.2,28.6,26.4,27.2,31.8,28.0,12.3,32.3,11.9,,11.9,12.2,18.3,29.3,32.7,40.2,26.4
02-15,22.6,16.3,16.6,25.8,32.7,19.0,21.2,39.0,30.3,33.3,31.2,14.6,25.4,23.5,20.0,29.8,4.9,,4.9,15.6,19.8,29.9,32.9,39.0,23.5
02-16,26.0,18.2,24.4,22.5,29.9,15.2,27.0,29.2,19.5,33.8,35.7,16.4,12.1,27.2,19.8,18.6,9.7,,9.7,13.9,18.5,27.0,31.5,35.7,22.5
02-17,22.9,16.0,20.9,24.6,15.6,16.4,21.6,29.7,19.4,38.6,32.0,28.7,10.1,14.0,13.8,16.0,23.9,,10.1,13.9,16.0,24.1,30.6,38.6,20.9
02-18,31.2,19.9,19.0,21.5,25.1,22.2,16.6,29.5,29.0,29.0,33.4,28.2,6.8,8.2,11.8,20.9,25.0,,6.8,10.4,19.8,28.4,30.2,33.4,22.2
02-19,19.0,27.4,18.5,17.2,26.9,15.9,25.8,21.1,34.2,28.4,30.1,11.3,3.6,5.9,24.1,26.5,21.9,,3.6,9.1,18.3,26.6,29.1,34.2,21.9
02-20,21.2,26.0,22.3,12.9,19.3,14.9,22.2,15.3,27.0,27.0,32.8,0.5,8.5,17.7,21.9,31.5,27.3,,0.5,11.1,17.2,26.2,29.0,32.8,21.9
02-21,31.1,23.8,27.2,9.3,15.6,26.0,15.8,23.2,20.1,26.0,34.2,4.6,8.1,26.8,17.6,19.2,26.7,,4.6,8.8,17.2,26.1,28.8,34.2,23.2
02-22,33.6,24.2,34.0,7.0,18.9,31.8,13.6,23.5,8.8,21.9,23.2,10.0,6.6,29.5,26.0,7.7,9.1,,6.6,7.4,9.8,24.6,32.5,34.0,21.9
02-23,18.3,24.0,34.2,17.7,18.3,15.6,16.1,29.4,10.3,17.3,14.6,8.5,10.8,28.3,23.8,3.4,9.7,,3.4,9.2,13.8,19.4,28.7,34.2,17.3
02-24,12.8,25.9,33.4,25.4,19.5,19.8,10.6,33.7,23.5,24.1,8.6,8.0,20.3,14.8,13.7,4.6,16.1,,4.6,8.3,13.5,23.6,28.9,33.7,19.5
02-25,19.6,24.8,31.5,21.8,22.2,19.6,15.8,34.4,25.7,28.7,6.8,13.4,29.3,11.6,13.5,4.5,28.7,,4.5,9.7,15.3,26.3,30.2,34.4,21.8
02-26,18.4,22.8,26.2,22.2,22.6,13.7,11.5,32.0,19.3,32.4,12.6,21.4,32.8,21.1,16.6,10.6,27.2,,10.6,12.2,18.1,23.5,32.2,32.8,21.4
02-27,14.9,30.5,11.6,29.3,16.3,25.2,9.3,31.2,15.9,34.1,16.3,21.8,30.6,24.5,10.2,24.0,21.7,,9.3,11.0,16.2,26.0,30.8,34.1,21.8
02-28,8.4,28.2,23.7,26.5,24.0,18.5,20.1,30.1,18.3,29.6,11.3,18.7,30.6,30.2,10.1,29.3,15.3,,8.4,10.8,18.5,28.4,30.2,30.6,23.7
02-29,,32.5,,,,20.3,,,,29.2,,,,33.1,,,,,8.4,10.8,18.5,28.4,30.2,30.6,23.7
03-01,10.5,30.1,40.0,25.9,27.3,13.6,28.8,29.5,21.9,33.6,15.7,25.2,26.9,23.4,22.7,36.3,17.6,,10.5,14.9,22.6,29.0,34.7,40.0,25.9
03-02,6.1,13.1,40.7,29.6,31.8,11.7,33.6,30.0,25.3,32.5,21.2,29.9,24.0,17.2,28.6,39.4,17.2,,6.1,12.6,20.4,30.3,35.9,40.7,28.6
03-03,12.1,17.8,38.7,29.4,27.4,21.7,30.6,33.4,17.6,36.8,29.8,31.8,19.7,23.3,31.5,40.7,16.6,,12.1,17.2,21.3,31.6,37.6,40.7,29.4
03-04,27.4,15.6,32.5,28.3,21.0,29.5,16.7,28.4,13.8,38.3,35.3,16.9,15.0,28.7,29.6,33.4,19.0,,13.8,15.4,18.5,29.6,34.2,38.3,28.3
03-05,34.0,11.6,16.3,24.5,28.0,35.6,26.9,32.0,20.8,39.6,30.5,12.7,27.6,33.8,31.1,28.2,20.3,,11.6,14.9,23.7,31.3,34.6,39.6,28.0
03-06,32.2,15.0,15.9,25.0,28.9,31.5,33.8,34.9,27.4,34.5,12.8,15.8,33.0,38.5,36.3,17.2,16.8,,12.8,15.5,17.1,33.1,35.5,38.5,28.9
03-07,34.4,24.2,13.6,27.7,26.1,18.4,29.8,27.1,31.7,24.1,22.8,25.7,29.8,37.1,35.6,12.5,15.4,,12.5,14.7,23.8,29.8,34.9,37.1,26.1
03-08,28.6,24.1,24.1,25.5,21.0,22.5,29.8,28.9,30.3,24.8,33.1,32.0,24.7,29.8,40.3,20.0,19.6,,19.6,20.6,24.1,29.8,32.4,40.3,25.5
03-09,33.2,21.3,18.9,26.0,28.2,31.1,24.7,35.9,29.9,26.8,35.9,32.3,17.7,30.2,26.5,16.3,22.8,,16.3,18.4,24.3,30.4,34.3,35.9,26.8
03-10,28.6,24.5,10.2,17.8,35.7,33.1,23.2,36.0,33.3,37.2,38.0,29.6,21.4,29.6,21.2,4.7,29.5,,4.7,14.7,22.8,33.2,36.5,38.0,29.5
03-11,32.4,31.6,20.9,14.9,32.2,34.6,29.8,20.8,38.1,40.8,36.0,31.7,22.6,33.6,18.0,15.4,21.0,,14.9,17.0,20.9,32.7,36.8,40.8,31.6
03-12,40.7,26.9,20.2,28.4,30.8,36.3,32.4,22.2,33.6,35.9,34.9,34.2,28.2,32.3,20.9,29.3,27.0,,20.2,21.7,27.9,33.7,36.1,40.7,30.8
03-13,41.2,26.7,22.2,28.5,31.3,38.4,36.4,26.9,35.5,33.1,36.6,36.5,19.8,26.9,26.4,27.0,28.3,,19.8,24.7,26.9,35.7,37.3,41.2,28.5
03-14,38.0,19.2,28.5,27.0,31.4,36.7,42.0,28.7,38.9,25.7,41.3,37.0,17.7,33.5,30.0,24.7,33.2,,17.7,22.5,28.2,36.7,39.9,42.0,31.4
03-15,32.0,17.5,31.4,29.0,34.1,39.7,40.7,26.0,45.4,19.4,43.5,27.1,19.8,35.2,31.4,33.6,26.8,,17.5,19.6,27.0,34.3,41.8,45.4,31.4
03-16,38.5,18.4,37.9,33.0,35.2,40.8,33.8,33.0,44.6,23.7,40.7,25.9,26.6,35.4,28.0,27.2,13.9,,13.9,21.6,27.1,35.9,40.8,44.6,33.0
03-17,42.6,19.4,36.3,38.5,18.8,37.4,23.6,27.3,43.0,26.9,41.6,24.3,28.0,35.6,29.1,23.4,12.2,,12.2,19.1,24.2,36.5,42.0,43.0,28.0
03-18,41.0,24.6,33.4,30.9,26.0,25.4,23.2,17.9,36.5,21.7,46.5,18.7,27.8,29.3,34.3,26.2,17.9,,17.9,18.4,24.3,31.4,38.3,46.5,26.2
03-19,41.3,34.0,37.3,18.2,28.6,18.3,24.8,22.3,32.4,27.3,43.6,20.2,25.3,27.8,39.7,32.4,25.9,,18.2,19.5,25.2,32.7,40.3,43.6,27.8
03-20,40.0,27.3,41.2,20.6,28.2,22.5,32.5,32.1,37.4,38.3,42.1,27.3,28.4,24.4,29.6,28.1,25.8,,20.6,23.6,27.3,33.5,40.5,42.1,28.4
03-21,34.0,23.4,41.8,33.0,29.3,33.6,20.9,29.6,40.2,42.2,44.0,35.7,31.4,24.5,19.6,20.9,25.8,,19.6,20.9,25.6,34.3,42.0,44.0,31.4
03-22,33.5,18.0,30.5,29.9,20.8,40.2,12.1,26.6,38.0,26.5,37.6,37.8,30.1,27.1,19.2,23.3,26.0,,12.1,18.7,25.5,31.1,37.9,40.2,27.1
03-23,33.4,27.1,21.4,22.3,24.4,43.6,10.8,27.4,31.3,23.4,31.0,32.0,31.2,29.2,22.1,30.1,23.3,,10.8,21.8,23.4,31.0,32.6,43.6,27.4
03-24,36.3,35.3,21.9,25.2,28.2,43.8,8.6,31.1,27.8,28.2,34.9,31.7,29.2,32.1,21.2,37.9,16.5,,8.6,19.3,27.3,32.7,37.0,43.8,29.2
03-25,39.5,35.2,22.2,28.1,22.7,45.4,19.7,37.3,25.6,20.8,32.4,26.5,31.1,26.6,23.8,42.4,10.3,,10.3,20.3,23.6,33.0,40.7,45.4,26.6
03-26,40.5,32.8,14.2,21.6,24.1,30.4,31.2,31.4,33.8,20.3,30.1,19.5,38.0,21.2,24.3,46.7,7.2,,7.2,17.4,21.5,31.7,39.0,46.7,30.1
03-27,33.3,17.7,16.2,22.6,25.8,34.1,32.6,25.0,40.8,31.9,31.0,23.3,40.4,16.2,26.1,47.0,13.4,,13.4,16.2,23.2,32.7,40.6,47.0,26.1
03-28,24.8,25.1,28.1,30.8,21.1,37.8,36.9,27.4,42.5,31.2,28.6,29.5,34.9,21.6,36.4,41.1,25.9,,21.1,23.5,27.1,35.2,39.1,42.5,29.5
03-29,20.9,26.2,20.4,40.5,23.7,35.2,36.6,36.7,38.9,27.3,32.4,29.6,25.2,25.6,26.4,32.1,32.1,,20.4,22.6,26.1,33.0,37.6,40.5,29.6
03-30,23.0,22.2,14.9,36.6,31.1,41.5,35.7,30.0,41.4,24.8,35.4,35.3,23.6,29.5,14.2,32.0,23.3,,14.2,19.3,23.5,35.3,38.5,41.5,30.0
03-31,33.4,11.8,21.6,25.3,38.5,47.4,37.3,25.9,44.7,28.0,32.8,39.4,24.0,36.8,25.5,28.6,22.4,,11.8,22.1,25.4,36.9,41.5,47.4,28.6
04-01,36.9,18.2,17.4,19.7,39.9,29.5,34.2,26.0,29.3,27.8,33.7,39.1,30.9,33.3,38.2,29.7,31.2,,17.4,19.1,29.0,33.8,38.5,39.9,30.9
04-02,33.7,25.8,27.5,21.5,41.6,24.6,33.9,20.1,21.5,33.5,31.3,29.9,34.7,15.4,42.3,36.4,30.1,,15.4,21.0,25.6,33.7,38.5,42.3,30.1
04-03,33.7,22.2,23.6,21.1,20.0,32.7,36.4,22.7,24.7,38.0,26.8,21.8,34.5,19.6,45.7,33.5,22.4,,19.6,20.7,22.4,33.6,37.0,45.7,24.7
04-04,40.8,29.0,21.5,24.5,24.6,41.6,41.7,27.5,35.1,39.7,21.2,34.8,37.9,31.8,46.9,34.8,16.0,,16.0,21.4,26.9,38.3,41.6,46.9,34.8
04-05,39.4,22.9,20.7,26.9,35.6,38.3,35.0,28.2,40.7,30.9,30.0,36.2,38.2,36.2,40.3,22.6,14.5,,14.5,21.9,27.9,36.6,39.8,40.7,35.0
04-06,39.9,24.8,30.6,18.5,30.8,21.5,33.2,28.6,35.2,35.9,41.9,36.1,34.0,35.6,23.9,21.6,19.0,,18.5,20.5,24.6,35.3,37.7,41.9,30.8
04-07,39.6,22.8,38.2,20.4,31.7,29.9,34.5,32.9,33.7,42.1,43.0,37.8,35.9,37.2,32.6,31.8,32.2,,20.4,27.0,32.1,37.3,40.6,43.0,33.7
04-08,34.9,23.1,32.5,31.5,27.6,40.0,29.4,39.3,29.6,44.1,33.4,30.0,42.8,38.7,35.6,42.5,34.8,,23.1,28.7,31.2,38.8,42.7,44.1,34.8
04-09,32.2,23.9,27.3,29.5,24.6,44.2,18.1,43.5,32.1,41.8,20.7,31.6,36.6,40.6,30.0,35.3,36.9,,18.1,22.6,29.1,36.7,42.5,44.2,32.1
04-10,19.1,21.0,34.3,34.7,23.4,46.8,25.0,39.5,36.3,39.5,28.6,41.5,25.7,36.7,37.7,22.4,43.6,,19.1,21.9,25.6,38.0,42.3,46.8,34.7
04-11,22.3,20.2,33.5,42.2,33.3,43.7,32.6,43.0,39.6,39.1,37.4,45.4,24.3,35.3,32.2,27.3,48.0,,20.2,23.5,32.5,40.1,44.4,48.0,35.3
04-12,26.8,28.3,32.0,38.1,32.1,29.0,33.4,40.4,33.4,40.8,43.0,28.5,24.6,22.7,28.4,13.9,46.0,,13.9,23.8,28.4,34.4,41.7,46.0,32.0
04-13,29.1,36.9,36.1,26.8,32.5,28.4,31.0,26.8,40.9,40.1,45.5,21.0,27.0,16.7,27.2,15.4,28.7,,15.4,19.3,27.0,33.2,40.4,45.5,28.7
04-14,37.9,44.7,34.8,30.9,23.3,29.1,20.7,25.9,37.7,31.7,32.2,29.5,35.5,22.5,27.0,27.4,22.1,,20.7,22.4,26.8,32.7,37.8,44.7,29.5
04-15,39.3,29.8,28.5,38.9,30.2,29.8,25.3,36.0,20.4,26.0,30.8,39.4,36.4,29.1,25.8,30.8,27.3,,20.4,25.6,28.3,31.8,39.0,39.4,29.8
04-16,36.5,16.3,24.0,42.7,36.6,32.9,20.7,31.6,27.6,30.3,40.3,41.2,33.8,22.7,25.5,34.9,38.5,,16.3,21.9,27.1,36.5,40.7,42.7,32.9
04-17,40.4,24.3,30.5,40.9,38.4,35.8,16.5,38.9,33.8,28.8,42.4,21.2,31.6,26.7,26.8,32.7,41.7,,16.5,23.0,28.4,38.5,41.3,42.4,32.7
04-18,29.0,38.2,35.1,42.5,34.8,35.5,20.5,43.7,38.3,30.8,39.5,29.9,38.5,34.2,33.5,41.3,27.6,,20.5,28.4,33.0,38.3,41.8,43.7,35.1
04-19,24.2,42.2,36.6,45.1,28.2,35.0,28.5,41.7,36.9,36.3,33.3,39.0,44.5,33.1,31.8,41.1,18.1,,18.1,26.6,32.8,39.4,43.1,45.1,36.3
04-20,31.3,24.6,40.7,46.5,30.3,40.6,31.6,41.5,38.8,42.1,32.4,36.8,45.5,36.0,26.1,36.1,17.5,,17.5,25.5,31.5,40.6,43.5,46.5,36.1
04-21,31.4,23.7,43.0,40.8,30.6,46.5,34.4,44.0,41.4,46.0,27.9,39.7,38.0,39.3,28.8,44.1,26.7,,23.7,27.4,31.2,41.7,44.9,46.5,39.3
04-22,31.8,35.9,44.6,31.5,23.9,50.0,29.6,43.0,42.2,49.0,35.3,43.9,36.0,38.4,33.4,34.9,25.9,,23.9,28.1,33.1,42.4,46.4,50.0,35.9
04-23,32.2,36.0,45.5,30.1,25.8,52.1,24.4,25.7,38.4,35.5,40.8,38.5,39.9,35.8,34.3,27.9,30.3,,24.4,25.8,30.3,38.5,42.7,52.1,35.5
04-24,35.8,23.9,36.8,35.5,29.4,51.7,29.9,34.7,37.8,34.0,31.7,34.1,41.4,36.1,38.2,27.8,32.7,,23.9,28.8,32.5,36.2,39.5,51.7,34.7
04-25,38.9,26.1,31.6,33.6,30.4,46.8,35.9,39.6,34.0,32.9,29.9,40.3,43.5,40.5,40.6,33.4,27.9,,26.1,29.1,32.7,39.7,41.7,46.8,34.0
04-26,38.3,25.5,23.7,34.9,22.2,43.9,38.5,32.2,30.6,32.2,32.0,43.7,42.1,44.5,33.0,40.8,36.2,,22.2,24.7,32.2,39.0,43.8,44.5,34.9
04-27,41.4,33.8,30.9,44.7,23.8,26.1,42.1,26.8,36.6,34.3,26.0,49.0,40.3,45.4,32.0,42.4,38.1,,23.8,26.1,31.8,41.5,45.0,49.0,36.6
04-28,48.9,42.8,38.0,26.9,35.9,26.6,44.9,23.5,42.7,31.4,22.9,49.4,37.4,43.4,38.0,41.4,37.7,,22.9,25.4,35.0,42.7,46.5,49.4,38.0
04-29,52.0,45.5,34.8,21.7,22.8,34.3,43.4,26.6,47.6,31.1,26.3,40.6,33.7,49.7,44.4,30.3,45.0,,21.7,24.9,30.9,44.5,48.4,52.0,34.8
04-30,49.0,26.9,37.8,24.8,21.7,42.9,34.9,31.8,45.9,30.7,32.3,30.0,31.4,49.5,51.1,36.3,48.8,,21.7,26.0,31.3,43.5,49.2,51.1,34.9
05-01,49.1,20.6,37.1,27.2,23.2,39.8,23.8,38.8,46.4,32.7,36.8,32.3,26.5,40.5,50.9,38.4,50.7,,20.6,23.6,31.3,40.0,49.7,50.9,37.1
05-02,47.6,28.0,35.4,26.7,30.5,44.1,32.2,44.5,48.4,37.0,36.7,33.5,32.8,42.7,38.5,41.2,46.8,,26.7,29.5,33.4,43.0,47.1,48.4,37.0
05-03,30.5,33.3,35.4,36.5,34.9,46.9,39.7,49.7,46.9,43.9,40.5,37.6,38.0,39.8,35.8,30.3,46.9,,30.3,32.2,35.7,41.2,46.9,49.7,38.0
05-04,28.7,38.7,34.9,29.9,30.9,43.8,39.6,49.4,42.5,47.8,47.6,43.0,41.1,36.0,37.8,32.5,41.4,,28.7,30.5,35.8,42.6,47.7,49.4,39.6
05-05,26.5,43.2,41.2,35.0,40.7,33.5,41.9,47.0,41.1,51.2,52.4,47.2,44.0,41.8,41.4,42.8,35.0,,26.5,34.4,41.0,43.4,48.8,52.4,41.8
05-06,31.8,42.9,43.0,22.9,43.9,34.1,41.0,40.4,39.5,41.5,49.2,51.9,43.6,46.2,50.0,47.5,33.8,,22.9,33.0,40.2,44.4,49.5,51.9,42.9
05-07,37.5,36.5,40.2,28.1,47.4,38.9,38.6,32.2,39.1,35.6,47.9,50.7,36.8,34.7,49.6,43.1,33.8,,28.1,33.2,36.3,40.8,48.6,50.7,38.6
05-08,43.6,34.1,33.1,37.9,42.3,43.2,38.1,32.9,38.5,36.3,44.5,48.5,35.4,39.9,34.7,34.7,38.8,,32.9,33.7,35.2,40.4,44.0,48.5,38.1
05-09,46.2,33.4,35.6,39.5,32.4,48.2,42.1,34.2,33.2,39.2,43.9,52.4,31.2,41.9,33.4,25.9,42.3,,25.9,31.9,33.4,42.1,47.0,52.4,39.2
05-10,51.2,33.2,38.4,35.4,32.3,45.5,45.3,32.4,33.0,31.1,43.9,46.6,35.6,47.6,31.1,34.0,41.5,,31.1,31.8,33.2,44.2,47.0,51.2,35.6
05-11,53.5,43.8,45.6,31.7,35.2,41.1,46.9,28.5,40.6,34.2,48.4,36.7,40.8,48.6,33.8,39.7,40.3,,28.5,33.0,36.4,44.2,48.5,53.5,40.6
05-12,54.0,28.5,42.3,30.3,40.4,42.0,50.3,28.5,46.0,42.8,51.8,35.8,45.3,47.4,41.2,33.4,42.7,,28.5,29.6,39.5,45.4,50.9,54.0,42.3
05-13,51.7,32.5,34.7,31.4,46.4,44.1,54.3,32.8,44.3,49.7,40.3,37.1,48.4,37.4,48.2,38.0,42.8,,31.4,32.7,37.4,46.7,50.5,54.3,42.8
05-14,44.8,36.8,40.8,34.2,43.1,50.7,53.6,39.2,42.3,51.6,40.3,39.6,49.6,40.6,50.3,44.8,43.8,,34.2,38.2,40.5,45.8,51.0,53.6,43.1
05-15,45.9,40.2,40.3,39.3,44.5,54.3,51.8,45.0,33.3,40.0,43.0,44.2,49.3,39.4,48.7,50.0,47.3,,33.3,39.4,40.3,47.6,50.7,54.3,44.5
05-16,50.5,45.9,43.9,43.9,34.9,49.9,48.9,48.7,33.1,36.5,37.6,48.8,46.4,42.9,47.7,53.8,47.3,,33.1,35.9,43.7,48.7,50.1,53.8,46.4
05-17,51.8,49.2,50.9,49.0,32.7,50.2,43.3,49.3,38.0,37.5,26.7,47.2,33.2,53.1,43.6,47.9,46.9,,26.7,33.0,42.3,49.3,51.3,53.1,47.2
05-18,53.3,52.2,54.2,38.9,33.8,39.6,36.8,47.7,41.0,42.7,25.7,40.7,34.5,54.4,48.2,48.6,44.2,,25.7,34.2,39.4,48.3,53.6,54.4,42.7
05-19,53.8,52.0,51.4,37.4,34.4,42.0,36.3,41.8,36.9,45.6,31.6,42.2,35.6,48.4,50.5,42.5,46.4,,31.6,35.1,37.3,46.8,51.6,53.8,42.2
05-20,53.1,54.1,46.7,40.1,34.8,47.7,38.4,46.0,38.1,45.8,38.0,44.6,33.9,36.6,49.8,29.8,50.1,,29.8,34.4,38.0,46.9,51.3,54.1,44.6
05-21,37.5,33.2,48.0,40.2,40.7,56.1,44.9,45.5,39.6,37.8,38.9,47.4,33.3,40.2,39.6,31.7,50.9,,31.7,33.3,38.7,45.0,49.2,56.1,40.2
05-22,26.8,32.0,49.2,30.1,42.2,53.4,50.1,48.3,38.0,33.3,43.1,43.8,34.0,43.7,39.8,36.3,49.7,,26.8,31.2,35.8,44.7,49.9,53.4,42.2
05-23,32.7,33.5,45.9,33.9,39.4,37.7,46.4,44.3,38.5,39.0,47.3,43.8,32.3,31.6,33.9,35.8,47.9,,31.6,32.5,33.9,43.9,46.8,47.9,38.5
05-24,39.0,36.0,41.6,29.6,35.2,36.2,44.3,42.5,38.1,38.7,50.4,50.4,36.1,34.9,37.0,38.1,46.4,,29.6,35.1,36.2,41.8,48.0,50.4,38.1
05-25,45.0,38.8,41.4,38.4,42.8,44.4,49.8,47.9,40.2,38.5,40.6,55.3,39.7,41.5,44.2,44.7,46.6,,38.4,38.7,40.5,44.8,48.6,55.3,42.8
05-26,48.2,35.7,41.2,46.6,39.0,39.0,49.7,51.4,40.6,38.8,39.9,51.8,43.7,48.6,43.3,54.0,42.5,,35.7,38.9,40.5,48.3,51.5,54.0,43.3
05-27,54.7,41.4,46.0,49.1,36.3,33.1,45.4,56.3,42.3,40.0,40.0,46.4,38.1,51.5,46.7,54.4,44.0,,33.1,37.4,41.1,47.2,54.5,56.3,45.4
05-28,48.5,44.9,49.3,45.9,35.5,38.9,39.1,57.5,39.9,43.4,45.3,43.1,38.9,54.6,50.6,44.3,45.8,,35.5,38.9,42.5,46.4,52.2,57.5,44.9
05-29,39.5,39.0,49.1,34.1,34.2,47.7,37.2,53.1,45.3,46.0,47.8,44.8,41.2,59.9,49.0,35.0,49.2,,34.1,34.7,39.4,48.0,50.8,59.9,45.3
05-30,41.9,41.0,47.6,38.9,31.7,47.8,37.7,53.1,52.8,46.1,51.7,51.0,42.6,58.3,47.4,32.9,49.9,,31.7,35.8,41.8,50.1,52.9,58.3,47.4
05-31,47.3,46.6,46.3,46.2,43.3,50.3,39.2,53.7,57.8,46.6,54.6,53.5,44.6,57.3,50.2,34.5,49.4,,34.5,41.7,46.3,50.9,55.7,57.8,47.3
06-01,49.6,50.3,46.9,41.3,51.2,53.5,46.6,47.3,56.3,48.6,50.2,42.5,45.2,57.4,53.3,41.5,45.5,,41.3,42.1,46.3,50.5,54.6,57.4,48.6
06-02,52.9,45.6,44.6,46.7,39.4,56.0,55.9,54.7,52.9,53.5,48.2,47.8,46.7,55.6,56.6,48.9,43.0,,39.4,43.9,46.7,53.8,55.9,56.6,48.9
06-03,53.8,41.8,49.8,49.5,38.2,58.3,48.4,54.0,49.7,52.4,53.7,54.9,47.0,56.7,59.9,53.0,44.3,,38.2,43.3,49.3,53.8,57.3,59.9,52.4
06-04,56.3,36.1,51.4,51.4,48.9,62.5,48.4,51.3,51.7,55.4,58.9,58.8,48.8,56.3,62.8,53.0,46.4,,36.1,47.6,50.8,56.3,60.3,62.8,51.7
06-05,57.2,36.9,48.9,51.2,54.0,46.6,49.1,50.8,49.8,58.3,55.7,58.7,50.7,60.6,60.6,49.3,50.1,,36.9,48.0,49.7,56.0,59.4,60.6,50.8
06-06,34.3,39.2,42.7,57.5,48.3,38.3,53.0,52.1,46.7,58.0,56.9,57.9,49.8,44.9,59.4,47.8,52.9,,34.3,38.8,46.4,53.8,57.9,59.4,49.8
06-07,31.8,34.7,37.8,52.2,43.1,46.8,55.3,51.8,46.4,55.6,59.2,56.8,50.4,34.9,61.1,48.1,49.6,,31.8,34.8,45.7,52.8,57.7,61.1,49.6
06-08,40.3,36.4,42.0,49.6,45.4,56.7,55.3,46.0,51.6,56.7,59.2,56.6,34.4,30.8,56.3,54.0,47.8,,30.8,35.6,44.7,55.5,56.7,59.2,49.6
06-09,49.0,45.5,42.3,53.8,38.1,43.8,59.9,50.3,53.2,61.5,55.6,59.9,39.7,37.5,58.2,57.6,46.8,,37.5,39.0,45.1,56.0,59.9,61.5,50.3
06-10,54.4,42.6,40.5,44.9,45.4,36.7,62.0,55.9,52.0,59.8,50.9,46.5,48.0,46.1,47.5,60.8,46.3,,36.7,41.8,46.0,52.5,60.2,62.0,47.5
06-11,52.2,31.1,40.2,37.1,48.9,45.6,54.9,51.6,48.7,51.5,52.0,47.9,50.1,53.7,47.7,61.5,47.4,,31.1,39.0,47.6,51.7,54.2,61.5,48.9
06-12,49.4,36.8,43.8,36.3,47.3,52.2,58.2,55.3,53.4,49.3,42.0,52.9,52.9,60.7,57.5,62.2,44.6,,36.3,39.9,46.8,53.8,59.2,62.2,52.2
06-13,52.3,45.1,42.6,37.7,46.0,56.3,57.5,53.6,54.6,45.9,37.1,60.2,53.1,56.0,63.0,43.0,45.8,,37.1,40.7,45.6,54.9,58.6,63.0,52.3
06-14,55.3,52.8,41.5,44.1,46.8,54.4,47.0,40.3,56.3,51.5,46.6,61.1,49.3,47.8,64.4,37.7,46.9,,37.7,41.0,46.8,53.1,58.2,64.4,47.8
06-15,59.1,55.0,42.2,52.4,52.0,54.2,52.2,46.2,55.1,57.1,53.3,59.5,51.5,54.5,67.1,44.8,43.0,,42.2,44.1,51.9,55.0,59.3,67.1,53.3
06-16,63.6,55.6,45.7,45.4,43.7,53.6,55.8,44.6,57.4,53.5,55.9,55.3,52.6,48.4,65.3,59.1,43.7,,43.7,44.2,47.9,55.8,60.9,65.3,53.6
06-17,51.6,58.5,43.8,38.4,43.1,60.2,56.1,35.0,59.2,56.2,51.1,53.6,48.2,37.1,64.5,62.2,48.1,,35.0,37.8,47.2,56.6,61.0,64.5,51.6
06-18,47.4,55.1,41.3,50.8,47.8,59.3,58.2,35.7,61.4,59.4,52.8,48.2,50.4,42.1,64.9,56.8,54.4,,35.7,41.8,48.1,57.1,60.2,64.9,52.8
06-19,58.0,51.1,48.8,54.6,39.0,48.1,51.2,46.2,61.3,58.1,58.3,47.1,52.7,46.3,62.8,46.5,55.4,,39.0,46.3,47.9,56.0,59.5,62.8,51.2
06-20,62.2,53.5,45.3,53.3,43.7,45.4,46.2,55.3,58.3,63.4,62.0,50.8,46.6,50.9,58.8,38.9,47.9,,38.9,44.7,46.5,55.9,62.1,63.4,50.9
06-21,59.4,58.8,43.3,51.9,48.2,58.6,50.6,56.0,61.5,62.9,62.1,57.3,38.8,55.4,58.0,47.3,48.7,,38.8,45.7,50.2,58.6,61.8,62.9,56.0
06-22,61.0,57.3,47.5,49.2,54.8,61.4,47.6,53.9,58.4,62.1,56.2,52.1,37.6,54.0,63.5,55.2,51.1,,37.6,47.6,51.9,57.5,61.7,63.5,54.8
06-23,62.9,56.8,53.4,54.1,59.0,63.0,53.0,55.2,61.2,63.0,52.5,52.7,45.7,56.1,60.7,56.1,49.4,,45.7,51.3,53.3,59.3,63.0,63.0,56.1
06-24,62.7,58.8,57.7,60.3,55.4,64.0,53.8,57.2,62.3,58.1,54.0,48.9,50.8,58.6,50.4,53.0,50.9,,48.9,50.6,53.7,58.6,62.4,64.0,57.2
06-25,56.6,59.6,59.1,60.9,54.5,62.2,53.5,59.4,61.7,50.7,56.8,55.7,56.1,56.9,48.8,54.2,54.6,,48.8,52.4,54.6,59.1,61.2,62.2,56.6
06-26,58.3,58.2,48.8,55.5,51.1,59.9,60.6,53.1,61.0,55.4,61.0,61.5,57.1,55.2,53.2,55.5,55.0,,48.8,52.3,55.2,58.6,61.0,61.5,55.5
06-27,60.3,55.5,50.7,53.8,54.8,57.3,64.3,45.3,63.2,61.4,56.9,63.0,57.7,59.3,55.9,58.4,53.5,,45.3,52.4,55.4,59.5,63.1,64.3,57.3
06-28,62.0,56.8,54.6,59.3,60.8,61.4,65.8,50.3,65.0,65.3,54.7,60.7,59.8,54.3,55.8,59.9,48.9,,48.9,52.7,55.6,60.9,65.1,65.8,59.8
