date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
03-27,36.7,25.9,42.8,31.0,31.1,23.6,38.5,18.1,28.0,46.3,13.6,,13.6,18.1,25.9,36.7,42.8,46.3,31.0
03-28,37.5,28.5,45.6,33.3,28.5,30.7,35.3,22.0,36.4,40.8,22.6,,22.0,22.6,28.5,36.4,40.8,45.6,33.3
03-29,38.2,36.2,43.2,23.4,35.4,31.6,23.2,25.3,33.3,33.4,32.0,,23.2,23.4,31.6,35.4,38.2,43.2,33.3
03-30,36.4,29.4,44.5,21.2,35.5,35.8,22.6,29.3,18.2,32.1,21.1,,18.2,21.1,22.6,35.5,36.4,44.5,29.4
03-31,37.6,25.2,44.8,27.6,31.8,42.7,26.1,37.3,27.9,31.6,23.0,,23.0,25.2,27.6,37.3,42.7,44.8,31.6
04-01,33.0,25.6,34.1,29.8,34.2,42.1,33.1,38.8,35.7,32.4,31.9,,25.6,29.8,32.4,34.2,38.8,42.1,33.1
04-02,32.1,22.1,24.7,35.0,31.8,36.7,34.2,18.6,44.1,36.7,35.6,,18.6,22.1,31.8,35.6,36.7,44.1,34.2
04-03,37.0,23.0,25.5,40.2,28.5,28.1,33.1,23.0,45.5,36.8,25.2,,23.0,23.0,25.5,36.8,40.2,45.5,28.5
04-04,40.6,26.8,33.9,41.0,21.7,36.4,36.1,33.7,47.1,37.9,11.9,,11.9,21.7,33.7,37.9,41.0,47.1,36.1
04-05,37.8,27.9,39.8,34.6,31.7,38.2,37.2,37.3,44.3,33.6,13.2,,13.2,27.9,33.6,37.8,39.8,44.3,37.2
04-06,36.6,29.0,36.1,39.8,38.7,40.0,35.5,35.8,25.8,27.8,17.8,,17.8,25.8,29.0,36.6,39.8,40.0,35.8
04-07,37.9,35.0,33.8,43.3,43.8,41.0,39.3,37.0,37.4,32.4,30.8,,30.8,32.4,35.0,39.3,43.3,43.8,37.4
04-08,32.1,42.0,25.3,42.2,36.9,32.4,44.5,39.0,39.1,39.9,36.1,,25.3,32.1,36.1,39.9,42.2,44.5,39.0
04-09,20.0,44.9,31.5,36.5,21.6,34.2,39.4,34.3,33.9,42.0,39.0,,20.0,21.6,33.9,39.0,42.0,44.9,34.3
04-10,25.8,43.9,37.1,37.8,30.9,42.5,23.4,34.9,40.2,29.9,41.8,,23.4,25.8,30.9,40.2,42.5,43.9,37.1
04-11,31.4,45.5,39.7,37.8,36.3,48.5,23.2,37.0,37.1,31.0,46.9,,23.2,31.0,36.3,39.7,46.9,48.5,37.1
04-12,33.6,42.9,36.6,39.6,41.2,29.5,25.3,27.3,34.5,19.5,44.6,,19.5,25.3,29.5,39.6,42.9,44.6,34.5
04-13,36.5,27.5,41.8,42.1,44.5,19.6,28.2,20.6,34.6,15.8,35.8,,15.8,19.6,27.5,36.5,42.1,44.5,34.6
04-14,29.2,28.8,36.1,36.2,36.2,31.0,39.1,21.7,30.4,26.7,25.9,,21.7,25.9,28.8,36.1,36.2,39.1,30.4
04-15,29.9,39.6,16.4,27.1,35.4,39.1,41.4,32.2,26.2,34.8,31.0,,16.4,26.2,29.9,35.4,39.6,41.4,32.2
04-16,23.7,33.7,21.2,29.7,40.8,43.1,33.3,26.3,24.7,36.4,36.6,,21.2,23.7,26.3,36.4,40.8,43.1,33.3
04-17,18.6,40.3,31.4,27.7,44.1,20.7,33.0,29.2,24.4,37.5,41.5,,18.6,20.7,27.7,37.5,41.5,44.1,31.4
04-18,20.8,44.4,38.5,30.0,42.2,27.5,40.6,33.6,31.9,42.3,33.5,,20.8,27.5,31.9,40.6,42.3,44.4,33.6
04-19,30.6,42.1,38.3,35.3,34.6,34.9,45.2,33.3,36.7,44.4,19.9,,19.9,30.6,34.6,38.3,44.4,45.2,35.3
04-20,31.0,43.2,40.0,43.0,33.5,32.0,44.2,34.3,31.9,40.8,23.1,,23.1,31.0,32.0,40.8,43.2,44.2,34.3
04-21,36.7,44.8,42.9,45.5,28.9,40.2,37.2,37.5,33.6,43.5,32.6,,28.9,32.6,36.7,42.9,44.8,45.5,37.5
04-22,35.3,43.6,40.0,47.3,34.3,43.3,36.8,39.3,33.6,36.9,29.8,,29.8,33.6,35.3,40.0,43.6,47.3,36.9
04-23,26.2,28.2,36.8,32.9,41.4,43.6,40.0,38.8,35.8,27.7,34.5,,26.2,27.7,32.9,38.8,41.4,43.6,35.8
04-24,32.8,36.7,37.2,35.0,33.9,38.3,43.6,37.3,41.1,27.1,35.4,,27.1,32.8,35.0,37.3,41.1,43.6,36.7
04-25,36.7,41.6,32.7,30.2,28.5,41.9,46.0,42.4,43.7,31.7,26.9,,26.9,28.5,31.7,41.9,43.7,46.0,36.7
04-26,40.0,31.5,28.7,30.1,32.7,45.3,44.8,45.4,33.4,39.1,38.1,,28.7,30.1,32.7,40.0,45.3,45.4,38.1
04-27,42.9,26.5,35.2,32.6,27.1,48.1,44.7,48.3,30.0,44.5,41.2,,26.5,27.1,32.6,44.5,48.1,48.3,41.2
04-28,46.5,24.7,41.2,30.0,22.7,48.7,43.2,45.3,37.2,44.2,41.2,,22.7,24.7,37.2,44.2,46.5,48.7,41.2
04-29,47.5,26.5,46.8,30.4,28.2,41.2,37.9,49.6,45.1,35.3,46.2,,26.5,28.2,35.3,46.2,47.5,49.6,41.2
04-30,42.1,28.0,47.7,31.2,34.1,31.5,33.1,51.0,50.5,35.2,48.8,,28.0,31.2,33.1,47.7,50.5,51.0,35.2
05-01,25.6,37.3,47.6,32.2,38.4,31.3,25.9,47.8,51.9,37.3,48.9,,25.6,25.9,32.2,47.6,48.9,51.9,37.3
05-02,30.4,46.1,48.6,36.0,39.8,31.8,33.7,44.8,40.6,40.0,43.2,,30.4,31.8,36.0,43.2,46.1,48.6,40.0
05-03,39.3,50.7,45.1,40.4,42.3,36.1,39.2,44.8,35.2,32.7,44.7,,32.7,35.2,39.2,44.7,45.1,50.7,40.4
05-04,40.6,50.4,41.2,45.6,46.7,40.9,41.7,38.1,39.3,29.7,39.0,,29.7,38.1,39.3,41.7,46.7,50.4,40.9
05-05,43.8,47.4,39.9,47.5,51.2,46.3,42.7,43.2,42.7,39.0,31.5,,31.5,39.0,42.7,46.3,47.5,51.2,43.2
05-06,35.8,39.3,38.0,39.1,46.8,50.5,42.1,47.7,49.9,48.7,33.7,,33.7,35.8,39.1,47.7,49.9,50.5,42.1
05-07,34.4,29.7,39.7,34.7,44.6,50.8,39.2,39.4,50.6,48.1,35.7,,29.7,34.4,35.7,44.6,50.6,50.8,39.4
05-08,35.1,32.9,35.2,34.6,42.9,51.6,33.9,42.3,37.0,41.6,41.4,,32.9,33.9,35.1,41.6,42.9,51.6,37.0
05-09,39.2,38.7,31.2,41.8,42.6,55.4,33.2,45.0,34.2,32.9,43.1,,31.2,32.9,34.2,42.6,45.0,55.4,39.2
05-10,41.6,38.1,33.7,34.2,40.0,52.9,33.4,47.9,33.7,36.0,39.1,,33.4,33.7,34.2,40.0,47.9,52.9,38.1
05-11,45.1,28.3,39.3,35.7,46.2,44.8,39.3,47.4,36.1,39.3,39.6,,28.3,35.7,39.3,44.8,46.2,47.4,39.3
05-12,49.4,27.1,44.6,43.5,48.9,38.4,43.9,47.5,42.5,34.6,41.6,,27.1,34.6,41.6,44.6,48.9,49.4,43.5
05-13,52.2,29.7,44.1,50.0,42.9,36.7,48.3,42.7,49.5,37.8,39.8,,29.7,36.7,39.8,48.3,50.0,52.2,42.9
05-14,54.3,38.0,36.9,52.2,42.6,40.6,48.6,43.3,51.6,45.5,40.5,,36.9,38.0,40.6,48.6,52.2,54.3,43.3
05-15,50.6,45.4,31.7,42.5,40.3,44.4,48.7,42.7,51.0,50.7,44.7,,31.7,40.3,42.7,48.7,50.7,51.0,44.7
05-16,50.2,49.2,33.4,37.5,38.1,48.3,44.2,45.0,47.4,53.2,48.0,,33.4,37.5,44.2,48.3,50.2,53.2,47.4
05-17,43.8,50.8,39.2,36.3,26.6,47.1,30.7,51.4,43.6,52.5,47.0,,26.6,30.7,39.2,47.1,51.4,52.5,43.8
05-18,38.1,51.7,38.4,40.0,26.2,44.5,32.8,52.0,48.0,49.3,46.9,,26.2,32.8,38.4,48.0,51.7,52.0,44.5
05-19,35.4,46.5,36.0,45.7,32.1,46.2,32.5,46.4,49.4,50.6,45.3,,32.1,32.5,36.0,46.4,49.4,50.6,45.7
05-20,35.7,45.3,39.3,46.7,38.2,44.3,29.9,34.2,49.9,35.4,46.0,,29.9,34.2,35.7,45.3,46.7,49.9,39.3
05-21,43.3,42.3,40.2,41.2,39.1,47.4,31.2,40.6,41.9,30.7,46.6,,30.7,31.2,40.2,42.3,46.6,47.4,41.2
05-22,49.7,45.0,36.3,36.2,44.0,43.2,29.2,45.3,36.3,38.6,46.7,,29.2,36.2,36.3,45.0,46.7,49.7,43.2
05-23,49.7,40.2,34.4,40.2,47.9,44.2,31.6,33.0,32.7,38.7,44.7,,31.6,32.7,34.4,44.2,47.9,49.7,40.2
05-24,46.5,41.1,37.1,39.7,52.8,50.9,35.4,36.0,37.9,40.2,47.7,,35.4,36.0,37.9,46.5,50.9,52.8,40.2
05-25,49.6,45.8,39.9,39.6,46.6,53.2,38.5,42.3,46.0,45.2,47.1,,38.5,39.6,42.3,46.6,49.6,53.2,45.8
05-26,50.2,50.5,41.1,38.7,46.3,49.5,41.5,50.2,48.4,52.0,45.1,,38.7,41.1,45.1,50.2,50.5,52.0,48.4
05-27,48.7,56.2,42.7,40.2,40.8,42.0,34.0,54.1,50.3,56.7,46.0,,34.0,40.2,42.0,50.3,56.2,56.7,46.0
05-28,40.5,55.9,43.8,43.5,44.6,42.0,35.9,56.4,53.3,50.8,48.1,,35.9,40.5,43.5,50.8,55.9,56.4,44.6
05-29,37.6,52.5,46.2,45.5,48.4,46.7,38.6,59.4,52.0,39.5,50.4,,37.6,38.6,45.5,50.4,52.5,59.4,46.7
05-30,41.2,48.8,51.3,48.4,50.9,49.8,41.3,57.2,50.1,33.0,48.7,,33.0,41.2,48.4,50.1,51.3,57.2,48.8
05-31,42.1,53.4,55.8,48.6,52.1,53.4,43.2,55.8,49.3,34.4,49.2,,34.4,42.1,48.6,53.4,55.8,55.8,49.3
06-01,47.4,50.0,55.6,50.7,46.3,48.2,46.6,57.1,53.1,40.0,46.3,,40.0,46.3,46.6,50.7,55.6,57.1,48.2
06-02,55.3,54.3,53.5,54.4,50.3,50.5,47.2,57.3,56.6,47.7,44.0,,44.0,47.2,50.3,54.4,56.6,57.3,53.5
06-03,54.1,53.2,51.9,55.0,54.7,55.3,44.2,58.8,58.7,52.5,45.6,,44.2,45.6,52.5,55.0,58.7,58.8,54.1
06-04,55.0,53.6,51.1,56.8,57.1,59.6,48.9,58.5,62.9,54.1,46.8,,46.8,48.9,53.6,57.1,59.6,62.9,55.0
06-05,53.4,52.8,43.4,60.5,57.1,59.8,50.5,58.3,61.3,51.6,48.9,,43.4,48.9,51.6,58.3,60.5,61.3,53.4
06-06,55.4,53.0,42.1,59.2,57.6,57.2,51.1,43.8,60.7,52.0,51.0,,42.1,43.8,51.1,57.2,59.2,60.7,53.0
06-07,57.9,53.7,44.5,57.1,59.5,56.8,52.6,37.0,60.0,53.4,47.3,,37.0,44.5,52.6,57.1,59.5,60.0,53.7
06-08,59.2,48.5,49.5,57.5,58.7,57.5,39.3,28.9,54.9,56.4,46.3,,28.9,39.3,48.5,57.5,58.7,59.2,54.9
06-09,62.5,49.9,54.0,62.1,57.6,58.3,40.8,38.7,56.7,60.6,47.2,,38.7,40.8,49.9,58.3,62.1,62.5,56.7
06-10,62.2,55.9,48.8,61.2,56.6,51.3,48.9,46.2,51.0,63.1,48.4,,46.2,48.4,48.9,56.6,62.2,63.1,51.3
06-11,54.5,54.9,46.2,52.8,54.1,52.5,52.9,52.7,50.9,64.5,48.7,,46.2,48.7,52.5,54.1,54.9,64.5,52.8
06-12,59.0,54.3,51.1,53.5,43.1,58.1,54.5,57.9,58.0,64.3,43.0,,43.0,43.1,53.5,58.0,59.0,64.3,54.5
06-13,60.1,56.2,54.0,46.5,43.8,62.8,54.2,53.8,62.1,54.3,44.9,,43.8,44.9,53.8,56.2,62.1,62.8,54.2
06-14,52.3,43.3,54.1,52.2,51.7,62.2,51.5,50.3,65.5,44.8,47.0,,43.3,44.8,50.3,52.3,62.2,65.5,51.7
06-15,54.6,50.8,54.7,55.5,56.4,59.7,50.9,55.9,65.1,47.8,42.4,,42.4,47.8,50.9,55.9,59.7,65.1,54.7
06-16,56.1,49.4,60.0,53.5,59.0,54.5,49.2,56.0,66.0,54.9,43.0,,43.0,49.2,53.5,56.1,60.0,66.0,54.9
06-17,56.5,43.5,60.6,55.5,58.6,53.5,46.9,43.0,65.9,60.7,48.6,,43.0,43.5,48.6,58.6,60.7,65.9,55.5
06-18,57.4,40.7,62.0,59.7,57.6,50.6,50.6,46.2,63.4,57.4,54.8,,40.7,46.2,50.6,57.6,62.0,63.4,57.4
06-19,52.8,48.2,62.9,60.6,60.3,50.6,55.2,48.3,62.7,50.7,56.2,,48.2,48.3,50.7,60.3,62.7,62.9,55.2
06-20,49.9,55.6,61.3,64.3,63.1,53.7,52.3,54.8,62.0,44.7,52.2,,44.7,49.9,52.3,61.3,63.1,64.3,54.8
06-21,53.4,57.1,64.3,65.1,64.9,61.3,40.8,58.3,62.5,47.7,51.1,,40.8,47.7,53.4,62.5,64.9,65.1,58.3
06-22,52.0,55.9,61.8,63.5,61.3,55.8,37.0,57.7,63.4,54.1,53.4,,37.0,52.0,54.1,61.3,63.4,63.5,55.9
06-23,53.9,56.9,61.2,64.0,56.6,57.8,44.9,58.5,56.6,53.4,49.4,,44.9,49.4,53.9,57.8,61.2,64.0,56.6
06-24,51.9,58.7,61.3,62.4,56.4,53.1,53.1,60.6,51.1,51.0,51.0,,51.0,51.0,51.9,58.7,61.3,62.4,53.1
06-25,54.8,60.9,61.5,56.4,57.9,58.5,56.2,60.4,50.8,52.0,54.2,,50.8,52.0,54.8,58.5,60.9,61.5,56.4
06-26,60.0,53.4,61.6,59.8,60.4,65.4,56.1,57.9,53.8,52.9,55.3,,52.9,53.4,55.3,60.0,61.6,65.4,57.9
06-27,62.9,49.0,63.3,61.9,59.6,66.1,56.2,60.6,54.2,57.8,53.7,,49.0,53.7,56.2,61.9,63.3,66.1,59.6
06-28,64.3,53.7,63.4,62.6,58.2,61.6,57.9,59.7,53.7,58.9,52.6,,52.6,53.7,57.9,61.6,63.4,64.3,58.9
06-29,66.3,59.7,63.0,56.7,54.3,55.9,58.6,39.4,50.4,58.2,48.9,,39.4,48.9,54.3,58.6,63.0,66.3,56.7
06-30,65.5,58.7,65.2,54.7,53.5,52.9,53.2,43.9,51.0,55.2,51.9,,43.9,51.0,52.9,55.2,65.2,65.5,53.5
07-01,64.3,57.0,63.4,49.9,58.2,55.2,56.7,53.4,55.0,56.5,56.1,,49.9,53.4,55.2,57.0,63.4,64.3,56.5
07-02,62.8,60.5,62.5,53.8,57.8,60.6,59.3,57.2,59.0,56.5,58.8,,53.8,56.5,57.8,60.5,62.5,62.8,59.0
07-03,63.7,56.1,63.4,54.7,60.7,61.5,57.9,55.9,62.7,57.9,62.4,,54.7,55.9,57.9,62.4,63.4,63.7,60.7
07-04,61.4,60.2,58.1,57.9,61.6,60.4,56.2,59.2,62.2,57.5,60.9,,56.2,57.5,58.1,60.9,61.6,62.2,60.2
07-05,58.6,58.9,57.0,61.0,63.0,60.0,56.2,62.2,60.9,57.8,59.6,,56.2,57.0,58.6,60.9,62.2,63.0,59.6
07-06,55.0,60.9,52.0,59.5,62.4,63.1,57.0,64.1,62.1,56.1,60.1,,52.0,55.0,57.0,62.1,63.1,64.1,60.1
07-07,54.7,61.2,50.3,58.8,63.0,60.5,54.9,60.8,64.8,57.3,58.6,,50.3,54.7,57.3,60.8,63.0,64.8,58.8
07-08,58.8,61.0,50.7,59.4,61.5,62.5,54.6,59.5,68.4,60.4,58.9,,50.7,54.6,58.9,61.0,62.5,68.4,59.5
07-09,60.3,59.7,48.5,61.1,60.7,62.2,56.6,59.3,68.9,63.6,60.5,,48.5,56.6,59.7,61.1,63.6,68.9,60.5
07-10,63.4,55.3,46.5,58.7,57.6,63.4,59.6,61.4,65.9,61.8,59.5,,46.5,55.3,58.7,61.8,63.4,65.9,59.6
07-11,59.2,56.1,49.6,49.5,56.4,57.2,58.6,62.4,65.1,61.3,61.3,,49.5,49.6,56.4,61.3,62.4,65.1,58.6
07-12,54.8,60.6,53.8,57.4,54.0,55.8,61.0,65.0,64.0,61.3,62.7,,53.8,54.0,55.8,61.3,64.0,65.0,60.6
07-13,58.3,62.7,55.0,58.3,55.5,58.2,56.2,65.1,60.3,58.6,61.6,,55.0,55.5,58.2,60.3,62.7,65.1,58.3
07-14,57.9,63.1,53.0,60.4,57.6,54.9,60.3,62.3,58.8,58.8,60.4,,53.0,54.9,57.9,60.4,62.3,63.1,58.8
07-15,57.9,60.6,54.0,63.3,60.2,56.5,61.9,61.9,58.5,56.5,61.2,,54.0,56.5,57.9,61.2,61.9,63.3,60.2
07-16,56.1,60.1,56.8,60.5,61.3,58.4,63.1,59.5,59.3,61.3,64.8,,56.1,56.8,59.3,61.3,63.1,64.8,60.1
07-17,53.6,57.9,59.4,62.4,61.1,61.3,61.0,60.9,61.8,63.1,68.2,,53.6,57.9,60.9,61.8,63.1,68.2,61.1
07-18,56.5,58.0,53.1,55.2,63.6,62.8,61.4,63.0,63.3,61.9,59.3,,53.1,55.2,58.0,62.8,63.3,63.6,61.4
07-19,59.1,61.6,52.0,58.2,58.4,63.7,62.4,62.6,59.3,62.4,59.5,,52.0,58.2,59.1,62.4,62.6,63.7,59.5
07-20,61.7,57.7,49.3,60.3,55.7,61.8,61.4,61.5,56.9,59.5,59.3,,49.3,55.7,57.7,61.4,61.7,61.8,59.5
07-21,62.8,59.1,50.5,59.0,56.7,60.6,62.1,60.5,55.9,61.9,60.3,,50.5,55.9,59.0,60.6,62.1,62.8,60.3
07-22,63.4,62.1,54.7,62.3,58.1,59.5,63.0,52.3,59.4,63.9,64.2,,52.3,54.7,59.4,63.0,63.9,64.2,62.1
07-23,64.0,59.3,56.4,62.6,60.6,60.9,60.3,52.2,60.5,65.2,65.7,,52.2,56.4,60.3,62.6,65.2,65.7,60.6
07-24,56.8,60.3,57.6,62.5,58.6,60.3,59.6,53.1,61.2,55.8,63.1,,53.1,55.8,57.6,60.3,62.5,63.1,59.6
07-25,59.9,61.0,57.5,62.4,52.0,62.8,54.4,54.6,59.5,41.1,61.2,,41.1,52.0,54.6,61.0,62.4,62.8,59.5
07-26,62.6,57.4,56.1,63.9,56.5,63.4,55.5,56.5,57.9,60.2,61.0,,55.5,56.1,56.5,61.0,63.4,63.9,57.9
07-27,55.9,59.3,55.7,64.6,58.3,62.8,56.7,56.5,56.2,60.1,63.2,,55.7,55.9,56.5,60.1,63.2,64.6,58.3
07-28,55.2,55.3,52.6,64.7,55.5,61.0,57.8,57.6,57.7,57.3,65.5,,52.6,55.2,55.5,57.8,64.7,65.5,57.6
07-29,53.0,51.7,57.0,64.8,58.0,62.7,61.2,61.1,57.5,54.4,64.8,,51.7,53.0,57.0,61.2,64.8,64.8,58.0
07-30,57.1,54.0,58.5,59.8,57.1,61.1,61.0,62.8,55.5,55.5,63.6,,54.0,55.5,57.1,61.0,62.8,63.6,58.5
07-31,60.2,55.0,59.4,60.0,57.7,63.4,54.2,64.8,56.5,57.4,57.9,,54.2,55.0,57.4,60.0,63.4,64.8,57.9
08-01,57.0,54.3,60.2,59.8,59.5,61.4,56.4,65.4,54.4,56.5,53.7,,53.7,54.3,56.4,59.8,61.4,65.4,57.0
08-02,57.1,56.3,53.5,61.4,61.1,60.0,59.6,66.3,54.1,57.4,52.8,,52.8,53.5,56.3,60.0,61.4,66.3,57.4
08-03,56.5,54.6,52.0,59.1,60.4,60.1,58.1,66.3,57.1,59.0,53.0,,52.0,53.0,56.5,59.1,60.4,66.3,58.1
08-04,57.7,53.1,58.5,52.9,58.8,58.2,59.2,64.1,57.7,60.7,57.3,,52.9,53.1,57.7,58.8,60.7,64.1,58.2
08-05,58.2,53.2,58.8,53.6,58.0,60.8,60.3,60.7,61.2,58.9,57.9,,53.2,53.6,58.0,60.3,60.8,61.2,58.8
08-06,58.6,54.9,56.2,54.5,52.9,59.4,62.2,59.5,60.6,57.1,58.2,,52.9,54.5,56.2,59.4,60.6,62.2,58.2
08-07,55.0,55.2,51.0,55.6,51.9,60.1,53.4,57.8,54.5,57.2,57.5,,51.0,51.9,54.5,57.2,57.8,60.1,55.2
08-08,52.4,54.6,51.5,59.7,53.4,61.2,54.6,59.5,60.2,58.9,56.1,,51.5,52.4,54.6,59.5,60.2,61.2,56.1
08-09,52.5,55.6,54.4,59.0,56.5,61.8,55.9,58.3,61.1,61.2,56.5,,52.5,54.4,55.9,59.0,61.2,61.8,56.5
08-10,52.4,54.7,55.9,54.7,55.8,62.2,55.3,60.8,60.5,61.5,57.6,,52.4,54.7,55.3,60.5,61.5,62.2,55.9
08-11,53.1,57.7,53.2,54.6,55.2,61.7,55.4,61.3,59.3,59.2,56.0,,53.1,53.2,55.2,59.2,61.3,61.7,56.0
08-12,48.9,55.8,53.5,54.4,55.0,61.3,56.1,60.8,60.4,56.4,57.6,,48.9,53.5,55.0,57.6,60.8,61.3,56.1
08-13,55.0,50.2,56.8,55.7,56.6,62.5,58.4,62.4,64.2,56.8,56.9,,50.2,55.0,56.6,58.4,62.5,64.2,56.8
08-14,56.4,54.1,61.3,57.7,56.5,58.5,59.2,62.5,63.1,56.9,58.6,,54.1,56.4,56.9,59.2,62.5,63.1,58.5
08-15,57.9,56.6,62.2,56.0,51.7,56.2,60.3,63.0,62.4,54.3,59.2,,51.7,54.3,56.2,60.3,62.4,63.0,57.9
08-16,59.8,58.9,62.0,57.9,53.7,58.8,60.1,64.0,59.5,56.1,57.6,,53.7,56.1,57.9,59.8,62.0,64.0,58.9
08-17,57.9,59.5,60.7,54.3,55.5,59.8,58.9,64.0,56.9,57.6,57.6,,54.3,55.5,57.6,59.5,60.7,64.0,57.9
08-18,57.1,60.2,55.5,56.2,56.8,58.6,61.1,65.8,51.3,58.2,53.7,,51.3,53.7,56.2,58.6,61.1,65.8,57.1
08-19,56.3,49.1,54.6,58.3,57.7,56.5,60.0,66.2,40.2,50.8,54.9,,40.2,49.1,54.6,57.7,60.0,66.2,56.3
08-20,56.9,50.5,56.1,57.3,56.2,59.5,59.6,64.6,47.2,49.8,59.4,,47.2,49.8,56.1,59.4,59.6,64.6,56.9
08-21,57.7,51.6,60.1,56.9,53.8,52.5,60.7,63.7,51.7,53.1,54.1,,51.6,51.7,53.1,57.7,60.7,63.7,54.1
08-22,55.3,49.5,59.0,54.0,54.8,52.2,59.5,64.5,54.2,55.2,52.9,,49.5,52.2,54.0,55.3,59.5,64.5,54.8
08-23,49.8,44.1,56.5,54.5,55.3,55.1,58.6,61.5,56.3,58.0,54.2,,44.1,49.8,54.5,56.5,58.6,61.5,55.3
08-24,51.4,49.1,60.0,52.8,53.7,56.0,61.2,63.6,55.8,57.8,51.7,,49.1,51.4,52.8,57.8,61.2,63.6,55.8
08-25,49.0,49.3,60.7,51.1,55.6,58.2,63.1,62.8,57.7,54.4,55.2,,49.0,49.3,54.4,58.2,62.8,63.1,55.6
08-26,49.7,48.2,51.0,48.0,58.5,58.0,58.6,63.6,58.7,54.1,55.0,,48.0,48.2,51.0,58.5,58.7,63.6,55.0
08-27,52.0,45.9,55.0,49.1,59.2,56.8,57.4,62.5,57.8,56.2,57.6,,45.9,49.1,55.0,57.6,59.2,62.5,56.8
08-28,52.5,49.6,55.4,51.3,60.3,53.2,60.6,61.8,58.1,57.0,56.7,,49.6,51.3,53.2,58.1,60.6,61.8,56.7
08-29,56.2,52.6,58.6,56.1,59.4,55.3,60.6,58.6,58.4,57.9,59.3,,52.6,55.3,56.2,58.6,59.4,60.6,58.4
08-30,56.9,57.0,57.0,56.2,57.7,56.5,60.6,58.2,59.8,59.2,-8.6,,-8.6,56.2,56.9,58.2,59.8,60.6,57.0
08-31,56.1,53.4,55.3,58.2,53.5,56.2,60.9,55.0,54.7,60.7,61.2,,53.4,53.5,55.0,58.2,60.9,61.2,56.1
09-01,52.4,52.3,53.3,54.1,54.8,50.6,60.9,49.4,48.5,61.5,48.7,,48.5,48.7,50.6,54.1,60.9,61.5,52.4
09-02,55.0,58.0,55.0,52.9,57.2,53.3,62.9,57.0,52.2,61.6,49.5,,49.5,52.2,53.3,57.2,61.6,62.9,55.0
09-03,54.7,57.9,55.4,53.1,60.7,54.0,58.2,60.5,52.6,62.4,52.1,,52.1,52.6,54.0,58.2,60.7,62.4,55.4
09-04,55.5,55.2,52.8,52.3,60.8,52.0,59.4,59.7,52.4,62.9,43.5,,43.5,52.0,52.4,59.4,60.8,62.9,55.2
09-05,56.6,49.3,51.9,48.7,57.7,51.1,58.2,62.8,54.6,63.6,47.2,,47.2,48.7,51.1,57.7,62.8,63.6,54.6
09-06,56.8,53.1,51.0,50.5,59.8,50.1,56.7,63.4,58.8,62.4,52.2,,50.1,50.5,52.2,58.8,62.4,63.4,56.7
09-07,55.3,55.0,52.1,52.6,54.9,53.1,56.7,59.9,58.3,63.9,52.5,,52.1,52.5,53.1,56.7,59.9,63.9,55.0
09-08,49.8,50.5,53.1,54.6,52.1,58.5,51.6,31.3,58.4,63.4,55.1,,31.3,49.8,51.6,55.1,58.5,63.4,53.1
09-09,48.6,46.3,55.0,51.1,48.5,57.9,48.6,32.3,61.9,58.0,53.8,,32.3,46.3,48.6,55.0,58.0,61.9,51.1
09-10,46.8,48.2,56.4,52.8,51.8,60.3,50.8,39.0,55.9,53.7,51.0,,39.0,46.8,50.8,53.7,56.4,60.3,51.8
09-11,48.2,49.5,56.0,56.2,54.6,58.7,40.1,47.7,54.9,55.2,49.6,,40.1,47.7,49.5,55.2,56.2,58.7,54.6
09-12,48.2,49.7,57.0,53.4,52.7,57.3,43.3,51.6,54.7,55.8,47.8,,43.3,47.8,49.7,54.7,57.0,57.3,52.7
09-13,47.6,52.3,57.9,47.1,53.4,55.3,48.7,52.0,55.8,47.9,46.3,,46.3,47.1,47.9,53.4,55.8,57.9,52.0
09-14,46.5,54.0,51.3,42.6,44.0,55.0,53.1,54.2,55.8,45.9,45.4,,42.6,44.0,45.9,54.0,55.0,55.8,51.3
09-15,46.6,54.7,47.5,41.7,38.4,58.2,54.7,54.6,56.3,46.5,45.1,,38.4,41.7,46.5,54.7,56.3,58.2,47.5
09-16,51.6,56.4,48.7,43.9,40.5,58.1,52.2,54.3,54.4,46.5,46.6,,40.5,43.9,46.6,54.3,56.4,58.1,51.6
09-17,53.5,56.2,47.1,47.8,44.6,56.5,48.5,55.6,53.7,46.0,50.6,,44.6,46.0,47.8,53.7,56.2,56.5,50.6
09-18,49.2,55.3,44.6,53.8,49.2,56.1,49.6,55.8,47.5,49.3,48.3,,44.6,47.5,49.2,53.8,55.8,56.1,49.3
09-19,44.5,54.7,48.4,56.8,47.0,54.7,50.1,52.7,48.4,52.7,49.0,,44.5,47.0,48.4,52.7,54.7,56.8,50.1
09-20,48.6,54.9,51.2,52.9,48.1,47.0,38.5,51.2,39.4,50.7,48.6,,38.5,39.4,48.1,51.2,52.9,54.9,48.6
09-21,50.8,46.8,54.3,46.2,48.1,49.3,39.7,54.1,43.5,47.7,45.6,,39.7,43.5,46.2,49.3,54.1,54.3,47.7
09-22,43.3,48.4,52.8,44.5,35.7,52.6,45.7,50.8,50.6,47.5,43.3,,35.7,43.3,44.5,50.6,52.6,52.8,47.5
