date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
12-20,11.7,16.5,26.4,21.6,29.3,26.9,29.3,24.3,29.2,26.2,22.9,,11.7,16.5,22.9,26.9,29.3,29.3,26.2
12-21,18.5,17.8,31.1,24.8,26.3,12.0,31.0,28.3,32.3,27.6,24.5,,12.0,17.8,24.5,28.3,31.1,32.3,26.3
12-22,22.6,19.0,24.8,25.9,24.8,21.9,17.5,27.7,22.7,30.7,20.8,,17.5,19.0,21.9,24.8,27.7,30.7,22.7
12-23,24.9,25.7,15.5,14.5,22.5,24.4,24.8,26.0,10.0,32.3,24.5,,10.0,14.5,22.5,24.9,26.0,32.3,24.5
12-24,17.5,23.8,22.5,8.1,25.4,26.3,24.0,23.8,21.6,26.7,28.0,,8.1,17.5,22.5,25.4,26.7,28.0,23.8
12-25,11.4,25.2,14.4,9.9,12.8,29.4,22.3,19.8,24.7,24.7,30.2,,9.9,11.4,14.4,24.7,29.4,30.2,22.3
12-26,14.2,28.9,9.7,4.6,7.3,30.3,16.8,13.7,26.2,17.4,34.3,,4.6,7.3,13.7,26.2,30.3,34.3,16.8
12-27,13.0,30.5,8.4,8.3,21.9,33.9,10.2,17.1,18.5,17.6,31.0,,8.3,8.4,13.0,21.9,31.0,33.9,17.6
12-28,8.2,26.1,16.9,11.5,25.9,34.1,4.9,6.9,18.1,13.1,22.0,,4.9,6.9,11.5,22.0,26.1,34.1,16.9
12-29,8.1,19.3,8.6,9.6,22.9,40.5,14.4,10.8,15.2,14.4,17.1,,8.1,8.6,10.8,17.1,22.9,40.5,14.4
12-30,11.3,26.0,4.8,9.8,25.7,41.4,21.9,17.0,19.1,22.0,24.7,,4.8,9.8,17.0,24.7,26.0,41.4,21.9
12-31,6.3,31.4,9.0,3.6,21.3,30.7,7.3,17.7,20.8,15.8,32.0,,3.6,6.3,9.0,21.3,31.4,32.0,17.7
01-01,10.5,26.0,15.7,6.9,20.7,29.8,3.2,25.7,16.3,2.4,29.8,,2.4,3.2,10.5,25.7,29.8,29.8,16.3
01-02,12.2,29.8,19.4,17.1,22.2,26.1,19.0,18.1,22.1,15.6,18.3,,12.2,15.6,18.1,22.1,26.1,29.8,19.0
01-03,11.8,32.1,20.6,24.8,20.6,29.4,29.0,24.1,23.9,20.0,16.8,,11.8,16.8,20.6,24.8,29.4,32.1,23.9
01-04,23.0,13.8,24.9,23.3,27.3,31.8,28.7,27.5,25.2,27.4,20.5,,13.8,20.5,23.3,27.4,28.7,31.8,25.2
01-05,22.5,9.0,32.5,22.9,15.1,33.1,23.3,21.8,20.4,29.3,21.4,,9.0,15.1,21.4,23.3,32.5,33.1,22.5
01-06,17.2,23.9,35.2,23.8,3.3,30.6,23.1,20.6,23.3,32.0,23.7,,3.3,17.2,23.1,23.9,32.0,35.2,23.7
01-07,22.3,28.6,35.7,18.6,15.4,26.4,24.5,23.4,22.0,32.3,19.2,,15.4,18.6,22.0,26.4,32.3,35.7,23.4
01-08,23.0,24.4,33.7,17.2,31.3,28.8,25.1,20.9,19.8,21.0,22.5,,17.2,19.8,21.0,25.1,31.3,33.7,23.0
01-09,23.3,21.1,29.1,14.4,32.0,30.6,25.5,17.3,16.8,16.1,25.1,,14.4,16.1,17.3,25.5,30.6,32.0,23.3
01-10,19.9,24.0,29.3,13.3,27.4,26.8,26.2,10.8,13.4,22.6,29.3,,10.8,13.3,19.9,26.8,29.3,29.3,24.0
01-11,3.2,32.3,28.5,19.0,26.3,23.4,19.8,18.7,17.6,27.3,18.9,,3.2,17.6,18.9,26.3,28.5,32.3,19.8
01-12,-0.8,18.5,24.8,23.0,23.5,27.0,14.7,15.6,26.5,31.0,22.7,,-0.8,14.7,18.5,24.8,27.0,31.0,23.0
01-13,-8.1,21.5,23.5,24.8,24.6,26.8,14.6,20.5,34.1,34.3,27.8,,-8.1,14.6,21.5,26.8,34.1,34.3,24.6
01-14,-7.7,23.9,21.8,19.0,22.0,29.4,17.5,23.1,23.1,25.3,25.0,,-7.7,17.5,21.8,23.9,25.3,29.4,23.1
01-15,12.3,27.5,27.0,19.2,25.4,29.0,24.0,19.3,31.3,27.9,23.0,,12.3,19.2,23.0,27.5,29.0,31.3,25.4
01-16,24.0,26.5,30.2,22.0,18.8,24.7,26.1,22.6,27.2,29.3,20.8,,18.8,20.8,22.6,26.5,29.3,30.2,24.7
01-17,23.5,28.8,27.0,24.4,18.2,28.0,28.7,15.4,29.9,28.3,17.9,,15.4,17.9,23.5,28.3,28.8,29.9,27.0
01-18,23.5,27.6,32.3,26.3,23.8,32.9,19.1,17.6,20.7,26.9,13.1,,13.1,17.6,20.7,26.9,32.3,32.9,23.8
01-19,26.5,30.6,32.8,23.0,22.4,32.2,24.1,22.6,17.6,21.6,11.5,,11.5,17.6,22.4,26.5,32.2,32.8,23.0
01-20,25.6,27.8,23.9,19.6,20.6,22.1,27.4,25.5,24.4,22.5,11.9,,11.9,19.6,22.1,25.5,27.4,27.8,23.9
01-21,28.9,27.2,15.2,21.8,19.2,10.7,19.6,26.6,27.0,21.7,15.2,,10.7,15.2,19.2,26.6,27.2,28.9,21.7
01-22,33.2,24.4,18.5,27.4,17.3,16.0,10.8,27.0,24.6,18.6,11.9,,10.8,11.9,17.3,24.6,27.4,33.2,18.6
01-23,31.8,18.4,22.7,27.4,20.7,18.7,19.3,25.5,18.4,24.3,16.2,,16.2,18.4,18.7,24.3,27.4,31.8,20.7
01-24,31.6,25.0,26.6,20.7,13.0,22.6,20.2,25.9,14.2,25.7,13.0,,13.0,13.0,20.2,25.7,26.6,31.6,22.6
01-25,31.2,30.0,36.3,15.1,9.5,22.8,20.0,26.4,14.5,18.7,12.6,,9.5,12.6,15.1,26.4,31.2,36.3,20.0
01-26,28.4,28.4,36.4,19.9,8.1,14.2,22.8,30.3,12.8,17.0,14.9,,8.1,12.8,14.9,28.4,30.3,36.4,19.9
01-27,26.1,26.1,31.8,27.8,11.7,19.7,28.4,22.6,10.5,14.4,23.9,,10.5,11.7,19.7,26.1,28.4,31.8,23.9
01-28,11.4,23.7,29.9,31.2,22.5,27.1,22.0,22.5,21.2,19.5,18.9,,11.4,18.9,21.2,23.7,29.9,31.2,22.5
01-29,10.3,31.9,28.3,32.9,29.9,31.5,20.9,20.6,21.7,25.1,20.5,,10.3,20.5,20.9,29.9,31.9,32.9,25.1
01-30,20.2,23.7,28.8,26.4,29.6,37.3,22.7,18.9,17.4,26.9,10.0,,10.0,17.4,20.2,26.9,29.6,37.3,23.7
01-31,22.3,17.2,27.8,13.4,33.4,36.0,26.5,25.3,18.2,27.3,10.0,,10.0,13.4,18.2,27.3,33.4,36.0,25.3
02-01,23.2,10.4,26.1,11.2,36.2,33.3,24.5,33.8,27.0,15.5,19.0,,10.4,11.2,19.0,27.0,33.8,36.2,24.5
02-02,24.8,7.3,33.0,5.7,29.5,33.3,26.4,33.4,32.1,4.4,22.6,,4.4,5.7,22.6,32.1,33.3,33.4,26.4
02-03,27.1,14.9,34.5,6.7,28.1,32.8,27.0,10.6,26.7,4.5,24.3,,4.5,6.7,14.9,27.1,32.8,34.5,26.7
02-04,25.7,10.5,35.5,13.9,30.2,32.9,25.1,2.8,15.1,13.7,27.2,,2.8,10.5,13.9,27.2,32.9,35.5,25.1
02-05,30.7,10.2,35.4,17.9,30.8,32.1,21.2,10.0,19.5,19.0,23.4,,10.0,10.2,19.0,30.7,32.1,35.4,21.2
02-06,24.2,19.4,36.4,24.1,31.0,22.6,9.0,25.2,24.6,21.0,18.2,,9.0,18.2,21.0,24.6,31.0,36.4,24.1
02-07,18.5,22.0,38.4,27.5,32.9,27.6,3.5,28.8,30.1,24.6,20.7,,3.5,18.5,22.0,28.8,32.9,38.4,27.5
02-08,18.9,28.4,36.5,33.8,36.1,33.8,9.7,29.3,32.1,27.4,21.1,,9.7,18.9,27.4,33.8,36.1,36.5,29.3
02-09,12.2,31.1,36.0,36.0,42.0,36.1,14.9,15.8,28.9,28.5,13.6,,12.2,13.6,15.8,36.0,36.1,42.0,28.9
02-10,11.8,26.4,28.6,34.3,39.2,20.6,14.8,13.1,27.2,28.8,22.5,,11.8,13.1,20.6,28.6,34.3,39.2,26.4
02-11,9.1,21.7,26.7,36.1,28.8,15.9,9.7,14.4,29.0,30.7,22.0,,9.1,9.7,15.9,28.8,30.7,36.1,22.0
02-12,13.0,29.2,34.0,37.4,26.7,21.2,18.8,18.8,28.2,29.2,23.9,,13.0,18.8,21.2,29.2,34.0,37.4,26.7
02-13,20.6,33.6,36.6,34.2,28.2,23.8,29.3,22.3,25.0,29.2,25.9,,20.6,22.3,25.0,29.3,34.2,36.6,28.2
02-14,20.8,36.2,38.6,30.2,28.7,28.5,29.5,27.9,16.0,31.4,12.3,,12.3,16.0,27.9,30.2,36.2,38.6,28.7
02-15,21.7,39.6,31.5,31.4,28.6,15.6,27.0,28.0,19.0,29.3,7.2,,7.2,15.6,21.7,29.3,31.5,39.6,28.0
02-16,28.9,34.2,21.8,34.3,31.1,17.7,12.8,30.2,18.8,22.2,10.4,,10.4,12.8,18.8,30.2,34.2,34.3,22.2
02-17,24.4,33.4,21.7,33.9,28.6,28.7,8.6,19.5,13.9,22.1,17.6,,8.6,13.9,19.5,28.6,33.4,33.9,22.1
02-18,14.2,33.1,31.8,29.3,29.7,33.7,6.5,13.2,12.7,17.5,21.9,,6.5,12.7,14.2,29.7,33.1,33.7,21.9
02-19,19.1,23.0,34.8,27.9,30.6,14.0,4.5,16.0,24.1,24.3,24.2,,4.5,14.0,19.1,24.3,30.6,34.8,24.1
02-20,21.2,16.1,28.7,30.5,30.2,2.3,6.3,14.9,21.4,28.4,26.7,,2.3,6.3,16.1,28.4,30.2,30.5,21.4
02-21,15.7,25.4,20.0,28.0,36.0,4.5,9.7,23.9,16.1,28.0,28.4,,4.5,9.7,16.1,28.0,28.4,36.0,23.9
