date,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
02-11,29.8,22.5,12.5,17.4,17.8,25.0,-0.7,16.3,22.2,31.6,19.6,15.9,7.8,12.0,25.0,23.0,30.1,,-0.7,10.3,16.3,23.4,29.9,31.6,19.6
02-12,19.9,26.2,8.1,21.2,28.8,23.4,13.6,27.3,30.8,34.2,17.2,17.8,20.2,15.9,25.6,19.5,21.2,,8.1,15.0,19.1,25.7,29.6,34.2,21.2
02-13,14.8,27.0,8.0,20.2,32.0,18.4,17.8,29.1,30.2,30.7,18.8,17.9,27.9,19.5,21.4,25.6,25.2,,8.0,16.6,18.7,27.2,30.4,32.0,21.4
02-14,14.6,7.5,9.8,14.9,32.8,13.5,16.8,31.3,37.3,26.2,22.4,25.2,31.5,26.7,10.8,29.8,8.2,,7.5,9.1,14.4,27.3,32.0,37.3,22.4
02-15,19.8,13.9,14.4,23.6,31.1,11.6,18.0,37.2,27.0,30.6,27.4,10.0,23.3,22.5,16.9,27.6,-3.2,,-3.2,11.0,16.4,27.1,30.8,37.2,22.5
02-16,24.0,18.6,24.9,20.2,27.9,12.1,25.9,27.1,12.1,32.7,34.2,13.2,6.7,25.7,15.6,15.3,6.3,,6.3,9.9,14.9,25.7,29.8,34.2,20.2
02-17,21.9,14.9,19.0,21.5,12.6,14.0,19.5,29.1,14.3,37.5,30.4,27.5,2.5,9.7,8.6,13.6,21.7,,2.5,9.2,13.9,21.7,29.6,37.5,19.0
02-18,30.1,19.9,16.0,17.0,23.6,19.6,13.5,28.2,27.9,25.9,31.7,27.0,2.4,2.6,7.0,19.0,24.6,,2.4,5.2,16.8,26.1,29.0,31.7,19.9
02-19,18.3,24.8,17.6,13.0,25.4,12.8,23.4,18.3,32.2,25.7,27.9,7.3,-1.1,1.5,22.2,24.4,21.5,,-1.1,5.0,16.7,24.5,26.6,32.2,21.5
02-20,22.7,21.7,23.9,7.9,15.8,13.0,17.7,11.7,22.8,24.7,30.7,-4.7,4.8,14.4,18.1,29.8,26.2,,-4.7,6.6,14.1,23.0,27.7,30.7,18.1
02-21,32.2,20.3,25.7,6.2,11.2,23.6,8.8,19.5,14.4,22.0,32.4,-0.4,4.2,24.4,14.5,17.7,27.0,,-0.4,5.4,13.8,23.8,29.1,32.4,19.5
02-22,32.7,20.4,32.4,4.1,14.7,29.8,8.4,20.4,-0.2,17.8,20.4,4.0,1.6,26.1,25.0,5.2,4.3,,-0.2,3.1,5.0,21.3,30.8,32.7,17.8
02-23,16.8,22.4,34.2,16.1,15.9,11.1,15.4,27.9,6.7,12.1,10.5,4.0,7.5,24.7,22.6,8.4,5.8,,4.0,6.3,10.1,17.9,26.0,34.2,15.4
02-24,11.5,25.8,34.1,24.0,17.7,19.8,6.1,32.0,19.9,23.2,2.5,5.2,19.2,10.8,10.4,2.8,13.0,,2.5,4.2,10.7,20.6,28.3,34.1,17.7
02-25,19.8,22.4,31.6,19.0,20.1,18.3,14.6,31.8,21.4,26.4,1.8,12.3,27.8,6.0,10.1,-0.1,27.6,,-0.1,4.3,14.1,23.2,29.3,31.8,19.8
02-26,17.3,22.0,25.2,19.3,21.2,11.5,5.2,28.2,14.2,28.3,10.9,19.9,32.2,19.1,14.3,10.4,25.9,,5.2,10.7,14.3,22.6,28.2,32.2,19.3
02-27,13.0,30.3,10.0,28.0,16.5,23.5,4.2,28.2,9.6,32.1,13.5,18.6,29.4,22.6,3.7,21.3,18.5,,3.7,7.5,13.4,24.4,29.8,32.1,18.6
02-28,4.8,29.4,20.1,23.8,28.8,16.3,16.5,27.9,13.0,28.1,6.6,16.2,27.9,26.6,4.9,27.2,11.3,,4.8,5.9,15.6,27.3,28.4,29.4,20.1
02-29,,32.5,,,,18.6,,,,25.6,,,,30.1,,,,,4.8,5.9,15.6,27.3,28.4,29.4,20.1
03-01,7.3,31.3,39.5,23.8,25.2,9.7,25.5,27.9,17.2,31.8,12.4,22.0,25.7,19.8,22.3,33.1,14.3,,7.3,11.3,19.3,26.1,32.3,39.5,23.8
03-02,2.8,9.8,40.1,25.2,31.1,7.2,31.6,26.4,23.1,28.6,18.6,27.7,22.4,15.1,23.8,35.7,15.2,,2.8,8.8,17.9,27.9,33.3,40.1,23.8
03-03,10.1,17.5,37.7,25.8,25.0,18.9,28.8,31.4,12.3,32.1,28.8,29.6,17.3,19.9,28.0,38.2,14.5,,10.1,13.6,18.6,29.0,34.3,38.2,25.8
03-04,28.3,13.8,32.0,24.7,17.8,28.4,11.7,25.4,9.1,33.3,32.3,14.3,11.2,26.8,24.0,29.6,15.6,,9.1,11.5,15.3,28.3,32.1,33.3,24.7
03-05,31.6,8.8,13.9,21.6,27.0,35.1,27.0,28.5,19.8,37.1,26.8,7.5,26.7,30.2,25.8,22.6,16.3,,7.5,11.9,21.2,27.3,33.0,37.1,26.7
03-06,30.5,12.2,13.0,21.8,27.7,31.1,31.5,34.3,24.1,33.0,8.1,12.4,30.1,35.1,34.1,12.3,14.4,,8.1,12.2,14.1,31.2,34.2,35.1,27.7
03-07,31.6,23.5,12.6,24.8,24.2,17.5,27.9,23.3,26.3,20.3,21.6,21.4,25.8,34.2,34.4,6.5,12.3,,6.5,12.5,21.2,25.9,32.7,34.4,23.5
03-08,27.0,22.1,23.8,20.9,18.9,20.5,27.9,25.3,24.4,19.4,32.0,30.7,21.9,26.0,37.3,16.8,18.0,,16.8,18.5,20.8,26.2,31.2,37.3,23.8
03-09,32.4,17.8,19.8,19.9,26.0,28.8,20.1,34.4,25.0,24.7,34.8,30.5,14.1,26.2,25.3,12.9,19.5,,12.9,16.3,19.9,26.8,33.2,34.8,25.0
03-10,27.0,23.5,10.1,16.0,34.2,30.6,20.1,34.5,27.7,35.1,36.4,23.8,17.4,26.2,16.6,2.2,29.5,,2.2,13.6,19.5,29.8,34.8,36.4,26.2
03-11,31.3,30.1,20.7,12.6,29.9,32.4,26.6,14.8,34.5,38.6,33.9,26.9,16.8,32.4,12.0,13.5,19.6,,12.0,13.1,19.0,31.5,34.1,38.6,26.9
03-12,39.0,25.7,17.7,26.2,27.5,35.4,28.9,16.7,30.3,33.8,31.6,31.3,25.0,29.1,15.1,25.9,23.0,,15.1,17.3,25.6,30.5,34.4,39.0,27.5
03-13,39.7,25.3,20.5,27.7,28.4,35.7,32.1,21.8,29.0,31.1,34.5,31.4,16.9,24.4,21.5,24.7,24.0,,16.9,21.1,24.3,31.2,35.0,39.7,27.7
03-14,37.4,16.6,26.9,23.6,30.0,34.5,39.2,23.7,34.0,22.5,39.4,35.0,12.3,29.2,24.9,21.8,30.6,,12.3,19.7,23.7,34.1,38.1,39.4,29.2
03-15,32.8,13.7,30.7,23.6,31.7,36.8,38.4,20.5,43.2,15.1,42.1,24.3,16.0,31.7,26.1,32.1,24.4,,13.7,15.7,24.1,32.2,39.9,43.2,30.7
03-16,37.9,16.2,37.8,29.4,35.1,39.6,31.0,31.0,40.9,19.6,39.4,22.1,21.9,33.0,21.3,23.6,6.6,,6.6,18.2,22.1,35.6,39.5,40.9,31.0
03-17,40.7,17.6,36.5,35.2,15.7,33.5,20.5,24.4,40.6,23.6,39.3,22.4,22.9,33.8,23.1,17.5,6.3,,6.3,16.8,22.0,34.1,39.8,40.7,23.6
03-18,39.0,22.3,31.9,28.3,22.7,23.4,19.5,13.7,34.6,19.8,44.8,14.4,22.9,27.3,29.5,21.2,13.0,,13.0,14.1,20.9,28.5,36.4,44.8,22.9
03-19,38.8,32.4,35.2,12.6,28.4,15.0,21.3,19.9,27.5,22.5,42.7,15.4,19.2,24.1,36.7,27.7,22.1,,12.6,15.3,21.0,29.2,37.5,42.7,24.1
03-20,39.6,26.9,37.9,17.5,25.9,21.8,31.8,31.2,32.4,34.8,39.3,23.8,26.9,19.0,26.7,26.5,22.8,,17.5,20.7,25.5,31.9,38.5,39.6,26.9
03-21,32.2,23.0,38.9,31.6,26.3,30.5,18.9,28.5,35.6,39.8,41.8,33.9,31.3,18.2,14.4,17.4,23.8,,14.4,17.9,23.6,32.5,39.3,41.8,30.5
03-22,32.2,16.9,29.6,29.8,17.7,35.8,8.3,21.3,33.4,24.0,36.1,37.0,25.5,22.6,15.1,18.3,23.2,,8.3,16.2,20.7,30.2,35.9,37.0,24.0
03-23,31.8,26.2,19.5,19.4,22.4,42.1,5.2,24.3,28.9,19.6,29.4,27.3,26.5,24.7,17.5,26.7,16.9,,5.2,17.3,19.6,26.8,30.3,42.1,24.7
03-24,32.7,35.7,19.3,21.5,26.7,39.8,0.9,27.9,26.7,24.9,33.0,31.0,25.1,29.6,17.5,34.9,11.4,,0.9,15.1,24.2,31.4,35.2,39.8,26.7
03-25,38.7,35.9,19.5,24.4,20.9,42.7,14.0,33.4,22.3,15.9,31.5,25.1,28.4,26.1,19.5,40.0,4.8,,4.8,15.1,20.6,31.8,39.2,42.7,25.1
03-26,37.8,32.9,9.0,18.3,21.5,28.3,28.1,29.2,31.4,13.0,27.1,14.4,36.3,18.7,19.5,44.2,0.4,,0.4,11.4,18.7,29.7,36.9,44.2,27.1
03-27,32.8,17.2,13.7,18.7,23.6,32.1,27.3,20.8,37.0,27.5,28.8,20.0,38.5,11.1,23.8,45.1,8.9,,8.9,12.7,19.7,29.5,37.6,45.1,23.8
03-28,22.8,26.2,27.0,30.4,18.0,37.0,31.1,22.6,39.4,29.7,24.1,24.8,32.9,16.3,33.7,39.2,27.1,,16.3,20.8,24.7,31.5,37.9,39.4,27.1
03-29,15.6,27.9,19.2,40.8,21.1,34.4,32.0,34.2,37.0,22.9,28.3,26.4,21.7,19.3,24.8,29.1,31.0,,15.6,19.3,22.7,31.2,35.4,40.8,27.9
03-30,21.1,21.7,11.4,35.6,28.0,40.3,30.7,27.5,36.8,18.6,34.2,32.2,17.2,25.5,8.8,27.9,19.0,,8.8,14.9,20.7,31.0,36.1,40.3,27.5
03-31,31.4,9.8,19.9,24.5,36.3,44.2,31.9,22.0,41.6,24.0,29.0,36.5,18.9,35.3,22.0,26.4,18.2,,9.8,18.6,22.0,32.6,38.5,44.2,26.4
04-01,35.6,15.9,14.4,16.7,39.6,28.6,30.5,24.1,27.4,23.2,28.2,37.3,26.9,33.7,34.9,27.6,29.1,,14.4,16.4,26.3,31.1,36.3,39.6,28.2
04-02,35.0,24.6,27.6,19.4,41.3,20.8,26.2,14.8,16.2,28.9,27.2,29.2,32.8,10.8,38.4,34.3,31.0,,10.8,15.6,23.8,31.4,36.4,41.3,27.6
04-03,34.1,20.7,21.0,19.1,16.6,29.6,30.6,16.4,18.3,33.0,23.1,18.9,31.3,15.1,41.5,29.8,17.1,,15.1,16.5,18.8,30.0,33.4,41.5,21.0
04-04,39.7,27.5,16.5,22.5,23.4,38.1,37.2,21.9,31.4,36.0,15.1,33.1,34.5,30.4,43.2,33.6,10.8,,10.8,15.9,23.2,34.8,38.8,43.2,31.4
04-05,38.1,22.1,17.2,25.2,35.9,37.3,32.3,23.1,37.9,27.3,24.5,33.9,35.9,33.9,38.2,19.1,8.0,,8.0,18.3,24.2,35.9,38.0,38.2,32.3
04-06,37.0,23.5,27.0,15.2,29.5,19.8,30.3,24.9,33.3,34.2,37.6,34.7,30.8,33.4,21.1,15.7,15.0,,15.0,15.5,23.0,33.3,35.6,37.6,29.5
04-07,37.0,20.9,35.8,18.6,29.8,29.6,32.8,29.6,30.3,36.6,41.7,36.3,34.0,34.2,30.9,26.8,31.4,,18.6,24.4,29.7,34.5,36.7,41.7,31.4
04-08,33.6,21.5,30.7,31.0,27.0,37.1,25.9,35.9,24.8,40.2,33.0,26.9,41.3,33.8,32.7,38.3,31.2,,21.5,25.5,30.0,34.2,39.0,41.3,32.7
04-09,31.7,21.6,25.5,29.3,23.4,41.3,8.9,41.6,28.2,39.6,15.9,28.9,35.9,37.8,27.6,34.3,35.1,,8.9,19.3,27.2,35.3,40.2,41.6,29.3
04-10,16.0,18.5,31.3,32.8,20.2,43.2,21.6,36.6,31.9,34.5,24.0,38.7,22.1,34.8,34.1,18.9,41.7,,16.0,18.7,22.0,34.6,39.9,43.2,31.9
04-11,19.8,16.2,31.7,40.2,31.0,41.2,28.3,40.6,36.3,35.3,34.9,44.1,19.4,32.1,31.5,25.9,46.3,,16.2,19.7,30.5,37.1,42.3,46.3,32.1
04-12,24.2,26.2,29.9,37.3,28.3,27.3,29.9,37.5,30.9,36.1,39.3,26.1,17.4,17.5,24.2,9.6,43.9,,9.6,17.5,25.7,32.0,38.2,43.9,28.3
04-13,26.7,34.6,34.1,25.2,29.0,26.1,30.6,22.9,37.0,39.3,43.5,16.7,22.1,10.0,21.0,12.1,30.3,,10.0,14.9,22.8,31.3,37.9,43.5,26.7
04-14,36.1,42.3,35.2,29.1,20.1,26.5,16.8,21.9,35.4,31.2,33.5,25.2,35.7,18.4,24.4,27.0,19.2,,16.8,18.9,23.9,33.8,35.9,42.3,27.0
04-15,36.5,30.3,28.4,35.6,27.9,25.2,22.2,33.1,16.9,21.9,29.2,35.6,35.6,26.1,20.1,29.5,24.7,,16.9,21.2,25.1,30.9,35.6,36.5,28.4
04-16,33.9,12.8,20.3,40.6,35.0,30.5,15.1,28.2,21.7,25.0,36.9,40.0,32.6,18.3,20.1,33.4,35.3,,12.8,17.0,21.4,34.1,38.1,40.6,30.5
04-17,38.1,22.5,25.4,38.6,37.0,33.5,12.3,36.2,27.6,20.6,40.1,17.6,28.7,22.9,20.5,30.4,40.1,,12.3,19.4,22.8,36.4,39.2,40.1,28.7
04-18,27.6,37.1,32.1,38.0,33.4,34.8,15.7,42.0,32.5,23.3,39.3,25.9,35.8,30.3,28.3,41.2,27.1,,15.7,24.9,28.1,36.0,40.0,42.0,32.5
04-19,22.9,40.4,34.1,41.8,26.0,32.2,26.2,38.2,30.6,30.8,29.1,35.8,42.2,28.4,28.2,39.4,14.2,,14.2,24.7,28.4,36.3,40.9,42.2,30.8
04-20,29.8,25.5,37.8,42.7,28.3,38.0,28.3,38.2,33.0,37.2,29.4,30.4,43.3,30.7,20.1,34.3,11.9,,11.9,23.3,29.2,37.3,40.0,43.3,30.7
04-21,28.1,24.0,40.6,37.7,28.3,43.1,31.4,40.4,35.6,41.2,24.1,35.1,35.2,34.3,24.1,43.3,24.0,,24.0,24.0,28.3,38.2,41.9,43.3,35.1
04-22,29.2,34.2,42.0,29.5,20.8,46.1,25.8,41.1,38.0,44.8,30.9,40.1,32.5,34.6,28.5,32.2,21.3,,20.8,24.0,29.4,38.4,43.1,46.1,32.5
04-23,29.8,35.7,44.3,26.5,21.2,47.7,19.9,22.1,34.0,34.1,38.3,35.8,35.8,33.0,29.2,23.2,24.8,,19.9,21.7,26.2,35.7,40.7,47.7,33.0
04-24,33.9,22.4,37.6,32.7,24.9,48.7,23.3,31.9,35.2,31.9,28.3,28.6,38.7,32.5,34.5,23.7,29.1,,22.4,23.5,28.5,34.0,38.0,48.7,31.9
04-25,36.9,23.6,29.8,31.6,28.0,43.8,31.9,38.8,32.2,29.6,26.4,36.6,40.2,37.8,40.6,29.6,24.9,,23.6,25.8,29.6,37.1,40.3,43.8,31.9
04-26,36.5,22.7,21.3,32.2,19.5,42.4,33.4,30.6,28.7,27.6,29.6,38.4,39.8,41.7,31.3,39.1,32.4,,19.5,22.2,29.4,36.9,40.6,42.4,32.2
04-27,40.0,31.0,28.6,42.3,22.1,23.3,37.7,23.2,32.4,29.5,23.2,43.4,39.1,42.6,28.9,39.4,33.4,,22.1,23.2,28.9,39.2,42.4,43.4,32.4
04-28,46.4,40.6,38.0,25.4,33.4,24.3,42.4,19.0,37.9,25.7,19.0,45.3,35.7,39.5,33.1,39.4,34.6,,19.0,22.2,31.7,39.4,43.6,46.4,35.7
04-29,49.7,44.3,35.2,18.6,19.0,31.8,42.2,21.5,43.2,24.2,19.2,38.4,33.4,46.3,39.6,24.3,40.8,,18.6,19.1,24.3,41.1,45.1,49.7,35.2
04-30,46.2,25.7,36.9,21.5,18.0,40.9,32.7,24.9,42.0,24.9,27.1,27.4,29.7,46.8,47.4,33.5,43.3,,18.0,23.5,26.8,41.1,46.4,47.4,32.7
05-01,45.1,18.4,35.7,24.3,19.0,37.5,18.5,33.3,41.7,24.2,33.8,27.1,22.0,38.1,48.4,37.8,46.6,,18.4,18.8,24.2,37.9,45.7,48.4,33.8
05-02,43.5,24.5,34.3,23.6,26.0,43.0,25.4,40.5,44.5,31.3,34.0,29.2,28.5,38.2,36.6,38.4,42.8,,23.6,25.1,29.0,38.8,43.2,44.5,34.3
05-03,28.8,30.6,35.2,33.8,32.8,45.5,35.5,47.0,40.3,38.4,36.4,33.7,35.1,36.1,29.1,25.9,43.6,,25.9,29.0,33.6,36.8,44.4,47.0,35.2
05-04,28.4,35.4,34.4,28.7,28.2,43.5,36.0,48.0,39.6,42.9,43.3,37.9,36.4,31.3,33.4,29.7,38.3,,28.2,28.6,33.0,38.6,43.4,48.0,36.0
05-05,25.0,40.4,40.7,34.5,38.9,32.4,37.6,45.3,37.1,46.6,47.2,43.0,40.4,36.6,36.6,41.8,33.9,,25.0,33.3,36.6,41.0,45.8,47.2,38.9
05-06,29.1,40.8,43.4,20.9,43.2,31.5,36.7,38.0,36.3,37.1,44.8,48.0,40.2,43.7,45.4,46.8,31.3,,20.9,30.5,36.7,43.5,46.0,48.0,40.2
05-07,34.5,36.0,39.7,24.6,47.8,34.4,35.5,31.3,35.4,32.7,44.4,46.6,33.9,32.5,46.9,41.1,31.1,,24.6,31.2,33.7,40.0,46.7,47.8,35.4
05-08,41.0,32.9,32.4,36.1,44.2,39.6,33.1,29.2,35.4,33.1,41.7,44.5,29.7,35.9,32.8,33.0,36.1,,29.2,31.3,32.9,36.8,42.7,44.5,35.4
05-09,42.8,32.1,33.3,35.0,30.4,45.4,36.3,32.7,30.2,36.0,38.4,47.0,26.6,36.9,29.8,23.7,39.1,,23.7,28.5,31.7,37.2,43.8,47.0,35.0
05-10,48.1,32.0,37.0,33.8,28.3,44.1,39.6,30.2,28.8,27.4,38.1,42.7,30.6,42.9,25.6,35.4,39.4,,25.6,27.9,30.5,39.4,43.3,48.1,35.4
05-11,50.1,43.5,45.3,29.9,28.8,38.5,40.6,22.2,36.7,31.1,43.9,35.1,36.0,44.1,28.3,37.8,36.6,,22.2,28.6,34.3,41.2,44.6,50.1,36.7
05-12,50.6,26.9,42.6,25.2,37.2,39.0,45.0,21.2,42.4,38.8,47.8,35.2,40.9,45.8,36.1,29.4,37.0,,21.2,26.2,35.9,42.4,46.6,50.6,38.8
05-13,48.0,29.8,34.2,27.0,42.3,39.8,49.1,25.7,39.0,45.3,41.5,33.9,43.6,35.1,42.9,37.6,37.8,,25.7,28.7,34.9,42.5,46.4,49.1,39.0
05-14,42.7,34.0,40.1,29.8,40.2,47.0,48.8,33.1,39.0,47.1,38.1,36.6,44.2,38.2,44.5,44.1,40.1,,29.8,33.6,38.2,44.1,47.1,48.8,40.1
05-15,42.4,35.8,39.2,34.8,43.7,50.2,46.5,40.1,32.7,37.6,40.2,40.6,46.1,36.4,43.8,46.5,44.0,,32.7,35.4,38.9,43.8,46.5,50.2,40.6
05-16,45.6,43.7,42.1,40.0,37.4,46.8,45.5,45.4,32.5,33.6,35.7,44.4,45.6,39.6,44.7,49.9,42.1,,32.5,34.9,39.9,45.5,46.1,49.9,43.7
05-17,46.2,46.6,49.0,45.4,30.5,46.0,42.1,46.6,36.4,34.4,25.0,43.3,32.2,49.1,38.5,42.0,42.1,,25.0,31.5,38.1,46.1,47.6,49.1,42.1
05-18,48.7,49.7,52.3,38.0,31.6,38.1,35.0,45.9,38.4,38.1,21.4,39.0,31.9,51.8,42.7,46.0,39.9,,21.4,31.8,38.1,45.9,50.6,52.3,39.0
05-19,50.8,50.9,49.3,34.4,31.0,39.0,33.8,38.4,33.5,42.5,27.2,37.4,32.8,47.2,46.2,41.5,40.8,,27.2,32.1,34.3,43.2,49.9,50.9,39.0
05-20,50.3,53.2,45.1,39.1,31.6,43.7,35.4,43.2,35.5,44.8,33.8,41.8,30.1,35.9,47.7,22.5,44.1,,22.5,31.0,35.5,44.3,48.7,53.2,41.8
05-21,37.0,32.2,44.6,40.0,36.4,51.7,41.6,41.4,38.5,36.6,35.2,45.1,30.2,38.5,38.7,27.6,44.5,,27.6,31.4,36.6,41.5,44.8,51.7,38.5
05-22,25.1,31.5,47.0,30.0,40.2,52.0,47.4,43.9,34.8,30.7,39.3,40.3,29.0,43.0,36.9,33.7,44.2,,25.1,29.6,33.2,43.2,47.2,52.0,39.3
05-23,29.9,32.1,43.0,32.9,37.3,35.0,47.8,40.4,35.2,33.1,43.9,41.0,29.5,30.8,32.0,32.8,44.8,,29.5,30.5,32.7,40.5,44.3,47.8,35.0
05-24,35.2,34.1,39.6,27.6,32.5,33.8,42.1,38.7,34.4,35.1,48.7,46.8,34.1,31.2,34.5,33.9,44.7,,27.6,32.0,34.0,38.9,45.5,48.7,34.5
05-25,42.4,35.7,39.5,35.4,40.8,41.7,45.8,43.3,36.3,35.5,38.0,51.1,36.8,37.5,41.2,41.8,41.8,,35.4,35.6,37.3,41.8,44.3,51.1,40.8
05-26,44.8,35.5,38.8,44.5,38.8,38.8,46.3,47.1,37.9,34.7,37.8,49.5,40.8,43.9,41.4,49.8,38.7,,34.7,36.9,38.7,44.6,48.0,49.8,40.8
05-27,50.4,39.7,42.9,49.4,34.6,32.0,43.1,52.1,39.7,35.2,36.6,45.3,35.9,47.6,42.4,51.8,38.9,,32.0,35.0,38.4,45.8,51.0,52.1,42.4
05-28,47.9,42.4,45.0,45.5,34.0,37.0,37.5,52.2,36.0,39.0,39.4,40.2,34.3,50.4,47.0,43.4,40.9,,34.0,35.3,38.7,45.1,48.9,52.2,40.9
05-29,37.4,37.3,45.4,32.7,32.5,44.6,34.3,49.6,39.9,41.5,42.9,40.2,36.1,50.5,44.7,31.4,45.7,,31.4,32.6,37.1,44.6,47.3,50.5,40.2
05-30,38.8,38.1,44.0,37.3,29.4,45.0,34.8,48.6,47.8,42.4,47.4,46.9,38.1,53.1,41.3,30.8,45.3,,29.4,33.2,38.1,45.6,48.1,53.1,42.4
05-31,43.9,44.1,42.8,44.5,39.6,48.6,36.6,49.9,51.4,42.4,49.8,51.4,39.8,51.5,44.2,29.8,45.9,,29.8,38.4,42.7,48.8,51.4,51.5,44.2
06-01,46.0,48.5,43.6,40.6,50.0,50.7,42.3,44.2,50.4,44.4,46.9,40.2,40.6,53.5,48.1,36.6,42.0,,36.6,40.5,42.2,48.2,50.5,53.5,44.4
06-02,48.1,43.2,41.8,45.9,38.7,51.4,53.2,50.5,48.9,48.9,45.3,44.4,42.6,52.9,51.1,45.3,38.8,,38.7,40.6,44.2,49.2,52.0,53.2,45.9
06-03,48.8,40.7,45.5,47.2,35.7,55.5,46.5,49.8,47.1,48.1,50.4,50.3,41.4,52.8,53.7,48.9,41.1,,35.7,40.9,46.3,49.9,53.1,55.5,48.1
06-04,52.0,34.3,47.5,50.8,45.5,58.9,45.2,45.8,47.4,49.5,54.0,54.1,43.0,53.4,56.4,49.3,43.9,,34.3,43.5,45.7,52.3,55.1,58.9,49.3
06-05,54.1,35.4,45.1,50.1,51.9,46.8,45.1,46.8,45.7,52.4,52.8,54.9,46.2,56.9,55.0,45.4,46.7,,35.4,45.1,46.1,52.5,54.9,56.9,46.8
06-06,35.0,38.8,40.3,55.8,46.7,37.4,48.3,47.1,44.7,52.2,51.4,52.8,45.9,41.4,57.3,44.9,49.1,,35.0,38.3,44.1,49.6,54.0,57.3,46.7
06-07,30.9,33.8,36.1,52.0,42.4,44.2,51.0,48.1,41.0,49.5,54.7,52.3,49.5,32.6,58.5,44.8,46.5,,30.9,33.3,42.2,49.8,53.3,58.5,46.5
06-08,39.0,35.1,40.0,47.8,43.9,54.6,52.5,41.2,46.8,50.4,56.1,52.9,32.5,26.8,52.7,51.7,44.2,,26.8,34.1,40.9,51.9,53.6,56.1,46.8
06-09,46.8,44.3,39.6,52.9,36.6,45.1,57.1,46.8,48.5,56.4,55.7,56.8,35.4,33.4,56.1,55.5,43.8,,33.4,36.1,44.2,55.5,56.6,57.1,46.8
06-10,51.6,43.9,39.4,43.3,43.2,34.9,58.2,52.0,47.1,55.5,51.8,48.9,45.6,42.0,47.7,57.8,42.2,,34.9,40.9,43.3,51.7,56.4,58.2,47.1
06-11,50.8,29.8,38.9,36.8,46.6,43.2,50.4,48.3,42.9,48.8,49.3,47.4,46.0,49.0,45.5,57.9,44.4,,29.8,38.1,44.2,48.8,50.5,57.9,46.6
06-12,46.0,35.6,41.1,34.0,46.2,48.7,54.7,50.2,48.1,46.9,41.4,51.6,48.4,56.5,53.4,60.0,40.3,,34.0,38.4,45.0,50.5,55.4,60.0,48.1
06-13,49.1,44.3,42.2,34.8,44.0,55.2,55.9,52.3,50.6,42.4,37.4,57.5,48.6,53.9,58.0,39.4,40.2,,34.8,38.6,42.4,52.6,56.6,58.0,48.6
06-14,52.4,50.6,40.6,39.9,44.6,49.7,45.7,38.0,51.7,48.1,46.2,59.4,43.7,49.2,60.7,35.7,42.2,,35.7,39.2,43.4,49.9,55.2,60.7,46.2
06-15,56.1,52.2,40.6,49.6,49.9,47.8,50.1,43.3,49.2,54.2,50.9,58.9,47.2,53.7,64.0,46.3,38.0,,38.0,42.2,47.7,52.5,57.2,64.0,49.9
06-16,61.2,52.7,42.0,43.2,41.9,49.6,51.9,42.1,53.6,51.2,55.2,53.0,48.3,48.4,62.7,56.5,38.6,,38.6,42.0,47.2,53.1,58.4,62.7,51.2
06-17,51.5,54.1,42.4,36.8,41.5,58.7,51.9,35.7,55.6,51.7,48.9,51.6,45.1,37.5,61.5,58.9,44.0,,35.7,37.2,43.7,52.4,58.8,61.5,51.5
06-18,47.4,52.6,37.9,47.3,45.0,59.2,54.3,33.9,57.2,55.8,51.2,47.8,46.3,36.9,60.7,54.0,53.3,,33.9,37.5,47.1,54.0,58.0,60.7,51.2
06-19,55.4,47.9,45.1,50.9,37.0,46.8,49.3,44.2,58.9,56.7,55.0,45.3,50.4,42.9,57.9,38.5,54.2,,37.0,41.1,45.3,54.4,57.2,58.9,49.3
06-20,60.6,50.3,44.5,49.5,40.5,42.9,44.6,51.4,55.6,59.2,59.1,48.0,46.5,47.2,55.5,34.9,48.6,,34.9,41.9,46.1,52.2,59.1,60.6,48.6
06-21,56.2,53.2,42.2,49.5,45.6,55.8,50.0,51.8,59.7,60.6,56.7,53.3,35.4,51.8,55.0,45.3,47.6,,35.4,44.0,49.1,55.2,57.9,60.6,51.8
06-22,57.8,54.0,46.4,46.7,51.8,59.0,45.9,49.1,56.5,57.1,54.1,48.9,31.9,51.4,60.3,52.6,47.1,,31.9,46.2,48.5,54.6,58.3,60.3,51.8
06-23,61.2,52.3,52.4,49.8,57.2,60.9,50.0,50.1,58.1,59.2,49.6,49.8,41.8,52.2,56.6,50.8,46.6,,41.8,48.4,50.0,56.7,59.9,61.2,52.2
06-24,60.8,55.6,55.8,56.9,53.1,62.0,50.8,52.1,58.5,56.2,50.0,45.3,48.6,55.0,45.6,48.1,47.3,,45.3,46.6,49.7,55.9,59.4,62.0,53.1
06-25,56.6,56.8,55.5,58.5,52.5,59.4,52.2,56.1,58.1,48.8,52.4,52.5,52.4,52.8,43.9,51.1,50.6,,43.9,49.9,52.4,56.2,58.2,59.4,52.5
06-26,53.6,55.1,46.2,53.8,48.0,60.2,58.8,50.4,56.4,52.3,54.6,58.8,53.4,49.9,46.9,52.7,51.0,,46.2,47.6,50.9,54.7,58.8,60.2,53.4
06-27,56.0,52.8,48.9,51.4,51.4,57.8,58.5,42.5,57.6,55.8,54.1,59.5,54.6,55.6,50.2,53.6,50.9,,42.5,49.7,51.4,55.9,58.1,59.5,54.1
