date,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
01-29,16.1,19.9,3.2,18.7,19.0,26.8,26.4,6.6,26.6,26.4,29.8,28.4,29.5,17.1,16.1,18.7,23.8,14.7,,3.2,12.3,17.2,26.4,28.7,29.8,19.5
01-30,25.9,13.7,0.2,24.9,18.3,23.9,23.7,20.9,19.9,27.6,22.5,28.3,34.6,19.6,20.2,15.7,24.0,4.9,,0.2,11.1,19.6,24.0,27.8,34.6,21.7
01-31,21.2,6.2,7.1,23.7,16.0,14.3,17.8,22.2,12.3,27.6,8.5,32.2,33.1,22.3,27.1,16.2,23.8,7.5,,6.2,7.3,14.5,23.6,29.0,33.1,19.5
02-01,25.6,1.0,6.6,20.0,13.5,-10.5,19.6,20.4,4.8,26.4,11.5,31.4,31.2,21.9,31.0,24.7,12.7,15.6,,-10.5,3.7,12.8,24.4,31.0,31.4,19.8
02-02,18.4,9.1,3.3,26.8,16.2,-4.4,19.5,23.3,4.8,29.9,4.0,22.9,31.4,25.5,30.4,29.4,3.4,21.1,,-4.4,3.4,9.8,25.2,30.1,31.4,20.3
02-03,16.8,23.7,11.6,23.5,17.5,21.3,13.9,25.0,8.8,32.3,2.8,25.2,34.1,24.7,11.5,22.1,2.9,22.2,,2.8,7.1,14.2,23.7,27.3,34.1,21.7
02-04,21.6,28.3,6.6,22.2,16.1,28.8,11.4,23.1,4.0,31.8,12.5,25.8,34.6,22.3,-1.5,13.5,12.9,23.7,,-1.5,5.8,13.0,23.6,29.7,34.6,21.9
02-05,10.7,35.4,8.4,23.7,20.8,21.0,11.1,28.6,1.3,32.2,17.9,28.0,28.3,18.3,11.7,18.1,20.8,19.3,,1.3,10.0,17.9,23.4,29.7,35.4,20.1
02-06,21.6,33.4,10.0,22.0,22.7,13.7,10.4,21.0,12.4,33.9,24.0,27.0,19.8,8.8,24.2,23.6,20.5,15.6,,8.8,10.3,16.0,23.5,28.9,33.9,21.3
02-07,29.5,27.3,18.1,20.3,17.7,20.8,10.7,15.1,17.8,34.3,29.2,29.1,25.9,-0.4,25.8,26.9,24.4,17.3,,-0.4,13.8,17.8,26.8,29.3,34.3,22.6
02-08,28.8,27.0,15.2,19.0,7.5,6.6,22.3,18.7,25.0,34.5,34.5,32.3,30.0,5.2,22.5,27.4,29.1,17.8,,5.2,7.3,18.7,28.7,32.9,34.5,23.8
02-09,27.6,26.7,24.9,15.6,7.6,1.2,21.9,11.7,27.7,31.5,35.7,37.9,32.3,9.7,11.2,26.5,31.2,12.4,,1.2,9.1,12.8,27.7,33.3,37.9,25.7
02-10,8.5,27.9,25.2,8.8,12.5,15.2,23.8,5.7,22.2,26.8,33.7,34.6,18.7,13.3,7.5,24.6,32.4,21.0,,5.7,8.2,13.5,25.1,32.8,34.6,21.6
02-11,20.8,25.2,23.4,8.7,15.4,18.9,23.2,1.3,18.4,24.6,33.6,23.2,15.0,9.4,12.7,25.9,32.4,21.0,,1.3,9.2,15.7,23.4,27.8,33.6,20.9
02-12,23.9,17.8,27.0,7.8,20.7,26.4,22.6,14.2,27.2,32.8,34.9,19.2,16.9,14.3,14.6,26.2,26.0,21.2,,7.8,14.3,17.9,26.2,28.9,34.9,21.9
02-13,22.2,12.7,22.6,5.8,22.5,28.1,16.3,19.8,30.0,34.5,33.2,22.6,20.7,22.2,20.1,21.9,27.9,21.1,,5.8,15.2,20.7,22.6,31.0,34.5,22.2
02-14,22.0,11.4,7.3,8.6,17.8,25.2,17.2,20.1,31.3,37.3,29.3,24.3,25.3,26.7,25.5,11.4,26.9,12.3,,7.3,10.6,17.3,25.4,29.9,37.3,23.2
02-15,12.0,19.8,11.5,4.8,20.1,25.0,16.9,22.6,36.4,29.5,33.9,26.9,13.5,22.8,22.9,13.8,25.3,5.7,,4.8,9.7,14.1,24.8,30.8,36.4,21.4
02-16,-2.6,23.6,20.1,15.5,20.2,24.8,14.0,25.7,28.0,17.5,33.3,30.4,16.6,9.1,26.7,16.1,18.7,11.0,,-2.6,10.4,16.2,24.7,28.8,33.3,19.4
02-17,6.5,23.9,16.4,16.4,22.3,12.1,16.5,19.9,27.5,21.7,32.9,28.0,26.2,5.6,13.3,11.4,17.1,17.1,,5.6,10.0,16.4,22.3,27.7,32.9,17.1
02-18,9.3,23.0,23.2,12.7,16.0,18.0,19.0,12.7,30.3,30.9,25.0,28.0,28.2,5.5,6.6,9.1,22.0,19.6,,5.5,8.4,13.1,23.2,28.8,30.9,19.3
02-19,4.4,18.7,22.5,13.1,13.5,22.7,15.0,15.2,18.5,33.6,23.4,27.4,13.6,-1.1,8.9,22.8,24.3,23.5,,-1.1,7.5,13.7,22.8,25.2,33.6,18.6
02-20,1.0,20.4,19.3,22.6,13.3,13.8,13.5,18.6,14.1,25.3,25.9,26.5,-3.3,3.1,11.7,19.8,25.5,26.0,,-3.3,2.4,13.5,22.4,25.9,26.5,19.0
02-21,9.4,25.7,17.9,23.4,7.6,9.0,25.5,12.9,23.2,16.2,23.0,31.0,0.6,8.3,20.1,16.9,22.9,25.0,,0.6,8.1,13.2,23.2,25.6,31.0,19.0
02-22,14.8,24.6,18.5,27.3,7.0,13.7,33.0,9.7,22.4,8.1,20.7,24.1,5.8,10.3,26.9,25.2,11.9,11.1,,5.8,7.8,11.2,23.9,27.0,33.0,16.7
02-23,17.2,15.6,19.0,29.8,16.8,16.7,12.4,12.3,28.7,11.5,15.9,12.6,8.2,8.6,28.0,25.6,6.5,4.8,,4.8,7.7,12.3,17.2,28.2,29.8,15.8
02-24,18.8,11.4,19.7,30.1,20.5,16.3,17.1,10.9,32.9,23.2,23.7,3.0,5.2,12.1,13.9,14.0,4.7,11.3,,3.0,5.1,11.5,19.6,25.6,32.9,15.1
02-25,19.8,13.9,19.8,25.2,18.9,18.3,16.6,17.3,32.8,24.1,28.6,1.1,10.3,20.6,10.1,13.3,2.1,20.8,,1.1,7.7,14.2,20.5,26.2,32.8,18.6
02-26,24.3,13.6,20.4,23.5,17.5,22.3,8.5,9.0,28.3,14.2,29.5,7.4,16.6,23.5,21.4,15.2,6.5,22.8,,6.5,8.2,14.3,22.7,25.5,29.5,18.9
02-27,30.9,11.2,31.2,10.1,21.5,19.0,19.6,9.1,27.0,11.3,32.5,15.6,20.0,24.6,26.8,6.6,17.5,15.6,,6.6,9.8,15.6,24.3,31.0,32.5,19.3
02-28,28.6,2.9,30.1,19.5,22.3,17.5,17.8,20.1,25.5,15.8,28.5,7.7,18.1,26.2,26.5,10.1,25.5,10.8,,2.9,9.4,17.6,25.5,28.5,30.1,19.8
02-29,,,28.2,,,,16.3,,,,28.3,,,,28.1,,,,,2.9,9.4,17.6,25.5,28.5,30.1,19.8
03-01,16.9,4.3,26.2,32.4,21.9,20.0,10.1,29.2,25.5,20.0,30.9,12.4,19.9,26.8,22.3,20.8,31.0,11.9,,4.3,11.4,19.9,26.2,30.9,32.4,21.4
03-02,19.6,2.8,8.8,33.6,21.6,27.0,8.9,31.3,25.3,23.2,31.5,18.2,24.7,24.6,19.4,22.9,33.1,15.6,,2.8,8.9,19.4,25.2,32.0,33.6,23.1
03-03,26.6,13.0,19.1,33.8,23.8,24.3,20.3,28.8,29.8,14.7,31.8,23.7,27.6,19.6,25.0,24.3,33.3,14.8,,13.0,14.7,20.6,27.5,32.2,33.8,24.3
03-04,17.8,28.2,12.8,29.1,24.7,17.5,28.2,15.9,26.6,12.5,33.0,27.9,17.0,13.6,26.8,27.9,29.3,12.0,,12.0,12.7,17.1,27.9,29.2,33.0,25.6
03-05,22.5,29.3,6.9,13.9,20.7,23.7,31.2,21.5,27.6,21.4,33.6,26.4,11.6,20.9,28.7,26.7,25.0,17.8,,6.9,13.2,20.9,26.7,29.9,33.6,23.1
03-06,26.6,28.0,13.8,12.5,18.9,23.1,29.6,26.7,31.0,27.9,30.2,9.1,14.8,27.9,29.9,28.6,18.0,17.9,,9.1,13.4,18.1,27.9,30.0,31.0,26.7
03-07,23.3,26.8,25.6,12.8,21.4,22.0,23.2,29.8,26.1,29.1,22.3,20.8,23.5,28.4,32.8,32.7,8.4,14.0,,8.4,13.6,22.1,26.7,30.7,32.8,23.4
03-08,15.4,25.2,20.3,19.0,21.4,21.8,25.5,27.1,27.2,28.8,20.7,32.1,30.6,21.9,27.6,36.1,11.2,17.3,,11.2,16.7,20.8,27.2,31.1,36.1,23.6
03-09,12.6,28.2,15.4,15.9,21.0,26.1,29.4,24.2,31.8,28.7,26.0,35.8,32.2,14.4,26.5,28.8,15.5,16.9,,12.6,15.1,17.3,28.7,31.9,35.8,26.0
03-10,2.8,25.4,19.9,8.1,15.6,28.3,30.0,25.5,34.2,30.8,31.0,36.5,27.7,19.8,27.8,20.6,8.4,24.7,,2.8,8.3,20.0,28.3,32.0,36.5,25.4
03-11,4.6,33.3,29.4,16.4,17.5,31.8,31.9,28.5,18.7,31.6,33.8,32.6,27.6,18.7,30.8,15.8,10.8,21.6,,4.6,14.3,18.7,31.6,32.8,33.8,28.0
03-12,7.7,37.8,24.3,16.0,24.9,28.9,31.8,29.8,20.2,32.6,34.0,34.4,33.4,23.7,32.4,18.6,23.4,22.9,,7.7,17.8,23.4,32.3,34.1,37.8,26.9
03-13,2.0,37.4,21.5,19.0,22.6,26.8,33.8,34.5,25.3,32.3,30.9,34.5,31.6,21.1,23.7,24.4,23.7,22.3,,2.0,20.5,22.7,31.6,34.5,37.4,24.8
03-14,12.8,34.7,13.7,21.6,28.1,28.8,34.2,37.8,27.4,33.4,25.0,38.9,31.7,12.7,27.1,27.1,22.3,27.6,,12.7,13.5,25.3,31.4,35.6,38.9,27.5
03-15,12.4,32.5,10.0,25.0,26.4,29.4,36.0,39.1,25.1,39.6,17.5,39.9,24.0,17.9,29.7,27.4,27.7,27.6,,10.0,16.0,25.0,29.7,39.3,39.9,27.5
03-16,16.4,36.4,14.1,32.2,30.3,33.6,37.3,33.2,34.5,40.0,21.7,39.1,21.4,22.8,30.4,22.7,28.0,13.6,,13.6,15.7,22.7,33.6,37.8,40.0,30.4
03-17,23.2,38.3,16.1,33.4,34.8,20.0,32.7,23.0,25.5,40.7,26.9,39.1,23.2,24.4,30.1,22.6,23.7,7.3,,7.3,18.8,23.2,32.4,38.5,40.7,25.0
03-18,21.1,37.3,19.1,30.0,30.6,20.4,22.5,22.8,15.7,37.5,23.0,41.2,17.2,23.9,26.8,26.8,22.9,9.1,,9.1,16.8,21.2,26.8,37.4,41.2,23.0
03-19,13.8,35.7,28.2,30.9,16.3,27.3,14.5,23.7,20.1,32.7,26.1,42.0,17.4,20.0,26.6,32.8,25.2,17.6,,13.8,15.8,20.0,28.1,33.7,42.0,25.7
03-20,12.1,35.8,25.1,34.6,18.5,24.3,19.0,28.3,30.3,34.1,32.4,37.9,24.3,22.9,22.1,29.1,25.9,22.0,,12.1,18.9,23.0,30.2,35.0,37.9,25.5
03-21,16.6,27.2,22.5,34.3,29.2,24.9,29.2,22.0,29.7,36.7,37.6,38.7,30.3,26.1,19.5,17.1,24.1,20.4,,16.6,18.8,22.7,29.6,37.0,38.7,26.7
03-22,14.7,28.2,15.4,26.4,28.8,18.4,33.9,10.8,24.5,36.7,27.2,35.5,33.0,25.3,23.6,19.0,24.0,19.9,,10.8,15.2,20.3,28.1,34.4,36.7,24.9
03-23,19.8,28.8,22.9,19.0,20.9,18.6,38.2,7.3,25.9,31.0,23.4,30.7,29.0,26.7,24.5,19.7,29.2,15.8,,7.3,17.8,19.9,28.6,30.8,38.2,23.9
03-24,24.9,31.3,31.2,18.7,22.5,23.8,37.9,6.5,31.9,29.2,26.3,31.2,28.0,26.0,28.3,20.9,36.4,12.7,,6.5,16.9,23.9,31.0,33.3,37.9,27.1
03-25,29.2,32.9,32.4,17.2,24.0,19.9,39.3,14.3,32.5,26.9,19.8,30.1,25.5,24.0,28.7,19.5,40.4,6.7,,6.7,16.4,20.3,30.0,34.8,40.4,26.2
03-26,17.2,33.1,30.6,8.8,21.4,18.6,26.8,26.9,29.2,36.3,17.3,27.3,17.1,29.7,22.9,20.2,41.9,1.4,,1.4,14.6,18.7,29.0,34.1,41.9,24.9
03-27,21.6,28.4,17.6,17.3,22.6,24.3,29.3,30.3,21.7,39.7,26.1,28.2,23.1,33.9,14.8,25.6,42.9,7.5,,7.5,16.6,21.8,28.4,35.6,42.9,25.0
03-28,26.7,19.2,18.7,26.2,28.8,19.6,35.0,32.9,25.0,42.3,27.1,28.9,27.4,33.1,17.0,33.1,38.1,17.4,,17.0,18.3,25.1,32.5,35.9,42.3,27.2
03-29,26.0,14.6,27.7,17.2,34.8,20.7,34.8,34.1,32.1,39.4,22.4,33.0,28.9,24.2,20.7,28.3,32.5,28.1,,14.6,19.6,24.4,32.4,34.8,39.4,28.2
03-30,20.5,19.4,20.9,10.6,35.9,31.7,38.4,33.7,27.8,40.2,19.9,32.9,32.6,19.9,25.5,14.5,31.0,19.4,,10.6,17.9,20.0,32.5,36.7,40.2,26.7
03-31,23.3,30.1,7.2,19.2,28.2,40.0,42.0,34.4,21.9,41.5,24.0,32.4,37.2,21.4,33.9,21.9,29.4,20.8,,7.2,20.3,22.1,33.7,40.4,42.0,28.8
04-01,24.5,33.0,12.6,12.5,18.4,39.3,32.6,31.6,23.1,32.9,23.8,32.1,36.9,28.3,35.1,31.2,29.5,26.7,,12.5,16.6,24.7,32.5,35.7,39.3,30.4
04-02,23.4,33.1,22.6,23.9,18.7,40.8,25.9,29.9,17.9,21.6,29.2,29.7,30.9,30.8,16.5,38.5,33.1,31.5,,16.5,18.5,23.4,30.9,34.7,40.8,29.4
04-03,30.6,33.8,18.7,19.8,21.4,20.9,31.4,36.0,19.6,21.0,35.2,25.5,20.4,31.2,14.5,40.9,32.6,24.9,,14.5,19.3,20.9,31.4,35.5,40.9,25.2
04-04,36.0,38.1,24.4,16.2,23.7,25.6,36.8,36.9,22.1,28.3,36.9,18.0,32.7,32.5,28.1,42.9,32.7,12.4,,12.4,17.4,24.6,35.7,37.2,42.9,30.4
04-05,25.3,36.0,22.2,16.0,24.8,36.7,36.6,34.9,23.9,36.9,31.9,26.5,33.4,35.2,31.8,40.6,26.4,8.7,,8.7,20.3,25.4,35.2,36.8,40.6,31.8
04-06,20.6,34.4,20.8,24.2,16.3,30.1,21.3,31.0,26.5,34.7,38.5,35.6,36.7,33.7,31.3,24.8,23.8,12.7,,12.7,19.3,23.9,33.5,35.9,38.5,28.3
04-07,26.3,34.8,17.9,29.8,22.4,26.8,24.8,32.1,33.6,31.9,40.5,39.8,35.1,34.2,35.5,33.8,30.0,25.0,,17.9,24.1,27.1,34.1,36.8,40.5,32.0
04-08,30.5,33.6,17.3,25.7,28.8,25.1,34.7,29.5,33.1,25.4,39.3,33.9,29.5,40.1,36.1,35.1,36.8,31.8,,17.3,25.3,29.5,34.6,37.6,40.1,32.4
04-09,36.0,30.8,20.3,24.8,30.9,21.9,39.6,19.0,37.2,25.8,37.3,20.4,30.4,37.0,37.9,31.5,36.6,34.8,,19.0,20.3,26.3,36.6,37.5,39.6,31.2
04-10,33.1,13.4,18.2,27.6,31.0,21.1,41.5,23.3,37.8,32.1,34.6,24.5,37.7,24.5,34.6,35.8,25.7,37.3,,13.4,20.2,24.6,34.6,37.7,41.5,31.6
04-11,30.3,17.2,16.1,27.9,37.2,27.1,40.1,31.0,33.8,37.3,33.7,32.7,44.4,21.0,34.2,35.5,23.7,42.4,,16.1,19.9,28.1,35.3,40.8,44.4,33.2
04-12,36.6,21.1,27.8,28.0,36.4,30.7,26.2,32.2,38.9,35.0,36.6,37.3,30.1,19.3,22.0,28.5,17.1,42.4,,17.1,20.6,27.8,36.3,37.8,42.4,30.4
04-13,39.7,24.6,31.6,29.7,26.5,28.9,23.8,29.7,25.9,36.7,39.7,42.1,19.9,23.9,14.8,26.2,12.8,32.2,,12.8,18.4,24.8,31.4,39.7,42.1,27.7
04-14,36.3,31.6,35.9,29.8,27.8,24.4,26.4,21.4,23.0,36.7,33.9,35.6,30.3,34.1,19.9,26.7,21.1,20.8,,19.9,21.0,24.6,33.6,36.0,36.7,28.8
04-15,34.9,32.1,30.7,24.8,34.8,29.7,27.9,24.1,33.6,18.0,25.5,33.4,33.7,35.4,28.4,24.1,30.1,24.6,,18.0,24.1,25.7,33.3,34.8,35.4,29.9
04-16,34.9,31.8,12.2,19.0,38.2,35.7,32.2,20.4,30.7,25.2,29.5,36.6,39.9,31.9,21.2,20.0,31.8,32.1,,12.2,19.7,25.7,32.2,37.1,39.9,31.8
04-17,24.1,34.1,23.3,28.0,40.5,39.4,33.7,14.2,34.6,32.5,23.9,40.5,21.9,34.0,24.2,21.7,32.6,37.0,,14.2,21.8,24.1,34.1,39.8,40.5,32.5
04-18,17.0,24.5,32.1,31.1,38.7,35.8,33.9,15.0,40.0,36.0,24.9,39.7,24.3,39.7,31.9,30.9,36.6,31.6,,15.0,22.1,30.9,35.9,39.7,40.0,32.0
04-19,22.0,21.1,35.7,32.4,40.3,28.8,34.0,26.7,37.2,31.9,31.4,32.0,33.9,41.1,31.0,30.3,39.3,18.3,,18.3,21.7,30.4,34.0,39.6,41.1,32.0
04-20,30.3,27.0,25.2,37.0,42.1,29.0,40.2,29.7,38.1,36.0,36.7,30.4,32.1,41.5,31.3,20.8,36.9,15.2,,15.2,23.9,29.8,36.8,40.6,42.1,31.7
04-21,35.0,27.0,20.5,37.8,35.7,27.4,45.0,31.7,39.5,37.9,38.1,27.4,38.5,34.5,36.1,26.3,39.7,24.6,,20.5,25.8,27.9,37.9,39.6,45.0,35.3
04-22,38.3,24.4,30.0,38.2,28.0,24.7,45.8,28.2,41.7,37.6,43.5,30.0,40.5,34.6,37.5,30.0,35.0,23.6,,23.6,24.6,30.0,38.2,42.2,45.8,34.8
04-23,35.2,26.5,31.3,40.4,30.6,24.1,47.4,21.7,26.1,34.3,34.2,36.6,39.4,38.5,35.8,31.4,28.3,26.2,,21.7,25.5,28.6,35.7,39.7,47.4,32.8
04-24,27.0,32.1,22.0,37.9,35.6,25.6,49.7,25.8,31.3,34.3,35.6,29.2,31.2,41.4,33.9,33.5,26.3,29.3,,22.0,25.7,29.2,34.2,39.0,49.7,31.7
04-25,31.1,33.6,22.1,29.0,34.2,28.5,44.8,33.1,38.0,31.7,28.8,28.0,37.4,42.6,38.1,39.6,27.7,29.2,,22.1,27.9,29.1,37.1,40.5,44.8,32.4
04-26,36.5,35.2,22.7,20.4,33.2,21.4,40.6,36.3,29.7,32.1,29.0,29.4,39.9,40.0,40.6,32.5,33.8,35.8,,20.4,22.3,29.9,36.2,40.2,40.6,33.5
04-27,39.7,38.9,28.4,23.1,40.5,24.0,27.6,40.5,25.2,34.8,30.4,25.5,42.3,39.3,43.3,30.1,39.9,37.3,,23.1,24.8,28.6,39.6,41.0,43.3,36.1
04-28,34.3,41.6,37.8,35.3,30.1,31.4,28.0,44.6,20.8,37.9,28.9,22.1,44.8,38.5,42.4,36.5,40.5,35.7,,20.8,26.2,31.7,38.4,43.0,44.8,36.1
04-29,36.1,44.5,39.6,33.3,21.1,22.6,33.4,44.2,25.2,44.6,26.8,25.9,40.3,29.8,45.0,43.3,32.2,43.3,,21.1,24.4,30.1,43.0,44.5,45.0,34.8
04-30,37.8,44.2,28.3,36.2,24.2,18.6,41.0,37.3,27.4,44.0,27.4,31.3,30.6,29.2,46.5,47.8,31.3,45.3,,18.6,26.5,29.4,40.7,45.6,47.8,33.8
05-01,36.4,39.4,17.9,36.8,26.0,22.2,40.2,22.8,36.8,42.1,29.6,37.0,30.9,22.6,43.7,48.5,35.5,44.8,,17.9,22.5,29.7,39.1,44.0,48.5,36.6
05-02,36.8,39.3,22.9,33.4,25.3,27.6,42.9,27.9,43.5,44.8,32.4,37.1,31.2,28.8,38.7,40.1,36.7,40.6,,22.9,26.9,31.3,39.2,43.0,44.8,36.7
05-03,36.0,29.5,27.4,32.4,35.0,33.2,44.8,36.7,44.9,41.0,38.5,39.7,35.4,35.8,39.3,33.1,32.2,42.1,,27.4,31.4,33.4,39.2,43.0,44.9,35.9
05-04,34.0,24.6,32.6,32.8,33.6,31.6,44.5,38.8,46.5,41.1,42.4,44.1,39.4,37.6,34.2,34.6,31.1,38.7,,24.6,31.5,33.6,39.3,44.2,46.5,36.1
05-05,31.7,25.9,37.4,38.5,36.2,36.9,36.3,39.7,46.7,39.5,46.1,47.0,43.6,40.5,37.9,38.6,37.9,33.2,,25.9,32.8,36.9,39.7,46.3,47.0,38.2
05-06,33.7,27.4,38.5,41.5,25.0,42.6,32.9,36.9,39.3,36.3,37.3,43.0,47.2,38.7,43.6,44.4,44.3,30.0,,25.0,29.2,36.3,42.5,44.3,47.2,38.6
05-07,38.1,32.9,33.1,39.9,24.5,45.8,36.4,34.4,30.3,34.8,34.8,44.0,48.2,34.5,37.5,48.0,43.5,32.4,,24.5,31.8,34.4,39.7,46.4,48.2,35.6
05-08,36.7,37.7,31.1,32.5,34.4,43.4,39.3,34.9,31.2,35.1,34.9,41.7,48.3,31.6,38.0,36.9,38.7,35.5,,31.1,31.5,34.9,38.0,42.2,48.3,36.1
05-09,32.0,39.8,30.4,32.2,37.0,29.5,45.0,40.4,33.5,30.0,38.0,41.7,49.0,28.1,38.1,32.0,30.4,39.6,,28.1,29.9,32.0,39.5,42.7,49.0,35.3
05-10,30.8,43.2,29.5,35.2,35.7,27.9,46.7,40.7,33.6,28.6,30.1,39.7,47.2,31.9,43.5,29.4,32.8,41.7,,27.9,29.2,30.9,40.6,44.5,47.2,34.4
05-11,37.5,46.0,38.8,41.3,28.3,29.3,41.7,42.2,26.8,33.4,31.7,44.1,37.8,38.1,44.2,30.3,38.7,40.7,,26.8,29.0,33.8,41.2,44.1,46.0,38.4
05-12,42.1,46.9,27.6,39.9,26.4,37.3,42.3,41.7,25.5,41.5,39.4,46.2,36.2,44.1,44.2,37.3,35.1,38.7,,25.5,27.2,37.3,42.0,44.8,46.9,39.7
05-13,42.8,46.1,28.0,34.5,26.1,41.1,42.4,45.6,28.0,40.5,46.6,43.3,35.1,46.5,42.3,44.7,35.8,41.1,,26.1,28.0,36.2,43.2,46.2,46.6,41.7
05-14,44.3,41.7,33.5,38.1,30.7,40.7,45.5,46.8,35.8,36.6,47.2,39.3,38.5,44.7,40.7,47.3,43.2,39.6,,30.7,35.1,38.6,44.2,46.9,47.3,40.7
05-15,42.3,39.3,34.0,38.5,35.2,41.9,48.3,43.2,40.2,29.8,38.6,40.7,42.3,45.3,38.8,46.2,48.0,42.7,,29.8,34.8,38.8,42.7,46.7,48.3,41.3
05-16,44.7,41.4,41.4,39.7,38.6,37.2,46.2,44.4,43.2,31.5,35.1,35.2,45.7,45.3,40.8,45.4,50.1,42.9,,31.5,35.2,39.8,44.7,45.8,50.1,42.1
05-17,47.0,40.6,44.5,45.3,44.5,30.8,44.8,43.2,44.2,37.7,35.8,28.3,45.3,33.2,47.1,42.7,47.9,44.7,,28.3,32.5,40.8,44.8,47.1,47.9,44.3
05-18,46.9,43.4,47.7,48.2,37.8,30.4,41.4,37.5,44.5,37.4,39.7,26.1,41.4,32.1,50.4,46.7,47.6,43.5,,26.1,31.6,38.0,46.5,47.8,50.4,42.4
05-19,46.7,44.3,49.8,44.5,37.8,32.1,39.0,36.7,39.9,35.2,42.4,28.6,39.6,30.2,47.4,45.9,46.4,42.7,,28.6,31.5,37.9,44.5,46.9,49.8,41.2
05-20,47.4,46.2,48.8,42.8,42.1,33.5,44.7,37.0,40.3,35.7,43.6,34.5,41.2,30.4,35.2,47.1,32.1,45.4,,30.4,33.1,35.8,44.6,47.2,48.8,41.6
05-21,46.0,38.1,33.2,41.2,43.3,38.5,51.9,39.6,39.9,38.1,36.3,35.5,44.6,31.6,38.9,38.1,27.0,47.1,,27.0,32.7,38.1,41.0,46.3,51.9,38.7
05-22,42.5,25.8,27.8,42.4,35.5,39.3,53.8,44.6,41.5,34.3,31.8,40.6,40.0,30.6,43.2,36.4,32.6,45.1,,25.8,29.7,34.5,42.4,44.8,53.8,39.6
05-23,39.9,28.5,28.4,39.7,32.7,35.4,38.4,49.4,40.5,34.4,35.5,43.4,39.4,30.2,36.1,30.7,35.1,43.3,,28.4,29.7,34.5,39.7,43.4,49.4,35.8
05-24,43.0,31.3,30.1,38.6,28.0,34.6,35.7,44.4,39.9,36.0,36.7,48.6,46.9,33.7,34.7,35.9,36.1,43.1,,28.0,30.9,34.8,39.8,45.1,48.6,36.1
05-25,45.8,38.9,30.5,37.0,34.2,36.7,44.0,48.0,45.7,37.6,37.2,41.4,50.4,34.9,39.7,41.4,41.7,42.7,,30.5,34.7,37.2,42.6,46.4,50.4,40.5
05-26,49.5,41.7,31.5,36.6,42.9,39.8,38.1,48.0,45.1,37.5,37.5,40.9,50.2,40.2,46.6,43.2,48.2,41.1,,31.5,37.2,39.8,44.9,48.6,50.2,41.4
05-27,41.7,46.2,34.0,39.1,47.8,37.3,32.6,46.0,47.9,39.7,37.7,39.3,46.9,33.9,49.5,44.8,51.9,40.8,,32.6,33.9,39.1,46.2,48.4,51.9,41.2
05-28,28.4,45.6,39.7,40.1,46.8,36.4,38.6,38.5,47.4,38.6,39.9,41.4,43.6,34.8,52.1,49.3,47.0,42.9,,28.4,35.9,38.7,45.4,48.0,52.1,40.7
05-29,30.9,36.7,36.1,40.4,35.8,35.1,44.8,36.6,47.4,39.7,41.4,43.9,43.3,36.6,53.1,46.8,37.6,46.8,,30.9,35.6,36.6,43.9,47.0,53.1,40.0
05-30,36.7,37.9,37.2,40.6,37.5,30.6,48.9,37.8,42.2,46.3,45.3,46.5,46.6,37.0,52.2,43.6,32.8,45.1,,30.6,35.5,37.5,45.3,47.3,52.2,41.4
05-31,39.5,43.1,41.1,40.2,45.7,37.0,52.2,39.7,44.8,50.0,45.2,48.4,51.5,39.5,49.8,46.2,31.8,46.6,,31.8,38.7,40.3,46.6,50.4,52.2,45.0
06-01,46.0,45.7,46.0,41.7,40.9,46.9,53.8,42.2,43.4,50.7,47.1,46.1,44.7,43.0,53.4,51.3,36.8,43.8,,36.8,41.5,43.5,46.9,51.9,53.8,45.9
06-02,50.9,44.1,44.2,40.3,46.0,40.5,50.1,50.5,50.5,51.1,50.9,47.9,45.0,45.4,56.2,53.2,43.8,40.9,,40.3,40.8,44.3,50.5,51.7,56.2,47.0
06-03,49.3,45.5,39.7,42.0,48.6,36.7,55.0,50.8,47.9,49.0,51.6,50.4,52.3,44.1,55.3,55.7,48.3,42.9,,36.7,41.3,45.7,50.7,55.1,55.7,48.8
06-04,50.7,48.6,32.7,43.3,52.3,44.1,57.1,48.4,49.0,47.8,52.5,53.3,54.9,46.6,54.2,58.1,50.0,43.3,,32.7,43.3,47.9,52.4,55.5,58.1,49.5
06-05,51.3,50.1,36.9,40.8,53.4,50.1,49.2,47.5,48.5,42.9,54.3,55.0,56.6,49.1,56.2,54.6,49.0,47.6,,36.9,42.2,48.6,53.2,55.3,56.6,49.7
06-06,54.1,34.2,39.0,37.8,56.8,47.5,41.1,52.0,49.3,42.8,53.2,52.9,54.0,46.5,40.6,56.8,48.1,48.0,,34.2,38.6,43.2,52.8,54.9,56.8,48.0
06-07,52.6,29.7,33.5,34.1,56.5,44.0,47.2,54.4,50.7,43.6,50.1,53.8,55.4,50.3,34.1,58.0,48.1,44.7,,29.7,33.9,44.1,52.4,55.7,58.0,49.1
06-08,43.2,37.0,33.9,37.5,50.1,44.9,54.9,54.5,43.5,48.6,53.0,55.0,54.7,38.1,28.8,52.8,51.1,43.8,,28.8,36.0,43.3,52.6,54.8,55.0,46.7
