date,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
03-10,34.5,29.8,18.7,35.6,27.1,33.8,37.1,27.3,18.5,26.7,19.5,2.8,31.4,,2.8,18.5,23.8,32.4,35.4,37.1,27.3
03-11,32.4,32.5,28.8,17.2,34.2,40.6,35.4,27.7,16.0,31.9,13.9,14.0,20.8,,13.9,14.4,19.4,32.4,35.1,40.6,28.8
03-12,28.9,38.2,31.1,16.8,32.0,34.8,33.5,32.4,23.4,31.3,15.1,25.9,25.0,,15.1,18.1,25.6,32.2,34.6,38.2,31.1
03-13,31.4,38.7,31.3,21.0,31.2,32.2,33.6,31.5,19.5,23.0,24.9,25.2,23.8,,19.5,21.4,24.4,31.4,33.3,38.7,31.2
03-14,30.4,35.2,37.6,24.0,33.9,25.3,38.3,36.8,14.7,30.7,27.7,22.3,32.7,,14.7,22.7,26.7,34.4,37.4,38.3,30.7
03-15,32.4,37.8,38.0,22.8,41.5,18.1,40.0,27.1,15.4,34.5,27.0,30.9,25.5,,15.4,19.0,26.4,35.8,39.6,41.5,30.9
03-16,37.9,41.0,31.1,29.7,41.0,22.8,40.6,23.8,22.0,34.2,24.5,26.2,8.3,,8.3,22.2,24.2,35.7,40.9,41.0,29.7
03-17,16.6,36.9,23.5,27.5,40.4,26.6,38.2,24.5,22.6,34.4,25.6,19.8,6.7,,6.7,17.3,23.2,30.3,37.9,40.4,25.6
03-18,23.1,25.5,22.3,16.9,36.3,19.8,44.1,16.9,22.9,29.6,29.7,21.1,10.6,,10.6,16.9,20.6,27.2,35.0,44.1,22.9
03-19,31.4,17.7,19.8,20.5,28.8,22.0,44.7,15.7,20.5,26.5,37.0,27.7,22.3,,15.7,18.1,20.5,28.1,35.9,44.7,22.3
03-20,28.4,24.1,32.5,33.3,33.0,34.3,39.2,24.4,25.1,19.6,28.6,28.3,24.2,,19.6,24.1,24.8,32.7,34.1,39.2,28.4
03-21,29.7,33.6,19.3,28.6,35.8,41.9,43.5,35.4,33.3,18.1,16.1,19.8,25.2,,16.1,18.3,23.0,34.3,40.7,43.5,29.7
03-22,19.4,36.3,9.5,24.1,35.1,26.7,37.9,38.8,28.4,23.4,15.6,20.4,25.3,,9.5,16.4,22.2,31.1,37.6,38.8,25.3
03-23,22.3,42.0,8.8,22.1,31.0,22.0,31.2,29.9,29.3,23.8,20.3,24.9,18.8,,8.8,19.1,22.1,29.5,31.2,42.0,23.8
03-24,28.9,40.9,1.6,28.6,28.2,27.5,35.1,32.6,27.4,32.4,21.1,32.7,12.0,,1.6,13.8,27.5,32.5,34.6,40.9,28.6
03-25,21.7,44.6,13.9,31.8,25.1,18.0,32.2,27.5,27.9,28.2,20.7,37.8,6.9,,6.9,14.7,21.3,29.6,36.7,44.6,27.5
03-26,21.6,31.2,28.0,31.5,31.3,12.9,29.6,18.3,34.8,21.0,22.1,42.1,-0.0,,-0.0,14.0,21.3,31.2,34.1,42.1,28.0
03-27,26.2,32.5,27.4,23.8,37.5,28.3,30.9,20.7,38.8,11.9,24.9,42.6,9.5,,9.5,13.7,24.5,31.6,38.6,42.6,27.4
03-28,21.6,38.2,31.8,24.7,38.8,31.9,27.0,28.2,35.1,18.3,33.7,40.2,26.5,,18.3,22.2,26.8,34.3,38.7,40.2,31.8
03-29,23.5,37.0,32.9,35.7,36.0,26.1,28.5,28.7,24.4,19.6,26.7,31.2,33.1,,19.6,23.7,26.4,33.0,35.9,37.0,28.7
03-30,31.6,42.1,31.6,30.0,36.6,20.2,35.7,34.0,19.0,27.7,9.6,30.6,22.1,,9.6,19.3,25.5,32.6,36.4,42.1,30.6
03-31,39.4,45.2,32.7,24.7,41.4,26.2,31.8,38.8,19.8,37.9,21.4,27.1,21.3,,19.8,21.3,25.6,38.3,41.0,45.2,31.8
04-01,39.5,31.3,32.4,25.5,29.5,24.9,31.6,39.9,27.3,35.7,33.1,27.6,31.2,,24.9,25.8,28.7,32.7,38.7,39.9,31.3
04-02,43.0,23.4,30.0,16.8,18.4,29.0,28.9,31.5,34.5,13.3,36.8,33.4,32.7,,13.3,17.1,26.7,33.0,36.3,43.0,30.0
04-03,19.2,30.2,31.8,19.1,19.2,32.9,25.6,19.6,34.3,14.0,40.0,30.2,20.6,,14.0,19.1,19.4,30.8,34.1,40.0,25.6
04-04,24.7,40.0,38.4,21.2,30.0,36.3,18.2,35.7,36.0,28.0,41.7,33.1,13.9,,13.9,18.8,26.7,36.1,39.7,41.7,33.1
04-05,39.1,39.9,34.1,25.0,39.0,29.6,25.5,35.1,36.6,35.6,38.1,21.8,10.4,,10.4,22.4,27.9,37.2,39.1,39.9,35.1
04-06,32.5,21.7,31.3,27.7,35.7,32.8,38.7,36.7,33.1,35.2,23.2,16.0,13.8,,13.8,17.1,25.9,33.9,36.5,38.7,32.5
04-07,32.9,28.8,34.5,31.9,31.9,37.4,43.8,38.1,34.4,36.1,30.9,25.9,29.1,,25.9,28.8,31.5,35.1,38.0,43.8,32.9
04-08,29.1,36.3,28.7,35.3,27.2,40.2,35.4,29.7,43.1,34.9,33.9,38.0,31.2,,27.2,28.8,30.6,35.7,39.7,43.1,34.9
04-09,25.8,40.8,14.0,40.9,30.5,39.9,18.8,30.9,37.3,38.0,28.5,35.8,34.0,,14.0,20.2,29.7,37.6,40.6,40.9,34.0
04-10,23.0,42.7,23.0,37.0,33.1,36.9,24.5,39.3,24.9,34.8,34.8,21.6,40.2,,21.6,23.0,24.7,36.9,40.0,42.7,34.8
04-11,32.9,43.2,31.8,39.5,36.5,37.2,35.8,46.0,21.9,33.4,33.1,27.9,46.3,,21.9,28.7,33.0,38.1,45.4,46.3,35.8
04-12,29.9,29.6,31.0,37.6,32.9,37.6,40.9,28.9,20.5,20.9,25.8,12.2,45.9,,12.2,20.6,27.7,34.8,40.3,45.9,29.9
04-13,31.2,27.8,32.7,26.1,36.9,39.6,45.7,19.4,23.6,12.0,24.2,14.2,31.7,,12.0,15.3,24.0,32.1,39.0,45.7,27.8
04-14,23.2,29.1,19.0,22.9,37.0,32.5,35.5,25.9,37.2,19.6,27.1,28.7,22.1,,19.0,20.1,23.1,30.5,36.7,37.2,27.1
04-15,29.8,27.4,24.3,34.4,19.8,23.8,30.9,37.4,37.6,28.3,23.5,30.3,25.5,,19.8,23.6,25.0,30.5,36.8,37.6,28.3
04-16,38.5,32.9,19.5,30.3,24.6,29.2,37.0,42.1,34.5,20.7,23.8,34.2,35.0,,19.5,21.3,27.4,34.7,38.2,42.1,32.9
04-17,40.6,35.2,15.4,36.3,31.2,25.6,41.5,19.0,30.3,23.8,24.7,31.8,40.6,,15.4,20.0,25.2,35.7,40.6,41.5,31.2
04-18,36.1,36.7,18.3,43.6,35.6,27.3,40.3,25.6,37.3,32.2,29.3,40.0,28.4,,18.3,25.9,28.9,36.9,40.3,43.6,35.6
04-19,28.8,34.5,26.4,38.9,33.2,33.0,32.0,37.5,41.0,29.6,28.6,41.2,16.3,,16.3,26.8,29.3,35.7,40.6,41.2,33.0
04-20,29.4,39.7,31.2,38.8,35.1,39.5,31.1,34.0,43.0,32.5,22.4,34.3,12.4,,12.4,23.8,31.1,36.6,39.6,43.0,34.0
04-21,30.8,44.2,33.3,40.0,37.6,41.3,26.2,36.4,36.7,35.8,27.0,44.8,25.3,,25.3,26.3,32.3,38.6,43.6,44.8,36.4
04-22,24.4,47.4,29.0,43.2,38.7,45.6,31.7,40.2,34.9,36.3,30.4,34.4,24.7,,24.4,25.5,31.2,39.3,45.1,47.4,34.9
04-23,23.8,48.2,23.0,24.4,34.8,36.5,39.2,36.6,37.5,35.8,30.7,25.6,25.5,,23.0,23.9,25.6,36.5,38.9,48.2,34.8
04-24,27.0,48.8,25.4,31.7,35.5,33.6,29.9,31.3,39.5,35.1,34.8,25.8,29.7,,25.4,26.0,29.8,34.9,38.7,48.8,31.7
04-25,31.1,45.0,32.2,40.0,34.1,31.6,28.9,37.0,41.2,38.5,42.0,30.1,27.1,,27.1,29.2,31.4,39.1,41.8,45.0,34.1
04-26,22.7,44.8,34.5,32.6,31.1,30.2,31.8,39.6,39.9,42.2,33.2,38.7,33.9,,22.7,30.4,32.3,39.1,41.7,44.8,33.9
04-27,23.7,26.6,38.1,26.3,35.8,32.9,25.9,43.2,39.4,43.0,31.2,39.7,35.4,,23.7,26.0,29.4,38.6,42.3,43.2,35.4
04-28,34.4,26.2,42.1,21.9,40.0,29.2,21.9,45.1,38.2,41.8,35.1,39.9,35.8,,21.9,22.7,32.3,40.0,42.0,45.1,35.8
04-29,22.6,34.1,43.0,23.5,44.0,27.3,23.7,39.3,34.0,45.3,40.4,27.0,40.9,,22.6,23.6,27.2,40.6,43.8,45.3,34.1
04-30,21.0,42.9,35.0,28.0,43.1,27.3,28.5,29.1,31.9,46.5,47.0,34.0,43.7,,21.0,27.5,28.8,43.0,45.9,47.0,34.0
05-01,19.7,40.4,20.2,34.5,43.2,29.5,36.1,29.5,24.9,38.8,48.4,39.0,45.1,,19.7,21.2,29.5,39.5,44.8,48.4,36.1
05-02,27.6,44.8,26.9,40.8,45.3,33.9,36.3,31.1,29.5,39.4,37.7,40.8,42.1,,26.9,28.0,32.8,40.8,44.3,45.3,37.7
05-03,33.5,47.7,36.6,46.4,42.7,39.9,37.8,36.1,35.7,37.8,33.3,28.8,43.0,,28.8,33.4,36.0,41.0,45.7,47.7,37.8
05-04,30.6,44.9,37.4,48.9,41.5,42.3,44.8,39.6,37.3,34.2,35.3,32.5,40.0,,30.6,32.9,36.5,41.9,44.9,48.9,39.6
05-05,39.9,33.5,39.6,46.9,38.7,47.8,46.9,43.6,40.7,37.6,38.7,42.8,34.5,,33.5,35.1,38.7,43.1,46.9,47.8,39.9
05-06,42.8,33.5,38.1,40.2,38.2,39.1,46.3,47.7,41.2,44.4,44.6,48.4,33.0,,33.0,34.4,38.8,44.5,47.4,48.4,41.2
05-07,46.8,37.3,37.0,32.6,37.9,34.3,46.3,46.6,34.8,34.2,46.7,43.3,31.2,,31.2,32.9,34.6,44.5,46.7,46.8,37.3
05-08,46.2,41.0,34.9,31.5,37.3,34.6,42.9,45.0,33.4,36.9,34.9,34.6,35.9,,31.5,33.6,34.8,38.8,44.6,46.2,35.9
05-09,32.7,46.2,38.3,34.3,33.0,38.3,40.0,48.3,29.5,38.7,31.9,25.1,39.3,,25.1,30.0,32.9,38.9,45.0,48.3,38.3
05-10,30.6,44.6,41.4,32.0,31.6,30.4,40.5,44.6,33.1,44.1,28.8,36.3,40.0,,28.8,30.5,31.9,40.8,44.5,44.6,36.3
05-11,31.6,39.8,42.4,25.5,38.4,33.6,44.8,36.3,37.3,45.7,31.2,38.9,38.8,,25.5,31.3,35.2,39.3,44.3,45.7,38.4
05-12,39.4,40.1,45.9,25.7,44.1,39.3,49.0,36.2,41.8,47.1,37.9,31.2,39.3,,25.7,32.2,38.7,42.7,46.9,49.0,39.4
05-13,43.2,41.3,48.9,28.7,41.2,45.5,43.3,34.9,44.4,36.7,44.2,38.8,41.2,,28.7,35.3,40.2,43.7,45.3,48.9,41.3
05-14,41.0,47.7,48.7,35.7,40.3,46.6,38.4,37.5,44.2,40.0,46.4,43.9,42.4,,35.7,37.7,40.2,45.1,47.5,48.7,42.4
05-15,45.1,50.1,47.2,41.8,34.2,38.5,40.9,42.0,45.5,38.4,45.6,46.8,45.1,,34.2,38.4,41.4,45.5,47.1,50.1,45.1
05-16,38.0,47.7,46.8,46.0,33.8,35.5,37.6,45.7,46.8,40.8,46.5,49.8,43.6,,33.8,35.9,39.7,46.6,47.5,49.8,45.7
05-17,32.8,47.6,43.2,46.3,38.4,37.6,27.7,44.8,34.2,49.9,40.3,43.2,43.5,,27.7,33.1,38.0,44.0,47.3,49.9,43.2
05-18,33.9,39.7,36.8,46.0,40.3,40.2,24.1,39.8,34.0,53.7,44.7,47.2,41.3,,24.1,33.9,38.6,42.6,47.0,53.7,40.2
05-19,34.0,41.2,36.0,40.6,35.5,43.2,30.5,38.8,34.3,48.0,47.4,43.9,43.2,,30.5,34.0,35.8,43.2,46.7,48.0,40.6
05-20,34.7,45.0,37.3,42.9,37.7,46.6,36.1,43.5,32.4,37.5,49.5,25.2,45.6,,25.2,32.8,36.8,44.1,46.4,49.5,37.7
05-21,39.1,52.1,42.2,42.0,39.9,39.2,36.7,46.4,32.8,39.9,40.6,28.5,45.3,,28.5,33.6,39.2,42.1,46.2,52.1,39.9
05-22,42.1,54.0,48.0,44.0,36.3,32.5,41.4,41.2,32.5,44.7,39.6,34.5,45.3,,32.5,32.9,38.3,44.3,47.4,54.0,41.4
05-23,39.2,38.0,49.7,41.6,37.0,35.6,45.3,41.2,31.5,32.8,33.5,34.5,46.0,,31.5,32.9,35.1,41.3,45.9,49.7,38.0
05-24,35.2,35.9,43.6,40.1,36.8,36.4,48.6,46.9,35.5,33.3,36.4,35.8,45.2,,33.3,35.2,35.8,41.5,46.6,48.6,36.4
05-25,42.9,44.4,46.5,45.1,38.3,36.1,39.5,50.5,37.5,39.1,42.0,42.7,43.6,,36.1,37.6,39.4,43.9,46.2,50.5,42.7
05-26,41.9,42.3,46.6,48.6,39.9,35.8,38.8,48.9,41.3,45.9,41.9,50.0,40.1,,35.8,39.1,40.8,46.1,48.8,50.0,41.9
05-27,37.3,34.9,44.2,52.6,40.9,37.0,39.0,46.0,37.8,49.2,43.3,53.2,39.4,,34.9,37.1,38.5,44.9,52.0,53.2,40.9
05-28,36.0,39.0,38.8,53.4,37.6,40.5,42.0,41.5,37.4,51.5,47.1,44.4,42.3,,36.0,37.4,38.9,43.1,50.6,53.4,41.5
05-29,34.8,45.8,36.7,51.5,43.2,42.0,44.5,42.4,39.5,52.9,46.3,33.6,46.6,,33.6,35.2,41.0,46.0,50.5,52.9,43.2
05-30,32.2,46.3,36.7,49.5,49.5,44.5,48.1,47.1,40.3,54.7,43.0,32.7,46.5,,32.2,33.5,41.9,47.5,49.5,54.7,46.3
05-31,42.2,49.4,38.1,51.0,53.7,44.2,50.2,52.0,41.4,53.3,46.3,31.5,46.8,,31.5,38.8,43.4,50.5,53.0,53.7,46.8
06-01,52.5,52.1,43.8,45.1,52.9,46.3,48.5,42.3,42.6,53.2,49.9,39.1,43.2,,39.1,42.4,43.6,50.8,52.9,53.2,46.3
06-02,40.9,52.4,53.5,51.7,50.1,49.9,46.8,45.6,43.6,52.9,52.5,46.2,40.7,,40.7,41.5,45.9,52.0,52.8,53.5,49.9
06-03,37.4,55.8,48.1,51.7,48.4,49.9,50.8,50.8,43.1,53.4,55.5,49.2,42.5,,37.4,42.6,48.3,51.2,55.1,55.8,49.9
06-04,46.0,59.4,46.0,47.2,48.2,52.3,54.5,53.8,45.3,52.6,58.3,50.3,44.6,,44.6,45.4,46.8,53.1,57.5,59.4,50.3
06-05,51.1,49.1,46.4,47.8,47.2,54.5,53.6,54.6,47.8,57.1,56.0,46.5,46.6,,46.4,46.5,47.5,54.0,55.7,57.1,49.1
06-06,47.8,38.7,50.3,48.1,46.5,54.7,53.0,53.5,46.4,43.4,57.2,45.3,51.6,,38.7,43.8,46.4,52.1,54.4,57.2,48.1
06-07,45.0,44.6,51.7,48.9,42.4,52.8,55.6,52.2,51.0,34.4,59.6,45.8,48.7,,34.4,42.8,45.5,51.9,55.1,59.6,48.9
06-08,46.4,55.4,53.4,42.4,48.6,52.8,56.5,53.1,34.8,29.7,50.7,52.5,45.0,,29.7,36.3,45.8,52.9,55.0,56.5,50.7
06-09,38.8,47.3,56.1,47.5,50.3,58.0,57.1,57.1,37.5,35.2,55.5,55.6,44.3,,35.2,37.8,46.1,55.8,57.1,58.0,50.3
06-10,44.9,36.4,57.8,52.5,50.3,56.1,53.3,50.2,46.0,43.5,48.6,57.6,43.5,,36.4,43.5,45.6,52.8,57.3,57.8,50.2
06-11,48.6,44.2,50.2,49.3,45.9,50.4,50.1,47.2,47.1,48.7,45.7,57.8,45.3,,44.2,45.4,46.6,49.6,50.4,57.8,48.6
06-12,48.6,49.1,55.6,51.3,50.4,48.9,43.6,51.1,50.7,56.6,52.5,60.3,42.5,,42.5,44.6,49.0,51.7,56.4,60.3,50.7
06-13,46.1,53.9,57.9,53.8,51.8,44.2,39.3,56.2,50.5,56.2,57.2,40.9,43.7,,39.3,41.5,45.4,54.8,57.0,57.9,51.8
06-14,46.5,51.6,46.1,39.4,52.3,48.8,46.2,57.0,45.6,48.8,58.2,37.2,43.8,,37.2,40.3,45.9,49.9,56.1,58.2,46.5
06-15,51.3,49.3,49.4,45.1,51.0,56.7,50.4,59.8,49.2,53.7,61.9,47.2,39.9,,39.9,45.5,49.2,52.2,59.2,61.9,50.4
06-16,44.0,51.0,51.7,43.4,55.0,52.6,55.0,54.8,49.7,50.7,62.4,55.6,41.1,,41.1,43.5,50.3,54.9,55.5,62.4,51.7
06-17,43.4,58.6,52.0,37.1,56.0,52.0,50.8,52.5,46.8,38.4,61.5,59.8,45.3,,37.1,39.4,46.2,53.9,59.5,61.5,52.0
06-18,47.5,61.1,53.1,36.4,57.4,55.3,51.1,49.1,48.4,39.3,61.3,56.1,54.7,,36.4,40.9,48.8,55.6,60.3,61.3,53.1
06-19,39.5,47.8,47.9,45.4,57.9,56.2,55.7,46.6,51.4,44.2,58.9,41.3,57.1,,39.5,41.9,46.2,55.9,57.8,58.9,47.9
06-20,43.9,43.6,44.1,52.2,55.6,59.4,59.5,48.7,47.0,47.7,55.2,36.3,50.4,,36.3,43.7,45.8,53.4,58.7,59.5,48.7
06-21,47.8,55.0,49.8,52.5,59.5,59.5,57.6,53.4,37.6,52.8,54.9,45.9,46.9,,37.6,46.1,49.0,54.9,59.2,59.5,52.8
06-22,53.2,57.1,46.3,50.1,55.9,58.3,54.3,49.5,35.2,51.7,59.8,53.2,47.7,,35.2,46.6,49.9,54.9,58.0,59.8,53.2
06-23,59.1,59.7,49.9,52.1,57.6,60.0,49.8,50.5,43.7,53.1,56.2,52.7,46.9,,43.7,47.5,50.3,56.8,59.6,60.0,52.7
06-24,55.0,61.8,50.9,52.9,58.6,55.8,50.5,46.6,48.3,55.5,46.3,49.8,48.4,,46.3,46.9,49.3,55.2,58.0,61.8,50.9
06-25,53.6,58.5,52.1,55.2,58.3,49.2,53.3,52.0,52.8,54.1,46.1,52.1,50.5,,46.1,49.4,52.1,53.8,57.7,58.5,52.8
06-26,49.7,60.4,58.6,50.6,57.4,52.0,56.2,57.6,52.8,51.3,49.2,53.0,50.6,,49.2,49.9,51.0,56.7,58.4,60.4,52.8
06-27,52.6,55.8,59.5,44.4,57.6,56.7,54.6,58.9,54.1,56.3,52.2,54.4,50.9,,44.4,51.2,53.5,56.4,58.6,59.5,54.6
06-28,59.4,57.6,62.1,48.9,60.8,59.7,51.3,56.8,54.3,57.1,53.3,55.0,45.5,,45.5,49.4,53.9,58.3,60.6,62.1,56.8
06-29,56.2,58.7,60.1,52.3,58.8,53.2,47.1,48.6,56.7,39.1,50.7,55.2,44.6,,39.1,45.1,49.9,56.4,58.8,60.1,53.2
06-30,49.0,57.9,61.7,49.6,61.6,50.6,48.0,45.6,51.9,40.6,47.9,52.1,49.7,,40.6,46.0,48.6,52.0,60.9,61.7,49.7
07-01,52.7,59.4,61.3,50.4,61.3,51.6,52.7,49.9,53.8,50.1,51.2,55.0,53.3,,49.9,50.2,51.4,54.3,60.9,61.3,52.7
07-02,57.8,58.8,60.1,55.1,59.5,53.4,55.8,55.4,55.1,54.4,55.2,57.7,55.6,,53.4,54.6,55.2,57.8,59.4,60.1,55.6
07-03,62.6,58.5,59.8,55.2,59.5,53.3,58.0,54.4,54.3,54.3,57.0,57.2,56.6,,53.3,54.3,54.9,58.2,59.8,62.6,57.0
07-04,55.2,59.5,57.8,58.9,57.1,57.6,58.8,54.6,48.1,56.4,58.0,57.2,50.2,,48.1,51.1,55.9,57.9,58.9,59.5,57.2
07-05,54.1,52.4,58.1,59.8,54.0,57.6,57.3,56.6,51.1,56.5,57.4,56.7,53.0,,51.1,52.5,54.1,57.3,58.0,59.8,56.6
07-06,55.9,50.6,56.4,59.1,53.7,55.6,60.0,58.8,54.0,58.3,57.6,54.7,53.1,,50.6,53.2,54.4,57.9,59.1,60.0,55.9
07-07,53.6,52.3,53.3,58.8,49.2,52.6,61.2,61.7,55.5,56.5,60.1,55.5,51.7,,49.2,51.9,53.0,57.5,61.0,61.7,55.5
07-08,53.5,56.8,54.4,59.1,47.5,56.7,57.3,56.7,52.5,52.9,63.3,57.4,53.7,,47.5,52.6,53.6,57.0,58.8,63.3,56.7
07-09,55.8,58.7,59.0,58.0,48.5,57.3,60.8,54.7,53.0,54.7,61.4,59.8,57.4,,48.5,53.3,55.3,58.8,60.6,61.4,57.4
07-10,53.5,59.6,59.4,55.3,47.0,56.1,56.8,61.3,57.3,57.0,56.9,58.2,57.8,,47.0,53.9,56.5,58.0,59.6,61.3,57.0
07-11,53.5,59.9,58.8,52.2,49.8,44.2,55.2,57.6,57.4,59.1,59.1,57.9,56.0,,44.2,50.3,54.5,58.3,59.1,59.9,57.4
07-12,51.8,59.0,52.3,55.7,52.8,49.8,54.1,57.6,57.3,60.7,61.1,58.0,57.0,,49.8,51.9,53.6,57.8,60.3,61.1,57.0
07-13,52.4,57.6,53.2,58.6,54.1,50.8,53.8,59.1,53.9,58.9,60.3,57.7,56.1,,50.8,52.6,53.9,58.1,59.1,60.3,56.1
07-14,53.2,55.9,56.7,60.0,54.2,54.3,55.3,54.4,58.7,54.5,57.4,56.5,52.9,,52.9,53.4,54.4,56.6,58.4,60.0,55.3
07-15,53.3,50.5,58.8,60.5,53.6,56.7,55.6,58.3,58.2,55.9,58.5,54.2,53.7,,50.5,53.4,54.0,58.2,58.7,60.5,55.9
07-16,55.8,53.1,55.5,54.4,54.3,56.8,57.5,58.2,57.2,56.5,57.1,57.6,59.2,,53.1,54.3,55.7,57.3,58.1,59.2,56.8
07-17,60.1,54.2,55.0,54.2,53.5,56.2,56.5,57.6,56.5,59.7,57.2,62.1,62.5,,53.5,54.2,55.7,58.4,61.7,62.5,56.5
07-18,59.6,55.6,58.3,56.9,50.7,57.1,60.0,57.5,59.6,59.5,60.0,60.7,58.9,,50.7,55.8,57.3,59.6,60.0,60.7,58.9
07-19,57.1,59.2,58.4,57.0,50.6,59.9,57.9,60.1,60.1,57.0,60.3,58.5,55.8,,50.6,56.0,57.1,59.5,60.1,60.3,58.4
07-20,55.4,56.6,58.3,54.5,44.4,59.1,60.1,59.3,55.7,56.1,60.6,58.5,55.3,,44.4,54.7,55.6,58.7,60.0,60.6,56.6
07-21,57.0,52.5,58.6,56.8,48.1,59.4,57.0,62.0,57.2,56.7,61.1,58.6,57.2,,48.1,53.4,56.9,58.6,60.8,62.0,57.2
07-22,56.7,56.4,59.2,57.7,49.0,57.9,58.3,55.3,56.2,52.5,61.3,58.9,59.8,,49.0,53.0,56.3,58.5,59.7,61.3,57.7
07-23,56.2,55.5,60.0,59.7,53.2,57.0,55.3,56.6,57.4,54.0,57.1,59.6,62.7,,53.2,54.2,55.9,58.3,59.9,62.7,57.0
07-24,58.6,54.8,53.3,61.6,53.2,56.4,57.6,58.6,55.2,55.3,58.5,56.2,59.7,,53.2,53.6,55.3,58.5,59.5,61.6,56.4
07-25,57.6,55.0,56.4,60.6,53.6,57.6,52.9,57.1,55.6,53.5,58.6,56.4,61.2,,52.9,53.6,55.3,57.6,60.2,61.2,56.4
07-26,57.8,55.8,57.5,58.6,56.4,55.8,54.4,57.7,53.8,54.7,59.0,57.6,60.6,,53.8,54.5,55.8,57.8,58.9,60.6,57.5
07-27,56.3,54.4,51.9,57.7,51.9,57.8,55.2,58.5,51.6,55.6,59.0,58.0,60.6,,51.6,51.9,54.9,57.9,58.9,60.6,56.3
07-28,55.7,57.7,51.3,54.3,45.4,59.3,54.1,59.1,54.0,54.0,56.6,57.5,59.1,,45.4,51.8,54.1,57.6,59.1,59.3,55.7
07-29,57.3,56.9,51.0,50.1,49.0,58.3,54.7,55.4,58.4,54.9,55.3,54.1,61.0,,49.0,50.2,54.5,57.1,58.4,61.0,55.3
07-30,58.6,57.9,54.4,49.5,52.7,55.2,54.0,55.6,60.0,57.6,54.8,54.4,60.4,,49.5,53.0,54.4,57.7,59.7,60.4,55.2
07-31,58.0,57.1,56.4,51.5,55.2,58.1,55.0,59.1,53.4,59.1,53.7,58.3,53.4,,51.5,53.4,54.5,58.0,58.9,59.1,56.4
08-01,55.2,58.2,57.1,53.7,55.8,57.7,56.6,56.2,55.8,61.2,50.9,56.0,52.2,,50.9,52.5,55.5,56.8,58.1,61.2,56.0
08-02,53.2,57.5,57.1,54.0,56.8,58.1,56.1,54.5,56.0,61.2,51.6,54.8,52.0,,51.6,52.3,54.3,56.9,58.0,61.2,56.0
08-03,54.4,54.1,57.2,54.0,48.7,57.3,56.5,57.9,53.2,60.5,53.1,55.1,51.3,,48.7,51.7,53.7,56.8,57.8,60.5,54.4
08-04,54.6,56.4,57.5,53.1,52.9,56.4,56.4,57.1,57.4,54.9,54.3,58.0,52.0,,52.0,53.0,54.5,56.7,57.5,58.0,56.4
08-05,56.0,58.6,56.0,51.4,56.8,55.6,55.9,55.2,57.2,55.5,58.3,58.7,50.6,,50.6,52.2,55.5,57.0,58.6,58.7,56.0
08-06,54.6,59.5,56.2,52.8,52.5,57.4,55.0,52.3,60.1,56.1,56.4,56.4,48.1,,48.1,52.3,53.9,56.4,59.1,60.1,56.1
08-07,54.5,57.3,52.8,51.2,51.3,54.9,48.7,53.7,54.0,55.3,50.1,52.6,52.6,,48.7,50.3,52.1,54.2,55.3,57.3,52.8
08-08,54.8,60.8,51.0,50.3,49.6,57.4,48.3,55.3,52.6,54.4,55.6,53.1,50.7,,48.3,49.8,50.8,55.0,57.0,60.8,53.1
08-09,55.3,54.5,50.7,51.1,49.5,58.6,50.5,58.0,52.8,55.6,54.6,57.1,50.5,,49.5,50.5,50.9,55.4,57.8,58.6,54.5
08-10,53.9,54.2,50.5,48.7,54.8,53.2,51.7,60.1,54.6,56.2,52.9,58.2,53.7,,48.7,50.8,53.1,54.7,57.8,60.1,53.9
08-11,54.8,57.2,49.2,50.6,56.9,48.6,53.8,60.8,52.6,54.5,53.7,56.1,54.4,,48.6,49.4,53.3,55.3,57.1,60.8,54.4
08-12,54.0,56.7,50.6,54.4,54.7,49.0,55.2,59.1,50.5,54.8,57.1,54.6,52.7,,49.0,50.6,53.5,54.9,57.0,59.1,54.6
08-13,57.0,56.9,51.1,53.8,56.7,51.1,53.1,56.7,52.8,55.9,58.9,53.3,53.7,,51.1,51.5,53.2,56.7,57.0,58.9,53.8
08-14,56.8,56.4,53.7,54.4,57.3,53.4,54.6,56.5,55.1,53.6,59.0,52.0,55.8,,52.0,53.4,54.2,56.4,57.2,59.0,55.1
08-15,56.1,56.3,56.1,54.5,58.6,54.4,47.2,55.9,55.3,55.5,56.8,53.3,56.3,,47.2,53.5,55.0,56.2,56.7,58.6,55.9
08-16,53.4,58.1,56.5,54.2,57.4,53.6,47.9,53.0,54.3,56.5,56.4,54.7,56.6,,47.9,53.1,54.0,56.5,57.2,58.1,54.7
08-17,55.2,56.6,55.8,54.6,52.3,53.2,51.6,56.5,53.4,59.9,56.2,56.4,55.3,,51.6,52.5,54.1,56.3,56.6,59.9,55.3
08-18,57.2,55.9,55.9,55.9,47.7,50.5,53.4,51.0,55.2,61.0,46.2,57.3,57.3,,46.2,48.3,52.5,56.4,57.3,61.0,55.9
08-19,55.8,57.2,53.8,48.9,48.9,52.6,53.4,50.3,54.8,60.0,41.5,51.6,55.4,,41.5,48.9,51.1,55.0,56.9,60.0,53.4
